dataset,method,model,split,run,task_id,payload,payload_len,stream_key,source,view,view_label,packet_count,dedup_packet_count,conflicts,accepted_steps,len_mismatch_steps,decode_exception_steps,recovered_payload,decode_ok,failure_reason
alfworld,agentmark,deepseek,ID,2,002,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/agentmark/deepseek/run_2/ID/task_002/evaluation_report.json,agentmark,AgentMark-F exact probabilities,16,16,0,8,0,0,11001101,True,
alfworld,agentmark,deepseek,ID,2,002,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/agentmark/deepseek/run_2/ID/task_002/evaluation_report.json,agentmark_rank_only,AgentMark-F rank-only linear top-10 surrogate,12,12,0,5,3,0,11101101,False,payload_mismatch
alfworld,agentmark,deepseek,ID,2,002,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/agentmark/deepseek/run_2/ID/task_002/evaluation_report.json,rank,AsymAgentMark-TK top-10 rank,2,2,0,2,6,0,,False,insufficient_packets
alfworld,agentmark,deepseek,ID,2,003,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/agentmark/deepseek/run_2/ID/task_003/evaluation_report.json,agentmark,AgentMark-F exact probabilities,54,54,0,21,0,0,11001101,True,
alfworld,agentmark,deepseek,ID,2,003,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/agentmark/deepseek/run_2/ID/task_003/evaluation_report.json,agentmark_rank_only,AgentMark-F rank-only linear top-10 surrogate,28,28,0,10,11,0,01110011,False,payload_mismatch
alfworld,agentmark,deepseek,ID,2,003,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/agentmark/deepseek/run_2/ID/task_003/evaluation_report.json,rank,AsymAgentMark-TK top-10 rank,2,2,0,1,20,0,,False,insufficient_packets
alfworld,agentmark,deepseek,ID,2,004,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/agentmark/deepseek/run_2/ID/task_004/evaluation_report.json,agentmark,AgentMark-F exact probabilities,27,27,0,11,0,0,11001101,True,
alfworld,agentmark,deepseek,ID,2,004,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/agentmark/deepseek/run_2/ID/task_004/evaluation_report.json,agentmark_rank_only,AgentMark-F rank-only linear top-10 surrogate,16,16,0,6,5,0,01111011,False,payload_mismatch
alfworld,agentmark,deepseek,ID,2,004,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/agentmark/deepseek/run_2/ID/task_004/evaluation_report.json,rank,AsymAgentMark-TK top-10 rank,1,1,0,1,10,0,,False,insufficient_packets
alfworld,agentmark,deepseek,ID,2,005,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/agentmark/deepseek/run_2/ID/task_005/evaluation_report.json,agentmark,AgentMark-F exact probabilities,18,18,0,8,0,0,11001101,True,
alfworld,agentmark,deepseek,ID,2,005,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/agentmark/deepseek/run_2/ID/task_005/evaluation_report.json,agentmark_rank_only,AgentMark-F rank-only linear top-10 surrogate,11,11,0,4,4,0,01111010,False,payload_mismatch
alfworld,agentmark,deepseek,ID,2,005,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/agentmark/deepseek/run_2/ID/task_005/evaluation_report.json,rank,AsymAgentMark-TK top-10 rank,1,1,0,1,7,0,,False,insufficient_packets
alfworld,agentmark,deepseek,ID,2,006,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/agentmark/deepseek/run_2/ID/task_006/evaluation_report.json,agentmark,AgentMark-F exact probabilities,11,11,0,4,0,0,11001101,True,
alfworld,agentmark,deepseek,ID,2,006,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/agentmark/deepseek/run_2/ID/task_006/evaluation_report.json,agentmark_rank_only,AgentMark-F rank-only linear top-10 surrogate,8,8,0,3,1,0,,False,rank_deficient
alfworld,agentmark,deepseek,ID,2,006,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/agentmark/deepseek/run_2/ID/task_006/evaluation_report.json,rank,AsymAgentMark-TK top-10 rank,0,0,0,0,4,0,,False,insufficient_packets
alfworld,agentmark,deepseek,ID,2,007,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/agentmark/deepseek/run_2/ID/task_007/evaluation_report.json,agentmark,AgentMark-F exact probabilities,44,44,0,19,0,0,11001101,True,
alfworld,agentmark,deepseek,ID,2,007,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/agentmark/deepseek/run_2/ID/task_007/evaluation_report.json,agentmark_rank_only,AgentMark-F rank-only linear top-10 surrogate,24,24,0,9,10,0,00100010,False,payload_mismatch
alfworld,agentmark,deepseek,ID,2,007,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/agentmark/deepseek/run_2/ID/task_007/evaluation_report.json,rank,AsymAgentMark-TK top-10 rank,10,10,0,6,13,0,,False,rank_deficient
alfworld,agentmark,deepseek,ID,2,008,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/agentmark/deepseek/run_2/ID/task_008/evaluation_report.json,agentmark,AgentMark-F exact probabilities,0,0,0,0,0,0,,False,insufficient_packets
alfworld,agentmark,deepseek,ID,2,008,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/agentmark/deepseek/run_2/ID/task_008/evaluation_report.json,agentmark_rank_only,AgentMark-F rank-only linear top-10 surrogate,0,0,0,0,0,0,,False,insufficient_packets
alfworld,agentmark,deepseek,ID,2,008,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/agentmark/deepseek/run_2/ID/task_008/evaluation_report.json,rank,AsymAgentMark-TK top-10 rank,0,0,0,0,0,0,,False,insufficient_packets
alfworld,agentmark,deepseek,ID,2,009,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/agentmark/deepseek/run_2/ID/task_009/evaluation_report.json,agentmark,AgentMark-F exact probabilities,16,16,0,7,0,0,11001101,True,
alfworld,agentmark,deepseek,ID,2,009,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/agentmark/deepseek/run_2/ID/task_009/evaluation_report.json,agentmark_rank_only,AgentMark-F rank-only linear top-10 surrogate,5,5,0,3,4,0,,False,insufficient_packets
alfworld,agentmark,deepseek,ID,2,009,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/agentmark/deepseek/run_2/ID/task_009/evaluation_report.json,rank,AsymAgentMark-TK top-10 rank,0,0,0,0,7,0,,False,insufficient_packets
alfworld,agentmark,deepseek,ID,2,010,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/agentmark/deepseek/run_2/ID/task_010/evaluation_report.json,agentmark,AgentMark-F exact probabilities,8,8,0,4,0,0,,False,rank_deficient
alfworld,agentmark,deepseek,ID,2,010,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/agentmark/deepseek/run_2/ID/task_010/evaluation_report.json,agentmark_rank_only,AgentMark-F rank-only linear top-10 surrogate,2,2,0,1,3,0,,False,insufficient_packets
alfworld,agentmark,deepseek,ID,2,010,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/agentmark/deepseek/run_2/ID/task_010/evaluation_report.json,rank,AsymAgentMark-TK top-10 rank,0,0,0,0,4,0,,False,insufficient_packets
alfworld,agentmark,deepseek,ID,2,011,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/agentmark/deepseek/run_2/ID/task_011/evaluation_report.json,agentmark,AgentMark-F exact probabilities,8,8,0,3,0,0,,False,rank_deficient
alfworld,agentmark,deepseek,ID,2,011,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/agentmark/deepseek/run_2/ID/task_011/evaluation_report.json,agentmark_rank_only,AgentMark-F rank-only linear top-10 surrogate,3,3,0,1,2,0,,False,insufficient_packets
alfworld,agentmark,deepseek,ID,2,011,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/agentmark/deepseek/run_2/ID/task_011/evaluation_report.json,rank,AsymAgentMark-TK top-10 rank,0,0,0,0,3,0,,False,insufficient_packets
alfworld,agentmark,deepseek,ID,2,012,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/agentmark/deepseek/run_2/ID/task_012/evaluation_report.json,agentmark,AgentMark-F exact probabilities,0,0,0,0,0,0,,False,insufficient_packets
alfworld,agentmark,deepseek,ID,2,012,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/agentmark/deepseek/run_2/ID/task_012/evaluation_report.json,agentmark_rank_only,AgentMark-F rank-only linear top-10 surrogate,0,0,0,0,0,0,,False,insufficient_packets
alfworld,agentmark,deepseek,ID,2,012,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/agentmark/deepseek/run_2/ID/task_012/evaluation_report.json,rank,AsymAgentMark-TK top-10 rank,0,0,0,0,0,0,,False,insufficient_packets
alfworld,agentmark,deepseek,ID,2,013,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/agentmark/deepseek/run_2/ID/task_013/evaluation_report.json,agentmark,AgentMark-F exact probabilities,7,7,0,3,0,0,,False,insufficient_packets
alfworld,agentmark,deepseek,ID,2,013,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/agentmark/deepseek/run_2/ID/task_013/evaluation_report.json,agentmark_rank_only,AgentMark-F rank-only linear top-10 surrogate,7,7,0,3,0,0,,False,insufficient_packets
alfworld,agentmark,deepseek,ID,2,013,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/agentmark/deepseek/run_2/ID/task_013/evaluation_report.json,rank,AsymAgentMark-TK top-10 rank,0,0,0,0,3,0,,False,insufficient_packets
alfworld,agentmark,deepseek,ID,2,014,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/agentmark/deepseek/run_2/ID/task_014/evaluation_report.json,agentmark,AgentMark-F exact probabilities,25,25,0,11,0,0,11001101,True,
alfworld,agentmark,deepseek,ID,2,014,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/agentmark/deepseek/run_2/ID/task_014/evaluation_report.json,agentmark_rank_only,AgentMark-F rank-only linear top-10 surrogate,10,10,0,4,7,0,,False,rank_deficient
alfworld,agentmark,deepseek,ID,2,014,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/agentmark/deepseek/run_2/ID/task_014/evaluation_report.json,rank,AsymAgentMark-TK top-10 rank,2,2,0,2,9,0,,False,insufficient_packets
alfworld,agentmark,deepseek,ID,2,015,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/agentmark/deepseek/run_2/ID/task_015/evaluation_report.json,agentmark,AgentMark-F exact probabilities,14,14,0,6,0,0,11001101,True,
alfworld,agentmark,deepseek,ID,2,015,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/agentmark/deepseek/run_2/ID/task_015/evaluation_report.json,agentmark_rank_only,AgentMark-F rank-only linear top-10 surrogate,9,9,0,3,3,0,,False,rank_deficient
alfworld,agentmark,deepseek,ID,2,015,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/agentmark/deepseek/run_2/ID/task_015/evaluation_report.json,rank,AsymAgentMark-TK top-10 rank,2,2,0,1,5,0,,False,insufficient_packets
alfworld,agentmark,deepseek,ID,2,016,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/agentmark/deepseek/run_2/ID/task_016/evaluation_report.json,agentmark,AgentMark-F exact probabilities,10,10,0,3,0,0,11001101,True,
alfworld,agentmark,deepseek,ID,2,016,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/agentmark/deepseek/run_2/ID/task_016/evaluation_report.json,agentmark_rank_only,AgentMark-F rank-only linear top-10 surrogate,10,10,0,3,0,0,00100001,False,payload_mismatch
alfworld,agentmark,deepseek,ID,2,016,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/agentmark/deepseek/run_2/ID/task_016/evaluation_report.json,rank,AsymAgentMark-TK top-10 rank,0,0,0,0,3,0,,False,insufficient_packets
alfworld,agentmark,deepseek,ID,2,017,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/agentmark/deepseek/run_2/ID/task_017/evaluation_report.json,agentmark,AgentMark-F exact probabilities,18,18,0,8,0,0,11001101,True,
alfworld,agentmark,deepseek,ID,2,017,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/agentmark/deepseek/run_2/ID/task_017/evaluation_report.json,agentmark_rank_only,AgentMark-F rank-only linear top-10 surrogate,11,11,0,4,4,0,10000111,False,payload_mismatch
alfworld,agentmark,deepseek,ID,2,017,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/agentmark/deepseek/run_2/ID/task_017/evaluation_report.json,rank,AsymAgentMark-TK top-10 rank,4,4,0,2,6,0,,False,insufficient_packets
alfworld,agentmark,deepseek,ID,2,018,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/agentmark/deepseek/run_2/ID/task_018/evaluation_report.json,agentmark,AgentMark-F exact probabilities,11,11,0,7,0,0,11001101,True,
alfworld,agentmark,deepseek,ID,2,018,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/agentmark/deepseek/run_2/ID/task_018/evaluation_report.json,agentmark_rank_only,AgentMark-F rank-only linear top-10 surrogate,7,7,0,4,3,0,,False,insufficient_packets
alfworld,agentmark,deepseek,ID,2,018,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/agentmark/deepseek/run_2/ID/task_018/evaluation_report.json,rank,AsymAgentMark-TK top-10 rank,3,3,0,2,5,0,,False,insufficient_packets
alfworld,agentmark,deepseek,ID,2,019,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/agentmark/deepseek/run_2/ID/task_019/evaluation_report.json,agentmark,AgentMark-F exact probabilities,2,2,0,1,0,0,,False,insufficient_packets
alfworld,agentmark,deepseek,ID,2,019,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/agentmark/deepseek/run_2/ID/task_019/evaluation_report.json,agentmark_rank_only,AgentMark-F rank-only linear top-10 surrogate,2,2,0,1,0,0,,False,insufficient_packets
alfworld,agentmark,deepseek,ID,2,019,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/agentmark/deepseek/run_2/ID/task_019/evaluation_report.json,rank,AsymAgentMark-TK top-10 rank,0,0,0,0,1,0,,False,insufficient_packets
alfworld,agentmark,deepseek,ID,2,020,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/agentmark/deepseek/run_2/ID/task_020/evaluation_report.json,agentmark,AgentMark-F exact probabilities,36,36,0,13,0,0,11001101,True,
alfworld,agentmark,deepseek,ID,2,020,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/agentmark/deepseek/run_2/ID/task_020/evaluation_report.json,agentmark_rank_only,AgentMark-F rank-only linear top-10 surrogate,12,12,0,5,8,0,11010101,False,payload_mismatch
alfworld,agentmark,deepseek,ID,2,020,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/agentmark/deepseek/run_2/ID/task_020/evaluation_report.json,rank,AsymAgentMark-TK top-10 rank,5,5,0,2,11,0,,False,insufficient_packets
alfworld,agentmark,deepseek,ID,2,021,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/agentmark/deepseek/run_2/ID/task_021/evaluation_report.json,agentmark,AgentMark-F exact probabilities,10,10,0,3,0,0,11001101,True,
alfworld,agentmark,deepseek,ID,2,021,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/agentmark/deepseek/run_2/ID/task_021/evaluation_report.json,agentmark_rank_only,AgentMark-F rank-only linear top-10 surrogate,0,0,0,0,3,0,,False,insufficient_packets
alfworld,agentmark,deepseek,ID,2,021,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/agentmark/deepseek/run_2/ID/task_021/evaluation_report.json,rank,AsymAgentMark-TK top-10 rank,1,1,0,1,2,0,,False,insufficient_packets
alfworld,agentmark,deepseek,ID,2,022,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/agentmark/deepseek/run_2/ID/task_022/evaluation_report.json,agentmark,AgentMark-F exact probabilities,2,2,0,2,0,0,,False,insufficient_packets
alfworld,agentmark,deepseek,ID,2,022,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/agentmark/deepseek/run_2/ID/task_022/evaluation_report.json,agentmark_rank_only,AgentMark-F rank-only linear top-10 surrogate,1,1,0,1,1,0,,False,insufficient_packets
alfworld,agentmark,deepseek,ID,2,022,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/agentmark/deepseek/run_2/ID/task_022/evaluation_report.json,rank,AsymAgentMark-TK top-10 rank,0,0,0,0,2,0,,False,insufficient_packets
alfworld,agentmark,deepseek,ID,2,023,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/agentmark/deepseek/run_2/ID/task_023/evaluation_report.json,agentmark,AgentMark-F exact probabilities,71,71,0,23,0,0,11001101,True,
alfworld,agentmark,deepseek,ID,2,023,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/agentmark/deepseek/run_2/ID/task_023/evaluation_report.json,agentmark_rank_only,AgentMark-F rank-only linear top-10 surrogate,33,33,0,12,11,0,01001000,False,payload_mismatch
alfworld,agentmark,deepseek,ID,2,023,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/agentmark/deepseek/run_2/ID/task_023/evaluation_report.json,rank,AsymAgentMark-TK top-10 rank,1,1,0,1,22,0,,False,insufficient_packets
