view,view_label,model,split,run,pool_size,repeat,available_trajectories,pooled_decode_success,pooled_dedup_packets,pooled_conflicts,pooled_recovered_payload
agentmark_rank_only,AgentMark-F rank-only linear top-10 surrogate,deepseek,ID,1,20,23,140,False,27,32,11001110
agentmark_rank_only,AgentMark-F rank-only linear top-10 surrogate,deepseek,ID,1,20,24,140,True,40,25,11001101
agentmark_rank_only,AgentMark-F rank-only linear top-10 surrogate,deepseek,ID,1,20,25,140,False,25,35,11010101
agentmark_rank_only,AgentMark-F rank-only linear top-10 surrogate,deepseek,ID,1,20,26,140,False,23,19,10110000
agentmark_rank_only,AgentMark-F rank-only linear top-10 surrogate,deepseek,ID,1,20,27,140,True,25,29,11001101
agentmark_rank_only,AgentMark-F rank-only linear top-10 surrogate,deepseek,ID,1,20,28,140,False,24,41,01000100
agentmark_rank_only,AgentMark-F rank-only linear top-10 surrogate,deepseek,ID,1,20,29,140,False,27,35,11101010
agentmark_rank_only,AgentMark-F rank-only linear top-10 surrogate,deepseek,ID,1,20,30,140,False,40,17,00100101
agentmark_rank_only,AgentMark-F rank-only linear top-10 surrogate,deepseek,ID,1,20,31,140,True,28,20,11001101
agentmark_rank_only,AgentMark-F rank-only linear top-10 surrogate,deepseek,ID,1,20,32,140,False,22,27,11000111
agentmark_rank_only,AgentMark-F rank-only linear top-10 surrogate,deepseek,ID,1,20,33,140,False,11,37,11100011
agentmark_rank_only,AgentMark-F rank-only linear top-10 surrogate,deepseek,ID,1,20,34,140,False,21,26,10010000
agentmark_rank_only,AgentMark-F rank-only linear top-10 surrogate,deepseek,ID,1,20,35,140,False,35,17,10010000
agentmark_rank_only,AgentMark-F rank-only linear top-10 surrogate,deepseek,ID,1,20,36,140,False,22,24,01010011
agentmark_rank_only,AgentMark-F rank-only linear top-10 surrogate,deepseek,ID,1,20,37,140,False,29,29,00100011
agentmark_rank_only,AgentMark-F rank-only linear top-10 surrogate,deepseek,ID,1,20,38,140,False,30,34,11100011
agentmark_rank_only,AgentMark-F rank-only linear top-10 surrogate,deepseek,ID,1,20,39,140,False,17,34,00111100
agentmark_rank_only,AgentMark-F rank-only linear top-10 surrogate,deepseek,ID,1,20,40,140,False,19,36,11101001
agentmark_rank_only,AgentMark-F rank-only linear top-10 surrogate,deepseek,ID,1,20,41,140,False,17,25,10010000
agentmark_rank_only,AgentMark-F rank-only linear top-10 surrogate,deepseek,ID,1,20,42,140,False,18,21,10101001
agentmark_rank_only,AgentMark-F rank-only linear top-10 surrogate,deepseek,ID,1,20,43,140,True,23,30,11001101
agentmark_rank_only,AgentMark-F rank-only linear top-10 surrogate,deepseek,ID,1,20,44,140,False,30,31,01001111
agentmark_rank_only,AgentMark-F rank-only linear top-10 surrogate,deepseek,ID,1,20,45,140,False,17,31,01001111
agentmark_rank_only,AgentMark-F rank-only linear top-10 surrogate,deepseek,ID,1,20,46,140,False,18,21,00011011
agentmark_rank_only,AgentMark-F rank-only linear top-10 surrogate,deepseek,ID,1,20,47,140,False,34,31,11111111
agentmark_rank_only,AgentMark-F rank-only linear top-10 surrogate,deepseek,ID,1,20,48,140,False,18,40,00101100
agentmark_rank_only,AgentMark-F rank-only linear top-10 surrogate,deepseek,ID,1,20,49,140,False,26,25,00001001
agentmark_rank_only,AgentMark-F rank-only linear top-10 surrogate,deepseek,ID,1,30,0,140,False,8,28,
agentmark_rank_only,AgentMark-F rank-only linear top-10 surrogate,deepseek,ID,1,30,1,140,False,17,28,00011101
agentmark_rank_only,AgentMark-F rank-only linear top-10 surrogate,deepseek,ID,1,30,2,140,False,29,29,10111110
agentmark_rank_only,AgentMark-F rank-only linear top-10 surrogate,deepseek,ID,1,30,3,140,False,29,26,10001000
agentmark_rank_only,AgentMark-F rank-only linear top-10 surrogate,deepseek,ID,1,30,4,140,False,11,40,10100110
agentmark_rank_only,AgentMark-F rank-only linear top-10 surrogate,deepseek,ID,1,30,5,140,False,23,29,11100011
agentmark_rank_only,AgentMark-F rank-only linear top-10 surrogate,deepseek,ID,1,30,6,140,True,16,28,11001101
agentmark_rank_only,AgentMark-F rank-only linear top-10 surrogate,deepseek,ID,1,30,7,140,True,31,24,11001101
agentmark_rank_only,AgentMark-F rank-only linear top-10 surrogate,deepseek,ID,1,30,8,140,False,16,34,11000000
agentmark_rank_only,AgentMark-F rank-only linear top-10 surrogate,deepseek,ID,1,30,9,140,True,15,28,11001101
agentmark_rank_only,AgentMark-F rank-only linear top-10 surrogate,deepseek,ID,1,30,10,140,False,22,36,10000000
agentmark_rank_only,AgentMark-F rank-only linear top-10 surrogate,deepseek,ID,1,30,11,140,False,29,34,01001000
agentmark_rank_only,AgentMark-F rank-only linear top-10 surrogate,deepseek,ID,1,30,12,140,True,14,34,11001101
agentmark_rank_only,AgentMark-F rank-only linear top-10 surrogate,deepseek,ID,1,30,13,140,False,19,35,01111110
agentmark_rank_only,AgentMark-F rank-only linear top-10 surrogate,deepseek,ID,1,30,14,140,False,9,37,01011001
agentmark_rank_only,AgentMark-F rank-only linear top-10 surrogate,deepseek,ID,1,30,15,140,False,13,47,10100010
agentmark_rank_only,AgentMark-F rank-only linear top-10 surrogate,deepseek,ID,1,30,16,140,False,19,32,00011110
agentmark_rank_only,AgentMark-F rank-only linear top-10 surrogate,deepseek,ID,1,30,17,140,False,22,31,10111110
agentmark_rank_only,AgentMark-F rank-only linear top-10 surrogate,deepseek,ID,1,30,18,140,False,16,34,11011000
agentmark_rank_only,AgentMark-F rank-only linear top-10 surrogate,deepseek,ID,1,30,19,140,False,7,20,
agentmark_rank_only,AgentMark-F rank-only linear top-10 surrogate,deepseek,ID,1,30,20,140,False,26,27,00010001
agentmark_rank_only,AgentMark-F rank-only linear top-10 surrogate,deepseek,ID,1,30,21,140,False,21,24,10010111
agentmark_rank_only,AgentMark-F rank-only linear top-10 surrogate,deepseek,ID,1,30,22,140,True,20,34,11001101
agentmark_rank_only,AgentMark-F rank-only linear top-10 surrogate,deepseek,ID,1,30,23,140,False,13,34,10011110
agentmark_rank_only,AgentMark-F rank-only linear top-10 surrogate,deepseek,ID,1,30,24,140,False,24,31,11001110
agentmark_rank_only,AgentMark-F rank-only linear top-10 surrogate,deepseek,ID,1,30,25,140,True,29,27,11001101
agentmark_rank_only,AgentMark-F rank-only linear top-10 surrogate,deepseek,ID,1,30,26,140,False,26,39,01001111
agentmark_rank_only,AgentMark-F rank-only linear top-10 surrogate,deepseek,ID,1,30,27,140,False,29,27,10010000
agentmark_rank_only,AgentMark-F rank-only linear top-10 surrogate,deepseek,ID,1,30,28,140,False,20,38,11001110
agentmark_rank_only,AgentMark-F rank-only linear top-10 surrogate,deepseek,ID,1,30,29,140,True,20,44,11001101
agentmark_rank_only,AgentMark-F rank-only linear top-10 surrogate,deepseek,ID,1,30,30,140,False,13,38,00000011
agentmark_rank_only,AgentMark-F rank-only linear top-10 surrogate,deepseek,ID,1,30,31,140,False,20,29,10011010
agentmark_rank_only,AgentMark-F rank-only linear top-10 surrogate,deepseek,ID,1,30,32,140,False,18,41,11100110
agentmark_rank_only,AgentMark-F rank-only linear top-10 surrogate,deepseek,ID,1,30,33,140,False,19,31,11101001
agentmark_rank_only,AgentMark-F rank-only linear top-10 surrogate,deepseek,ID,1,30,34,140,False,23,42,11010001
agentmark_rank_only,AgentMark-F rank-only linear top-10 surrogate,deepseek,ID,1,30,35,140,False,27,33,10111110
agentmark_rank_only,AgentMark-F rank-only linear top-10 surrogate,deepseek,ID,1,30,36,140,False,19,29,01010000
agentmark_rank_only,AgentMark-F rank-only linear top-10 surrogate,deepseek,ID,1,30,37,140,False,18,40,01111100
agentmark_rank_only,AgentMark-F rank-only linear top-10 surrogate,deepseek,ID,1,30,38,140,False,13,37,00001010
agentmark_rank_only,AgentMark-F rank-only linear top-10 surrogate,deepseek,ID,1,30,39,140,False,22,29,01011000
agentmark_rank_only,AgentMark-F rank-only linear top-10 surrogate,deepseek,ID,1,30,40,140,False,33,29,00000111
agentmark_rank_only,AgentMark-F rank-only linear top-10 surrogate,deepseek,ID,1,30,41,140,False,30,27,01100001
agentmark_rank_only,AgentMark-F rank-only linear top-10 surrogate,deepseek,ID,1,30,42,140,False,21,44,01110010
agentmark_rank_only,AgentMark-F rank-only linear top-10 surrogate,deepseek,ID,1,30,43,140,False,19,34,00101101
agentmark_rank_only,AgentMark-F rank-only linear top-10 surrogate,deepseek,ID,1,30,44,140,False,32,33,11100011
agentmark_rank_only,AgentMark-F rank-only linear top-10 surrogate,deepseek,ID,1,30,45,140,False,23,33,11101001
agentmark_rank_only,AgentMark-F rank-only linear top-10 surrogate,deepseek,ID,1,30,46,140,False,20,43,00001011
agentmark_rank_only,AgentMark-F rank-only linear top-10 surrogate,deepseek,ID,1,30,47,140,True,22,36,11001101
agentmark_rank_only,AgentMark-F rank-only linear top-10 surrogate,deepseek,ID,1,30,48,140,False,19,34,10101001
agentmark_rank_only,AgentMark-F rank-only linear top-10 surrogate,deepseek,ID,1,30,49,140,False,28,34,11001110
agentmark_rank_only,AgentMark-F rank-only linear top-10 surrogate,deepseek,ID,1,50,0,140,False,19,44,01000101
agentmark_rank_only,AgentMark-F rank-only linear top-10 surrogate,deepseek,ID,1,50,1,140,False,17,48,11001100
agentmark_rank_only,AgentMark-F rank-only linear top-10 surrogate,deepseek,ID,1,50,2,140,False,20,43,11101000
agentmark_rank_only,AgentMark-F rank-only linear top-10 surrogate,deepseek,ID,1,50,3,140,False,18,40,10000000
agentmark_rank_only,AgentMark-F rank-only linear top-10 surrogate,deepseek,ID,1,50,4,140,False,17,49,10000010
agentmark_rank_only,AgentMark-F rank-only linear top-10 surrogate,deepseek,ID,1,50,5,140,False,13,42,10001110
agentmark_rank_only,AgentMark-F rank-only linear top-10 surrogate,deepseek,ID,1,50,6,140,False,20,45,11101000
agentmark_rank_only,AgentMark-F rank-only linear top-10 surrogate,deepseek,ID,1,50,7,140,False,20,39,01010001
agentmark_rank_only,AgentMark-F rank-only linear top-10 surrogate,deepseek,ID,1,50,8,140,False,16,46,11100001
agentmark_rank_only,AgentMark-F rank-only linear top-10 surrogate,deepseek,ID,1,50,9,140,False,17,38,11101001
agentmark_rank_only,AgentMark-F rank-only linear top-10 surrogate,deepseek,ID,1,50,10,140,False,25,40,11101001
agentmark_rank_only,AgentMark-F rank-only linear top-10 surrogate,deepseek,ID,1,50,11,140,False,21,42,00111011
agentmark_rank_only,AgentMark-F rank-only linear top-10 surrogate,deepseek,ID,1,50,12,140,False,27,35,01010011
agentmark_rank_only,AgentMark-F rank-only linear top-10 surrogate,deepseek,ID,1,50,13,140,False,6,32,
agentmark_rank_only,AgentMark-F rank-only linear top-10 surrogate,deepseek,ID,1,50,14,140,False,25,41,01000110
agentmark_rank_only,AgentMark-F rank-only linear top-10 surrogate,deepseek,ID,1,50,15,140,False,19,41,11001110
agentmark_rank_only,AgentMark-F rank-only linear top-10 surrogate,deepseek,ID,1,50,16,140,False,30,36,00110110
agentmark_rank_only,AgentMark-F rank-only linear top-10 surrogate,deepseek,ID,1,50,17,140,False,11,55,00101010
agentmark_rank_only,AgentMark-F rank-only linear top-10 surrogate,deepseek,ID,1,50,18,140,False,16,47,00111001
agentmark_rank_only,AgentMark-F rank-only linear top-10 surrogate,deepseek,ID,1,50,19,140,False,22,40,10010101
agentmark_rank_only,AgentMark-F rank-only linear top-10 surrogate,deepseek,ID,1,50,20,140,False,10,39,11011000
agentmark_rank_only,AgentMark-F rank-only linear top-10 surrogate,deepseek,ID,1,50,21,140,False,24,41,01011110
agentmark_rank_only,AgentMark-F rank-only linear top-10 surrogate,deepseek,ID,1,50,22,140,False,20,43,10101000
agentmark_rank_only,AgentMark-F rank-only linear top-10 surrogate,deepseek,ID,1,50,23,140,False,13,47,00111001
agentmark_rank_only,AgentMark-F rank-only linear top-10 surrogate,deepseek,ID,1,50,24,140,False,17,42,01100011
agentmark_rank_only,AgentMark-F rank-only linear top-10 surrogate,deepseek,ID,1,50,25,140,False,18,40,10111101
agentmark_rank_only,AgentMark-F rank-only linear top-10 surrogate,deepseek,ID,1,50,26,140,False,17,45,01000101
agentmark_rank_only,AgentMark-F rank-only linear top-10 surrogate,deepseek,ID,1,50,27,140,False,25,39,11011000
agentmark_rank_only,AgentMark-F rank-only linear top-10 surrogate,deepseek,ID,1,50,28,140,False,22,41,10100100
agentmark_rank_only,AgentMark-F rank-only linear top-10 surrogate,deepseek,ID,1,50,29,140,False,22,34,01000101
agentmark_rank_only,AgentMark-F rank-only linear top-10 surrogate,deepseek,ID,1,50,30,140,False,21,45,11001110
agentmark_rank_only,AgentMark-F rank-only linear top-10 surrogate,deepseek,ID,1,50,31,140,False,25,41,00001011
agentmark_rank_only,AgentMark-F rank-only linear top-10 surrogate,deepseek,ID,1,50,32,140,False,14,47,
agentmark_rank_only,AgentMark-F rank-only linear top-10 surrogate,deepseek,ID,1,50,33,140,False,17,48,10001110
agentmark_rank_only,AgentMark-F rank-only linear top-10 surrogate,deepseek,ID,1,50,34,140,False,15,43,00010000
agentmark_rank_only,AgentMark-F rank-only linear top-10 surrogate,deepseek,ID,1,50,35,140,False,24,40,01011101
agentmark_rank_only,AgentMark-F rank-only linear top-10 surrogate,deepseek,ID,1,50,36,140,False,16,47,01011110
agentmark_rank_only,AgentMark-F rank-only linear top-10 surrogate,deepseek,ID,1,50,37,140,False,11,52,00111001
agentmark_rank_only,AgentMark-F rank-only linear top-10 surrogate,deepseek,ID,1,50,38,140,False,22,37,10111101
agentmark_rank_only,AgentMark-F rank-only linear top-10 surrogate,deepseek,ID,1,50,39,140,False,15,50,00101111
agentmark_rank_only,AgentMark-F rank-only linear top-10 surrogate,deepseek,ID,1,50,40,140,False,22,38,01000101
agentmark_rank_only,AgentMark-F rank-only linear top-10 surrogate,deepseek,ID,1,50,41,140,False,24,38,11001110
agentmark_rank_only,AgentMark-F rank-only linear top-10 surrogate,deepseek,ID,1,50,42,140,False,15,41,10011001
agentmark_rank_only,AgentMark-F rank-only linear top-10 surrogate,deepseek,ID,1,50,43,140,False,20,45,01000101
agentmark_rank_only,AgentMark-F rank-only linear top-10 surrogate,deepseek,ID,1,50,44,140,False,9,34,
agentmark_rank_only,AgentMark-F rank-only linear top-10 surrogate,deepseek,ID,1,50,45,140,False,23,41,01010000
agentmark_rank_only,AgentMark-F rank-only linear top-10 surrogate,deepseek,ID,1,50,46,140,False,16,43,11010111
agentmark_rank_only,AgentMark-F rank-only linear top-10 surrogate,deepseek,ID,1,50,47,140,False,13,46,01010010
agentmark_rank_only,AgentMark-F rank-only linear top-10 surrogate,deepseek,ID,1,50,48,140,False,20,44,01110110
agentmark_rank_only,AgentMark-F rank-only linear top-10 surrogate,deepseek,ID,1,50,49,140,False,22,42,11001110
agentmark_rank_only,AgentMark-F rank-only linear top-10 surrogate,deepseek,ID,1,80,0,140,False,11,55,00111001
agentmark_rank_only,AgentMark-F rank-only linear top-10 surrogate,deepseek,ID,1,80,1,140,False,16,50,11100001
agentmark_rank_only,AgentMark-F rank-only linear top-10 surrogate,deepseek,ID,1,80,2,140,False,10,45,01111110
agentmark_rank_only,AgentMark-F rank-only linear top-10 surrogate,deepseek,ID,1,80,3,140,False,17,44,10011001
agentmark_rank_only,AgentMark-F rank-only linear top-10 surrogate,deepseek,ID,1,80,4,140,False,15,51,10011101
agentmark_rank_only,AgentMark-F rank-only linear top-10 surrogate,deepseek,ID,1,80,5,140,False,10,49,11100001
agentmark_rank_only,AgentMark-F rank-only linear top-10 surrogate,deepseek,ID,1,80,6,140,False,11,55,00111001
agentmark_rank_only,AgentMark-F rank-only linear top-10 surrogate,deepseek,ID,1,80,7,140,False,17,48,01000101
agentmark_rank_only,AgentMark-F rank-only linear top-10 surrogate,deepseek,ID,1,80,8,140,False,17,49,11001100
agentmark_rank_only,AgentMark-F rank-only linear top-10 surrogate,deepseek,ID,1,80,9,140,False,13,50,01000001
agentmark_rank_only,AgentMark-F rank-only linear top-10 surrogate,deepseek,ID,1,80,10,140,False,14,51,10011101
agentmark_rank_only,AgentMark-F rank-only linear top-10 surrogate,deepseek,ID,1,80,11,140,False,14,49,10010101
agentmark_rank_only,AgentMark-F rank-only linear top-10 surrogate,deepseek,ID,1,80,12,140,False,14,49,10110001
agentmark_rank_only,AgentMark-F rank-only linear top-10 surrogate,deepseek,ID,1,80,13,140,False,17,48,01000110
agentmark_rank_only,AgentMark-F rank-only linear top-10 surrogate,deepseek,ID,1,80,14,140,False,19,46,00111100
agentmark_rank_only,AgentMark-F rank-only linear top-10 surrogate,deepseek,ID,1,80,15,140,False,13,49,11011011
agentmark_rank_only,AgentMark-F rank-only linear top-10 surrogate,deepseek,ID,1,80,16,140,False,14,46,11110110
agentmark_rank_only,AgentMark-F rank-only linear top-10 surrogate,deepseek,ID,1,80,17,140,False,16,49,01011010
agentmark_rank_only,AgentMark-F rank-only linear top-10 surrogate,deepseek,ID,1,80,18,140,False,9,57,
agentmark_rank_only,AgentMark-F rank-only linear top-10 surrogate,deepseek,ID,1,80,19,140,False,8,55,
agentmark_rank_only,AgentMark-F rank-only linear top-10 surrogate,deepseek,ID,1,80,20,140,False,19,47,10100110
agentmark_rank_only,AgentMark-F rank-only linear top-10 surrogate,deepseek,ID,1,80,21,140,False,16,47,01000101
agentmark_rank_only,AgentMark-F rank-only linear top-10 surrogate,deepseek,ID,1,80,22,140,False,14,52,00111000
agentmark_rank_only,AgentMark-F rank-only linear top-10 surrogate,deepseek,ID,1,80,23,140,False,16,47,01000101
agentmark_rank_only,AgentMark-F rank-only linear top-10 surrogate,deepseek,ID,1,80,24,140,False,13,50,01010010
agentmark_rank_only,AgentMark-F rank-only linear top-10 surrogate,deepseek,ID,1,80,25,140,False,10,53,10001110
agentmark_rank_only,AgentMark-F rank-only linear top-10 surrogate,deepseek,ID,1,80,26,140,False,19,47,00101110
agentmark_rank_only,AgentMark-F rank-only linear top-10 surrogate,deepseek,ID,1,80,27,140,False,23,40,00000111
agentmark_rank_only,AgentMark-F rank-only linear top-10 surrogate,deepseek,ID,1,80,28,140,False,12,47,10011101
agentmark_rank_only,AgentMark-F rank-only linear top-10 surrogate,deepseek,ID,1,80,29,140,False,15,50,01000001
agentmark_rank_only,AgentMark-F rank-only linear top-10 surrogate,deepseek,ID,1,80,30,140,False,9,57,
agentmark_rank_only,AgentMark-F rank-only linear top-10 surrogate,deepseek,ID,1,80,31,140,False,15,51,10001110
agentmark_rank_only,AgentMark-F rank-only linear top-10 surrogate,deepseek,ID,1,80,32,140,False,19,41,11010010
agentmark_rank_only,AgentMark-F rank-only linear top-10 surrogate,deepseek,ID,1,80,33,140,False,9,46,
agentmark_rank_only,AgentMark-F rank-only linear top-10 surrogate,deepseek,ID,1,80,34,140,False,12,54,01000100
agentmark_rank_only,AgentMark-F rank-only linear top-10 surrogate,deepseek,ID,1,80,35,140,False,18,47,01111110
agentmark_rank_only,AgentMark-F rank-only linear top-10 surrogate,deepseek,ID,1,80,36,140,False,22,43,11110110
agentmark_rank_only,AgentMark-F rank-only linear top-10 surrogate,deepseek,ID,1,80,37,140,False,12,51,01000101
agentmark_rank_only,AgentMark-F rank-only linear top-10 surrogate,deepseek,ID,1,80,38,140,False,14,52,10001110
agentmark_rank_only,AgentMark-F rank-only linear top-10 surrogate,deepseek,ID,1,80,39,140,False,15,48,10001110
agentmark_rank_only,AgentMark-F rank-only linear top-10 surrogate,deepseek,ID,1,80,40,140,False,14,51,10001110
agentmark_rank_only,AgentMark-F rank-only linear top-10 surrogate,deepseek,ID,1,80,41,140,False,13,52,11110110
agentmark_rank_only,AgentMark-F rank-only linear top-10 surrogate,deepseek,ID,1,80,42,140,False,16,50,00100110
