dataset,method,model,run,split,task_file,path_in_output_0510,original_path,source_pred_root
toolbench,clean,deepseek,2,G1_category,4155.json,/root/autodl-tmp/output-0510.clean_build/toolbench/clean/deepseek/run_2/G1_category/4155.json,/root/autodl-tmp/AgentMark3/AgentMark/output/toolbench_regen_0425/clean/deepseek/run_2/exp_a1_clean_toolbench_deepseek_r2/G1_category/4155.json,/root/autodl-tmp/AgentMark3/AgentMark/output/toolbench_regen_0425/clean/deepseek/run_2/exp_a1_clean_toolbench_deepseek_r2
toolbench,clean,deepseek,2,G1_category,4179.json,/root/autodl-tmp/output-0510.clean_build/toolbench/clean/deepseek/run_2/G1_category/4179.json,/root/autodl-tmp/AgentMark3/AgentMark/output/toolbench_regen_0425/clean/deepseek/run_2/exp_a1_clean_toolbench_deepseek_r2/G1_category/4179.json,/root/autodl-tmp/AgentMark3/AgentMark/output/toolbench_regen_0425/clean/deepseek/run_2/exp_a1_clean_toolbench_deepseek_r2
toolbench,clean,deepseek,2,G1_category,4266.json,/root/autodl-tmp/output-0510.clean_build/toolbench/clean/deepseek/run_2/G1_category/4266.json,/root/autodl-tmp/AgentMark3/AgentMark/output/toolbench_regen_0425/clean/deepseek/run_2/exp_a1_clean_toolbench_deepseek_r2/G1_category/4266.json,/root/autodl-tmp/AgentMark3/AgentMark/output/toolbench_regen_0425/clean/deepseek/run_2/exp_a1_clean_toolbench_deepseek_r2
toolbench,clean,deepseek,2,G1_category,4273.json,/root/autodl-tmp/output-0510.clean_build/toolbench/clean/deepseek/run_2/G1_category/4273.json,/root/autodl-tmp/AgentMark3/AgentMark/output/toolbench_regen_0425/clean/deepseek/run_2/exp_a1_clean_toolbench_deepseek_r2/G1_category/4273.json,/root/autodl-tmp/AgentMark3/AgentMark/output/toolbench_regen_0425/clean/deepseek/run_2/exp_a1_clean_toolbench_deepseek_r2
toolbench,clean,deepseek,2,G1_category,4286.json,/root/autodl-tmp/output-0510.clean_build/toolbench/clean/deepseek/run_2/G1_category/4286.json,/root/autodl-tmp/AgentMark3/AgentMark/output/toolbench_regen_0425/clean/deepseek/run_2/exp_a1_clean_toolbench_deepseek_r2/G1_category/4286.json,/root/autodl-tmp/AgentMark3/AgentMark/output/toolbench_regen_0425/clean/deepseek/run_2/exp_a1_clean_toolbench_deepseek_r2
toolbench,clean,deepseek,2,G1_category,4311.json,/root/autodl-tmp/output-0510.clean_build/toolbench/clean/deepseek/run_2/G1_category/4311.json,/root/autodl-tmp/AgentMark3/AgentMark/output/toolbench_regen_0425/clean/deepseek/run_2/exp_a1_clean_toolbench_deepseek_r2/G1_category/4311.json,/root/autodl-tmp/AgentMark3/AgentMark/output/toolbench_regen_0425/clean/deepseek/run_2/exp_a1_clean_toolbench_deepseek_r2
toolbench,clean,deepseek,2,G1_category,4328.json,/root/autodl-tmp/output-0510.clean_build/toolbench/clean/deepseek/run_2/G1_category/4328.json,/root/autodl-tmp/AgentMark3/AgentMark/output/toolbench_regen_0425/clean/deepseek/run_2/exp_a1_clean_toolbench_deepseek_r2/G1_category/4328.json,/root/autodl-tmp/AgentMark3/AgentMark/output/toolbench_regen_0425/clean/deepseek/run_2/exp_a1_clean_toolbench_deepseek_r2
toolbench,clean,deepseek,2,G1_category,4343.json,/root/autodl-tmp/output-0510.clean_build/toolbench/clean/deepseek/run_2/G1_category/4343.json,/root/autodl-tmp/AgentMark3/AgentMark/output/toolbench_regen_0425/clean/deepseek/run_2/exp_a1_clean_toolbench_deepseek_r2/G1_category/4343.json,/root/autodl-tmp/AgentMark3/AgentMark/output/toolbench_regen_0425/clean/deepseek/run_2/exp_a1_clean_toolbench_deepseek_r2
toolbench,clean,deepseek,2,G1_category,4366.json,/root/autodl-tmp/output-0510.clean_build/toolbench/clean/deepseek/run_2/G1_category/4366.json,/root/autodl-tmp/AgentMark3/AgentMark/output/toolbench_regen_0425/clean/deepseek/run_2/exp_a1_clean_toolbench_deepseek_r2/G1_category/4366.json,/root/autodl-tmp/AgentMark3/AgentMark/output/toolbench_regen_0425/clean/deepseek/run_2/exp_a1_clean_toolbench_deepseek_r2
toolbench,clean,deepseek,2,G1_category,4415.json,/root/autodl-tmp/output-0510.clean_build/toolbench/clean/deepseek/run_2/G1_category/4415.json,/root/autodl-tmp/AgentMark3/AgentMark/output/toolbench_regen_0425/clean/deepseek/run_2/exp_a1_clean_toolbench_deepseek_r2/G1_category/4415.json,/root/autodl-tmp/AgentMark3/AgentMark/output/toolbench_regen_0425/clean/deepseek/run_2/exp_a1_clean_toolbench_deepseek_r2
toolbench,clean,deepseek,2,G1_category,4424.json,/root/autodl-tmp/output-0510.clean_build/toolbench/clean/deepseek/run_2/G1_category/4424.json,/root/autodl-tmp/AgentMark3/AgentMark/output/toolbench_regen_0425/clean/deepseek/run_2/exp_a1_clean_toolbench_deepseek_r2/G1_category/4424.json,/root/autodl-tmp/AgentMark3/AgentMark/output/toolbench_regen_0425/clean/deepseek/run_2/exp_a1_clean_toolbench_deepseek_r2
toolbench,clean,deepseek,2,G1_instruction,577.json,/root/autodl-tmp/output-0510.clean_build/toolbench/clean/deepseek/run_2/G1_instruction/577.json,/root/autodl-tmp/AgentMark3/AgentMark/output/toolbench_regen_0425/clean/deepseek/run_2/exp_a1_clean_toolbench_deepseek_r2/G1_instruction/577.json,/root/autodl-tmp/AgentMark3/AgentMark/output/toolbench_regen_0425/clean/deepseek/run_2/exp_a1_clean_toolbench_deepseek_r2
toolbench,clean,deepseek,2,G1_instruction,588.json,/root/autodl-tmp/output-0510.clean_build/toolbench/clean/deepseek/run_2/G1_instruction/588.json,/root/autodl-tmp/AgentMark3/AgentMark/output/toolbench_regen_0425/clean/deepseek/run_2/exp_a1_clean_toolbench_deepseek_r2/G1_instruction/588.json,/root/autodl-tmp/AgentMark3/AgentMark/output/toolbench_regen_0425/clean/deepseek/run_2/exp_a1_clean_toolbench_deepseek_r2
toolbench,clean,deepseek,2,G1_instruction,608.json,/root/autodl-tmp/output-0510.clean_build/toolbench/clean/deepseek/run_2/G1_instruction/608.json,/root/autodl-tmp/AgentMark3/AgentMark/output/toolbench_regen_0425/clean/deepseek/run_2/exp_a1_clean_toolbench_deepseek_r2/G1_instruction/608.json,/root/autodl-tmp/AgentMark3/AgentMark/output/toolbench_regen_0425/clean/deepseek/run_2/exp_a1_clean_toolbench_deepseek_r2
toolbench,clean,deepseek,2,G1_instruction,1073.json,/root/autodl-tmp/output-0510.clean_build/toolbench/clean/deepseek/run_2/G1_instruction/1073.json,/root/autodl-tmp/AgentMark3/AgentMark/output/toolbench_regen_0425/clean/deepseek/run_2/exp_a1_clean_toolbench_deepseek_r2/G1_instruction/1073.json,/root/autodl-tmp/AgentMark3/AgentMark/output/toolbench_regen_0425/clean/deepseek/run_2/exp_a1_clean_toolbench_deepseek_r2
toolbench,clean,deepseek,2,G1_instruction,1572.json,/root/autodl-tmp/output-0510.clean_build/toolbench/clean/deepseek/run_2/G1_instruction/1572.json,/root/autodl-tmp/AgentMark3/AgentMark/output/toolbench_regen_0425/clean/deepseek/run_2/exp_a1_clean_toolbench_deepseek_r2/G1_instruction/1572.json,/root/autodl-tmp/AgentMark3/AgentMark/output/toolbench_regen_0425/clean/deepseek/run_2/exp_a1_clean_toolbench_deepseek_r2
toolbench,clean,deepseek,2,G1_instruction,1856.json,/root/autodl-tmp/output-0510.clean_build/toolbench/clean/deepseek/run_2/G1_instruction/1856.json,/root/autodl-tmp/AgentMark3/AgentMark/output/toolbench_regen_0425/clean/deepseek/run_2/exp_a1_clean_toolbench_deepseek_r2/G1_instruction/1856.json,/root/autodl-tmp/AgentMark3/AgentMark/output/toolbench_regen_0425/clean/deepseek/run_2/exp_a1_clean_toolbench_deepseek_r2
toolbench,clean,deepseek,2,G1_instruction,2121.json,/root/autodl-tmp/output-0510.clean_build/toolbench/clean/deepseek/run_2/G1_instruction/2121.json,/root/autodl-tmp/AgentMark3/AgentMark/output/toolbench_regen_0425/clean/deepseek/run_2/exp_a1_clean_toolbench_deepseek_r2/G1_instruction/2121.json,/root/autodl-tmp/AgentMark3/AgentMark/output/toolbench_regen_0425/clean/deepseek/run_2/exp_a1_clean_toolbench_deepseek_r2
toolbench,clean,deepseek,2,G1_instruction,2144.json,/root/autodl-tmp/output-0510.clean_build/toolbench/clean/deepseek/run_2/G1_instruction/2144.json,/root/autodl-tmp/AgentMark3/AgentMark/output/toolbench_regen_0425/clean/deepseek/run_2/exp_a1_clean_toolbench_deepseek_r2/G1_instruction/2144.json,/root/autodl-tmp/AgentMark3/AgentMark/output/toolbench_regen_0425/clean/deepseek/run_2/exp_a1_clean_toolbench_deepseek_r2
toolbench,clean,deepseek,2,G1_instruction,2213.json,/root/autodl-tmp/output-0510.clean_build/toolbench/clean/deepseek/run_2/G1_instruction/2213.json,/root/autodl-tmp/AgentMark3/AgentMark/output/toolbench_regen_0425/clean/deepseek/run_2/exp_a1_clean_toolbench_deepseek_r2/G1_instruction/2213.json,/root/autodl-tmp/AgentMark3/AgentMark/output/toolbench_regen_0425/clean/deepseek/run_2/exp_a1_clean_toolbench_deepseek_r2
toolbench,clean,deepseek,2,G1_instruction,2354.json,/root/autodl-tmp/output-0510.clean_build/toolbench/clean/deepseek/run_2/G1_instruction/2354.json,/root/autodl-tmp/AgentMark3/AgentMark/output/toolbench_regen_0425/clean/deepseek/run_2/exp_a1_clean_toolbench_deepseek_r2/G1_instruction/2354.json,/root/autodl-tmp/AgentMark3/AgentMark/output/toolbench_regen_0425/clean/deepseek/run_2/exp_a1_clean_toolbench_deepseek_r2
toolbench,clean,deepseek,2,G1_instruction,2399.json,/root/autodl-tmp/output-0510.clean_build/toolbench/clean/deepseek/run_2/G1_instruction/2399.json,/root/autodl-tmp/AgentMark3/AgentMark/output/toolbench_regen_0425/clean/deepseek/run_2/exp_a1_clean_toolbench_deepseek_r2/G1_instruction/2399.json,/root/autodl-tmp/AgentMark3/AgentMark/output/toolbench_regen_0425/clean/deepseek/run_2/exp_a1_clean_toolbench_deepseek_r2
toolbench,clean,deepseek,2,G1_instruction,2433.json,/root/autodl-tmp/output-0510.clean_build/toolbench/clean/deepseek/run_2/G1_instruction/2433.json,/root/autodl-tmp/AgentMark3/AgentMark/output/toolbench_regen_0425/clean/deepseek/run_2/exp_a1_clean_toolbench_deepseek_r2/G1_instruction/2433.json,/root/autodl-tmp/AgentMark3/AgentMark/output/toolbench_regen_0425/clean/deepseek/run_2/exp_a1_clean_toolbench_deepseek_r2
toolbench,clean,deepseek,2,G1_instruction,3308.json,/root/autodl-tmp/output-0510.clean_build/toolbench/clean/deepseek/run_2/G1_instruction/3308.json,/root/autodl-tmp/AgentMark3/AgentMark/output/toolbench_regen_0425/clean/deepseek/run_2/exp_a1_clean_toolbench_deepseek_r2/G1_instruction/3308.json,/root/autodl-tmp/AgentMark3/AgentMark/output/toolbench_regen_0425/clean/deepseek/run_2/exp_a1_clean_toolbench_deepseek_r2
toolbench,clean,deepseek,2,G1_instruction,3510.json,/root/autodl-tmp/output-0510.clean_build/toolbench/clean/deepseek/run_2/G1_instruction/3510.json,/root/autodl-tmp/AgentMark3/AgentMark/output/toolbench_regen_0425/clean/deepseek/run_2/exp_a1_clean_toolbench_deepseek_r2/G1_instruction/3510.json,/root/autodl-tmp/AgentMark3/AgentMark/output/toolbench_regen_0425/clean/deepseek/run_2/exp_a1_clean_toolbench_deepseek_r2
toolbench,clean,deepseek,2,G1_instruction,3723.json,/root/autodl-tmp/output-0510.clean_build/toolbench/clean/deepseek/run_2/G1_instruction/3723.json,/root/autodl-tmp/AgentMark3/AgentMark/output/toolbench_regen_0425/clean/deepseek/run_2/exp_a1_clean_toolbench_deepseek_r2/G1_instruction/3723.json,/root/autodl-tmp/AgentMark3/AgentMark/output/toolbench_regen_0425/clean/deepseek/run_2/exp_a1_clean_toolbench_deepseek_r2
toolbench,clean,deepseek,2,G1_instruction,3922.json,/root/autodl-tmp/output-0510.clean_build/toolbench/clean/deepseek/run_2/G1_instruction/3922.json,/root/autodl-tmp/AgentMark3/AgentMark/output/toolbench_regen_0425/clean/deepseek/run_2/exp_a1_clean_toolbench_deepseek_r2/G1_instruction/3922.json,/root/autodl-tmp/AgentMark3/AgentMark/output/toolbench_regen_0425/clean/deepseek/run_2/exp_a1_clean_toolbench_deepseek_r2
toolbench,clean,deepseek,2,G1_instruction,4505.json,/root/autodl-tmp/output-0510.clean_build/toolbench/clean/deepseek/run_2/G1_instruction/4505.json,/root/autodl-tmp/AgentMark3/AgentMark/output/toolbench_regen_0425/clean/deepseek/run_2/exp_a1_clean_toolbench_deepseek_r2/G1_instruction/4505.json,/root/autodl-tmp/AgentMark3/AgentMark/output/toolbench_regen_0425/clean/deepseek/run_2/exp_a1_clean_toolbench_deepseek_r2
toolbench,clean,deepseek,2,G1_instruction,5116.json,/root/autodl-tmp/output-0510.clean_build/toolbench/clean/deepseek/run_2/G1_instruction/5116.json,/root/autodl-tmp/AgentMark3/AgentMark/output/toolbench_regen_0425/clean/deepseek/run_2/exp_a1_clean_toolbench_deepseek_r2/G1_instruction/5116.json,/root/autodl-tmp/AgentMark3/AgentMark/output/toolbench_regen_0425/clean/deepseek/run_2/exp_a1_clean_toolbench_deepseek_r2
toolbench,clean,deepseek,2,G1_instruction,5810.json,/root/autodl-tmp/output-0510.clean_build/toolbench/clean/deepseek/run_2/G1_instruction/5810.json,/root/autodl-tmp/AgentMark3/AgentMark/output/toolbench_regen_0425/clean/deepseek/run_2/exp_a1_clean_toolbench_deepseek_r2/G1_instruction/5810.json,/root/autodl-tmp/AgentMark3/AgentMark/output/toolbench_regen_0425/clean/deepseek/run_2/exp_a1_clean_toolbench_deepseek_r2
toolbench,clean,deepseek,2,G1_instruction,5815.json,/root/autodl-tmp/output-0510.clean_build/toolbench/clean/deepseek/run_2/G1_instruction/5815.json,/root/autodl-tmp/AgentMark3/AgentMark/output/toolbench_regen_0425/clean/deepseek/run_2/exp_a1_clean_toolbench_deepseek_r2/G1_instruction/5815.json,/root/autodl-tmp/AgentMark3/AgentMark/output/toolbench_regen_0425/clean/deepseek/run_2/exp_a1_clean_toolbench_deepseek_r2
toolbench,clean,deepseek,2,G1_tool,394.json,/root/autodl-tmp/output-0510.clean_build/toolbench/clean/deepseek/run_2/G1_tool/394.json,/root/autodl-tmp/AgentMark3/AgentMark/output/toolbench_regen_0425/clean/deepseek/run_2/exp_a1_clean_toolbench_deepseek_r2/G1_tool/394.json,/root/autodl-tmp/AgentMark3/AgentMark/output/toolbench_regen_0425/clean/deepseek/run_2/exp_a1_clean_toolbench_deepseek_r2
toolbench,clean,deepseek,2,G1_tool,692.json,/root/autodl-tmp/output-0510.clean_build/toolbench/clean/deepseek/run_2/G1_tool/692.json,/root/autodl-tmp/AgentMark3/AgentMark/output/toolbench_regen_0425/clean/deepseek/run_2/exp_a1_clean_toolbench_deepseek_r2/G1_tool/692.json,/root/autodl-tmp/AgentMark3/AgentMark/output/toolbench_regen_0425/clean/deepseek/run_2/exp_a1_clean_toolbench_deepseek_r2
toolbench,clean,deepseek,2,G1_tool,1617.json,/root/autodl-tmp/output-0510.clean_build/toolbench/clean/deepseek/run_2/G1_tool/1617.json,/root/autodl-tmp/AgentMark3/AgentMark/output/toolbench_regen_0425/clean/deepseek/run_2/exp_a1_clean_toolbench_deepseek_r2/G1_tool/1617.json,/root/autodl-tmp/AgentMark3/AgentMark/output/toolbench_regen_0425/clean/deepseek/run_2/exp_a1_clean_toolbench_deepseek_r2
toolbench,clean,deepseek,2,G1_tool,1685.json,/root/autodl-tmp/output-0510.clean_build/toolbench/clean/deepseek/run_2/G1_tool/1685.json,/root/autodl-tmp/AgentMark3/AgentMark/output/toolbench_regen_0425/clean/deepseek/run_2/exp_a1_clean_toolbench_deepseek_r2/G1_tool/1685.json,/root/autodl-tmp/AgentMark3/AgentMark/output/toolbench_regen_0425/clean/deepseek/run_2/exp_a1_clean_toolbench_deepseek_r2
toolbench,clean,deepseek,2,G1_tool,2412.json,/root/autodl-tmp/output-0510.clean_build/toolbench/clean/deepseek/run_2/G1_tool/2412.json,/root/autodl-tmp/AgentMark3/AgentMark/output/toolbench_regen_0425/clean/deepseek/run_2/exp_a1_clean_toolbench_deepseek_r2/G1_tool/2412.json,/root/autodl-tmp/AgentMark3/AgentMark/output/toolbench_regen_0425/clean/deepseek/run_2/exp_a1_clean_toolbench_deepseek_r2
toolbench,clean,deepseek,2,G1_tool,2513.json,/root/autodl-tmp/output-0510.clean_build/toolbench/clean/deepseek/run_2/G1_tool/2513.json,/root/autodl-tmp/AgentMark3/AgentMark/output/toolbench_regen_0425/clean/deepseek/run_2/exp_a1_clean_toolbench_deepseek_r2/G1_tool/2513.json,/root/autodl-tmp/AgentMark3/AgentMark/output/toolbench_regen_0425/clean/deepseek/run_2/exp_a1_clean_toolbench_deepseek_r2
toolbench,clean,deepseek,2,G1_tool,2701.json,/root/autodl-tmp/output-0510.clean_build/toolbench/clean/deepseek/run_2/G1_tool/2701.json,/root/autodl-tmp/AgentMark3/AgentMark/output/toolbench_regen_0425/clean/deepseek/run_2/exp_a1_clean_toolbench_deepseek_r2/G1_tool/2701.json,/root/autodl-tmp/AgentMark3/AgentMark/output/toolbench_regen_0425/clean/deepseek/run_2/exp_a1_clean_toolbench_deepseek_r2
toolbench,clean,deepseek,2,G1_tool,3007.json,/root/autodl-tmp/output-0510.clean_build/toolbench/clean/deepseek/run_2/G1_tool/3007.json,/root/autodl-tmp/AgentMark3/AgentMark/output/toolbench_regen_0425/clean/deepseek/run_2/exp_a1_clean_toolbench_deepseek_r2/G1_tool/3007.json,/root/autodl-tmp/AgentMark3/AgentMark/output/toolbench_regen_0425/clean/deepseek/run_2/exp_a1_clean_toolbench_deepseek_r2
toolbench,clean,deepseek,2,G1_tool,3215.json,/root/autodl-tmp/output-0510.clean_build/toolbench/clean/deepseek/run_2/G1_tool/3215.json,/root/autodl-tmp/AgentMark3/AgentMark/output/toolbench_regen_0425/clean/deepseek/run_2/exp_a1_clean_toolbench_deepseek_r2/G1_tool/3215.json,/root/autodl-tmp/AgentMark3/AgentMark/output/toolbench_regen_0425/clean/deepseek/run_2/exp_a1_clean_toolbench_deepseek_r2
toolbench,clean,deepseek,2,G1_tool,3221.json,/root/autodl-tmp/output-0510.clean_build/toolbench/clean/deepseek/run_2/G1_tool/3221.json,/root/autodl-tmp/AgentMark3/AgentMark/output/toolbench_regen_0425/clean/deepseek/run_2/exp_a1_clean_toolbench_deepseek_r2/G1_tool/3221.json,/root/autodl-tmp/AgentMark3/AgentMark/output/toolbench_regen_0425/clean/deepseek/run_2/exp_a1_clean_toolbench_deepseek_r2
toolbench,clean,deepseek,2,G1_tool,3287.json,/root/autodl-tmp/output-0510.clean_build/toolbench/clean/deepseek/run_2/G1_tool/3287.json,/root/autodl-tmp/AgentMark3/AgentMark/output/toolbench_regen_0425/clean/deepseek/run_2/exp_a1_clean_toolbench_deepseek_r2/G1_tool/3287.json,/root/autodl-tmp/AgentMark3/AgentMark/output/toolbench_regen_0425/clean/deepseek/run_2/exp_a1_clean_toolbench_deepseek_r2
toolbench,clean,deepseek,2,G1_tool,5085.json,/root/autodl-tmp/output-0510.clean_build/toolbench/clean/deepseek/run_2/G1_tool/5085.json,/root/autodl-tmp/AgentMark3/AgentMark/output/toolbench_regen_0425/clean/deepseek/run_2/exp_a1_clean_toolbench_deepseek_r2/G1_tool/5085.json,/root/autodl-tmp/AgentMark3/AgentMark/output/toolbench_regen_0425/clean/deepseek/run_2/exp_a1_clean_toolbench_deepseek_r2
toolbench,clean,deepseek,2,G1_tool,5671.json,/root/autodl-tmp/output-0510.clean_build/toolbench/clean/deepseek/run_2/G1_tool/5671.json,/root/autodl-tmp/AgentMark3/AgentMark/output/toolbench_regen_0425/clean/deepseek/run_2/exp_a1_clean_toolbench_deepseek_r2/G1_tool/5671.json,/root/autodl-tmp/AgentMark3/AgentMark/output/toolbench_regen_0425/clean/deepseek/run_2/exp_a1_clean_toolbench_deepseek_r2
toolbench,clean,deepseek,2,G1_tool,5695.json,/root/autodl-tmp/output-0510.clean_build/toolbench/clean/deepseek/run_2/G1_tool/5695.json,/root/autodl-tmp/AgentMark3/AgentMark/output/toolbench_regen_0425/clean/deepseek/run_2/exp_a1_clean_toolbench_deepseek_r2/G1_tool/5695.json,/root/autodl-tmp/AgentMark3/AgentMark/output/toolbench_regen_0425/clean/deepseek/run_2/exp_a1_clean_toolbench_deepseek_r2
toolbench,clean,deepseek,2,G1_tool,6677.json,/root/autodl-tmp/output-0510.clean_build/toolbench/clean/deepseek/run_2/G1_tool/6677.json,/root/autodl-tmp/AgentMark3/AgentMark/output/toolbench_regen_0425/clean/deepseek/run_2/exp_a1_clean_toolbench_deepseek_r2/G1_tool/6677.json,/root/autodl-tmp/AgentMark3/AgentMark/output/toolbench_regen_0425/clean/deepseek/run_2/exp_a1_clean_toolbench_deepseek_r2
toolbench,clean,deepseek,2,G1_tool,7474.json,/root/autodl-tmp/output-0510.clean_build/toolbench/clean/deepseek/run_2/G1_tool/7474.json,/root/autodl-tmp/AgentMark3/AgentMark/output/toolbench_regen_0425/clean/deepseek/run_2/exp_a1_clean_toolbench_deepseek_r2/G1_tool/7474.json,/root/autodl-tmp/AgentMark3/AgentMark/output/toolbench_regen_0425/clean/deepseek/run_2/exp_a1_clean_toolbench_deepseek_r2
toolbench,clean,deepseek,2,G1_tool,7903.json,/root/autodl-tmp/output-0510.clean_build/toolbench/clean/deepseek/run_2/G1_tool/7903.json,/root/autodl-tmp/AgentMark3/AgentMark/output/toolbench_regen_0425/clean/deepseek/run_2/exp_a1_clean_toolbench_deepseek_r2/G1_tool/7903.json,/root/autodl-tmp/AgentMark3/AgentMark/output/toolbench_regen_0425/clean/deepseek/run_2/exp_a1_clean_toolbench_deepseek_r2
