dataset,method,model,run,split,task_id,success,steps,source,path_in_output_0510,original_path
alfworld,clean,deepseek,3,OOD,98,True,7.0,root_output_0425,/root/autodl-tmp/output-0510.clean_build/alfworld/clean/deepseek/run_3/OOD/task_098/evaluation_report.json,/root/output-0425/alfworld/clean/deepseek/run_3/OOD/task_98/20260413_183536/reports/round_03/evaluation_report_20260413_183536_r03.json
alfworld,clean,deepseek,3,OOD,99,True,30.0,root_output_0425,/root/autodl-tmp/output-0510.clean_build/alfworld/clean/deepseek/run_3/OOD/task_099/evaluation_report.json,/root/output-0425/alfworld/clean/deepseek/run_3/OOD/task_99/20260413_183705/reports/round_03/evaluation_report_20260413_183705_r03.json
alfworld,clean,deepseek,3,OOD,100,True,10.0,root_output_0425,/root/autodl-tmp/output-0510.clean_build/alfworld/clean/deepseek/run_3/OOD/task_100/evaluation_report.json,/root/output-0425/alfworld/clean/deepseek/run_3/OOD/task_100/20260413_184111/reports/round_03/evaluation_report_20260413_184111_r03.json
alfworld,clean,deepseek,3,OOD,101,False,30.0,root_output_0425,/root/autodl-tmp/output-0510.clean_build/alfworld/clean/deepseek/run_3/OOD/task_101/evaluation_report.json,/root/output-0425/alfworld/clean/deepseek/run_3/OOD/task_101/20260413_184346/reports/round_03/evaluation_report_20260413_184346_r03.json
alfworld,clean,deepseek,3,OOD,102,True,10.0,root_output_0425,/root/autodl-tmp/output-0510.clean_build/alfworld/clean/deepseek/run_3/OOD/task_102/evaluation_report.json,/root/output-0425/alfworld/clean/deepseek/run_3/OOD/task_102/20260413_184712/reports/round_03/evaluation_report_20260413_184712_r03.json
alfworld,clean,deepseek,3,OOD,103,True,7.0,root_output_0425,/root/autodl-tmp/output-0510.clean_build/alfworld/clean/deepseek/run_3/OOD/task_103/evaluation_report.json,/root/output-0425/alfworld/clean/deepseek/run_3/OOD/task_103/20260413_185227/reports/round_03/evaluation_report_20260413_185227_r03.json
alfworld,clean,deepseek,3,OOD,104,False,30.0,root_output_0425,/root/autodl-tmp/output-0510.clean_build/alfworld/clean/deepseek/run_3/OOD/task_104/evaluation_report.json,/root/output-0425/alfworld/clean/deepseek/run_3/OOD/task_104/20260413_185443/reports/round_03/evaluation_report_20260413_185443_r03.json
alfworld,clean,deepseek,3,OOD,105,True,15.0,root_output_0425,/root/autodl-tmp/output-0510.clean_build/alfworld/clean/deepseek/run_3/OOD/task_105/evaluation_report.json,/root/output-0425/alfworld/clean/deepseek/run_3/OOD/task_105/20260413_185659/reports/round_03/evaluation_report_20260413_185659_r03.json
alfworld,clean,deepseek,3,OOD,106,True,16.0,root_output_0425,/root/autodl-tmp/output-0510.clean_build/alfworld/clean/deepseek/run_3/OOD/task_106/evaluation_report.json,/root/output-0425/alfworld/clean/deepseek/run_3/OOD/task_106/20260413_185720/reports/round_03/evaluation_report_20260413_185720_r03.json
alfworld,clean,deepseek,3,OOD,107,True,11.0,root_output_0425,/root/autodl-tmp/output-0510.clean_build/alfworld/clean/deepseek/run_3/OOD/task_107/evaluation_report.json,/root/output-0425/alfworld/clean/deepseek/run_3/OOD/task_107/20260413_190309/reports/round_03/evaluation_report_20260413_190309_r03.json
alfworld,clean,deepseek,3,OOD,108,True,14.0,root_output_0425,/root/autodl-tmp/output-0510.clean_build/alfworld/clean/deepseek/run_3/OOD/task_108/evaluation_report.json,/root/output-0425/alfworld/clean/deepseek/run_3/OOD/task_108/20260413_190447/reports/round_03/evaluation_report_20260413_190447_r03.json
alfworld,clean,deepseek,3,OOD,109,True,10.0,root_output_0425,/root/autodl-tmp/output-0510.clean_build/alfworld/clean/deepseek/run_3/OOD/task_109/evaluation_report.json,/root/output-0425/alfworld/clean/deepseek/run_3/OOD/task_109/20260413_191136/reports/round_03/evaluation_report_20260413_191136_r03.json
alfworld,clean,deepseek,3,OOD,110,True,16.0,root_output_0425,/root/autodl-tmp/output-0510.clean_build/alfworld/clean/deepseek/run_3/OOD/task_110/evaluation_report.json,/root/output-0425/alfworld/clean/deepseek/run_3/OOD/task_110/20260413_191259/reports/round_03/evaluation_report_20260413_191259_r03.json
alfworld,clean,deepseek,3,OOD,111,True,8.0,root_output_0425,/root/autodl-tmp/output-0510.clean_build/alfworld/clean/deepseek/run_3/OOD/task_111/evaluation_report.json,/root/output-0425/alfworld/clean/deepseek/run_3/OOD/task_111/20260413_191318/reports/round_03/evaluation_report_20260413_191318_r03.json
alfworld,clean,deepseek,3,OOD,112,True,11.0,root_output_0425,/root/autodl-tmp/output-0510.clean_build/alfworld/clean/deepseek/run_3/OOD/task_112/evaluation_report.json,/root/output-0425/alfworld/clean/deepseek/run_3/OOD/task_112/20260413_191931/reports/round_03/evaluation_report_20260413_191931_r03.json
alfworld,clean,deepseek,3,OOD,113,True,9.0,root_output_0425,/root/autodl-tmp/output-0510.clean_build/alfworld/clean/deepseek/run_3/OOD/task_113/evaluation_report.json,/root/output-0425/alfworld/clean/deepseek/run_3/OOD/task_113/20260413_192200/reports/round_03/evaluation_report_20260413_192200_r03.json
alfworld,clean,deepseek,3,OOD,114,True,13.0,root_output_0425,/root/autodl-tmp/output-0510.clean_build/alfworld/clean/deepseek/run_3/OOD/task_114/evaluation_report.json,/root/output-0425/alfworld/clean/deepseek/run_3/OOD/task_114/20260413_192202/reports/round_03/evaluation_report_20260413_192202_r03.json
alfworld,clean,deepseek,3,OOD,115,True,7.0,root_output_0425,/root/autodl-tmp/output-0510.clean_build/alfworld/clean/deepseek/run_3/OOD/task_115/evaluation_report.json,/root/output-0425/alfworld/clean/deepseek/run_3/OOD/task_115/20260413_192755/reports/round_03/evaluation_report_20260413_192755_r03.json
alfworld,clean,deepseek,3,OOD,116,True,15.0,root_output_0425,/root/autodl-tmp/output-0510.clean_build/alfworld/clean/deepseek/run_3/OOD/task_116/evaluation_report.json,/root/output-0425/alfworld/clean/deepseek/run_3/OOD/task_116/20260413_192806/reports/round_03/evaluation_report_20260413_192806_r03.json
alfworld,clean,deepseek,3,OOD,117,True,14.0,root_output_0425,/root/autodl-tmp/output-0510.clean_build/alfworld/clean/deepseek/run_3/OOD/task_117/evaluation_report.json,/root/output-0425/alfworld/clean/deepseek/run_3/OOD/task_117/20260413_192844/reports/round_03/evaluation_report_20260413_192844_r03.json
alfworld,clean,deepseek,3,OOD,118,True,13.0,root_output_0425,/root/autodl-tmp/output-0510.clean_build/alfworld/clean/deepseek/run_3/OOD/task_118/evaluation_report.json,/root/output-0425/alfworld/clean/deepseek/run_3/OOD/task_118/20260413_193322/reports/round_03/evaluation_report_20260413_193322_r03.json
alfworld,clean,deepseek,3,OOD,119,True,25.0,root_output_0425,/root/autodl-tmp/output-0510.clean_build/alfworld/clean/deepseek/run_3/OOD/task_119/evaluation_report.json,/root/output-0425/alfworld/clean/deepseek/run_3/OOD/task_119/20260413_193350/reports/round_03/evaluation_report_20260413_193350_r03.json
alfworld,clean,deepseek,3,OOD,120,True,30.0,root_output_0425,/root/autodl-tmp/output-0510.clean_build/alfworld/clean/deepseek/run_3/OOD/task_120/evaluation_report.json,/root/output-0425/alfworld/clean/deepseek/run_3/OOD/task_120/20260413_194046/reports/round_03/evaluation_report_20260413_194046_r03.json
alfworld,clean,deepseek,3,OOD,121,True,26.0,root_output_0425,/root/autodl-tmp/output-0510.clean_build/alfworld/clean/deepseek/run_3/OOD/task_121/evaluation_report.json,/root/output-0425/alfworld/clean/deepseek/run_3/OOD/task_121/20260413_194135/reports/round_03/evaluation_report_20260413_194135_r03.json
alfworld,clean,deepseek,3,OOD,122,True,15.0,root_output_0425,/root/autodl-tmp/output-0510.clean_build/alfworld/clean/deepseek/run_3/OOD/task_122/evaluation_report.json,/root/output-0425/alfworld/clean/deepseek/run_3/OOD/task_122/20260413_194838/reports/round_03/evaluation_report_20260413_194838_r03.json
alfworld,clean,deepseek,3,OOD,123,False,30.0,root_output_0425,/root/autodl-tmp/output-0510.clean_build/alfworld/clean/deepseek/run_3/OOD/task_123/evaluation_report.json,/root/output-0425/alfworld/clean/deepseek/run_3/OOD/task_123/20260413_195435/reports/round_03/evaluation_report_20260413_195435_r03.json
alfworld,clean,deepseek,3,OOD,124,True,12.0,root_output_0425,/root/autodl-tmp/output-0510.clean_build/alfworld/clean/deepseek/run_3/OOD/task_124/evaluation_report.json,/root/output-0425/alfworld/clean/deepseek/run_3/OOD/task_124/20260413_195516/reports/round_03/evaluation_report_20260413_195516_r03.json
alfworld,clean,deepseek,3,OOD,125,True,10.0,root_output_0425,/root/autodl-tmp/output-0510.clean_build/alfworld/clean/deepseek/run_3/OOD/task_125/evaluation_report.json,/root/output-0425/alfworld/clean/deepseek/run_3/OOD/task_125/20260413_195602/reports/round_03/evaluation_report_20260413_195602_r03.json
alfworld,clean,deepseek,3,OOD,126,True,9.0,root_output_0425,/root/autodl-tmp/output-0510.clean_build/alfworld/clean/deepseek/run_3/OOD/task_126/evaluation_report.json,/root/output-0425/alfworld/clean/deepseek/run_3/OOD/task_126/20260413_200119/reports/round_03/evaluation_report_20260413_200119_r03.json
alfworld,clean,deepseek,3,OOD,127,True,12.0,root_output_0425,/root/autodl-tmp/output-0510.clean_build/alfworld/clean/deepseek/run_3/OOD/task_127/evaluation_report.json,/root/output-0425/alfworld/clean/deepseek/run_3/OOD/task_127/20260413_200241/reports/round_03/evaluation_report_20260413_200241_r03.json
alfworld,clean,deepseek,3,OOD,128,False,30.0,root_output_0425,/root/autodl-tmp/output-0510.clean_build/alfworld/clean/deepseek/run_3/OOD/task_128/evaluation_report.json,/root/output-0425/alfworld/clean/deepseek/run_3/OOD/task_128/20260413_200721/reports/round_03/evaluation_report_20260413_200721_r03.json
alfworld,clean,deepseek,3,OOD,129,True,14.0,root_output_0425,/root/autodl-tmp/output-0510.clean_build/alfworld/clean/deepseek/run_3/OOD/task_129/evaluation_report.json,/root/output-0425/alfworld/clean/deepseek/run_3/OOD/task_129/20260413_201116/reports/round_03/evaluation_report_20260413_201116_r03.json
alfworld,clean,deepseek,3,OOD,130,True,18.0,root_output_0425,/root/autodl-tmp/output-0510.clean_build/alfworld/clean/deepseek/run_3/OOD/task_130/evaluation_report.json,/root/output-0425/alfworld/clean/deepseek/run_3/OOD/task_130/20260413_201201/reports/round_03/evaluation_report_20260413_201201_r03.json
alfworld,clean,deepseek,3,OOD,131,True,18.0,root_output_0425,/root/autodl-tmp/output-0510.clean_build/alfworld/clean/deepseek/run_3/OOD/task_131/evaluation_report.json,/root/output-0425/alfworld/clean/deepseek/run_3/OOD/task_131/20260413_201944/reports/round_03/evaluation_report_20260413_201944_r03.json
alfworld,clean,deepseek,3,OOD,132,False,30.0,root_output_0425,/root/autodl-tmp/output-0510.clean_build/alfworld/clean/deepseek/run_3/OOD/task_132/evaluation_report.json,/root/output-0425/alfworld/clean/deepseek/run_3/OOD/task_132/20260413_201948/reports/round_03/evaluation_report_20260413_201948_r03.json
alfworld,clean,deepseek,3,OOD,133,False,30.0,root_output_0425,/root/autodl-tmp/output-0510.clean_build/alfworld/clean/deepseek/run_3/OOD/task_133/evaluation_report.json,/root/output-0425/alfworld/clean/deepseek/run_3/OOD/task_133/20260413_202327/reports/round_03/evaluation_report_20260413_202327_r03.json
alfworld,clean,gemini-flash,1,ID,0,True,3.0,root_output_0425,/root/autodl-tmp/output-0510.clean_build/alfworld/clean/gemini-flash/run_1/ID/task_000/evaluation_report.json,/root/output-0425/alfworld/clean/gemini-flash/run_1/ID/task_0/20260413_095024/reports/round_03/evaluation_report_20260413_095024_r03.json
alfworld,clean,gemini-flash,1,ID,1,False,30.0,root_output_0425,/root/autodl-tmp/output-0510.clean_build/alfworld/clean/gemini-flash/run_1/ID/task_001/evaluation_report.json,/root/output-0425/alfworld/clean/gemini-flash/run_1/ID/task_1/20260413_095022/reports/round_03/evaluation_report_20260413_095022_r03.json
alfworld,clean,gemini-flash,1,ID,2,True,5.0,root_output_0425,/root/autodl-tmp/output-0510.clean_build/alfworld/clean/gemini-flash/run_1/ID/task_002/evaluation_report.json,/root/output-0425/alfworld/clean/gemini-flash/run_1/ID/task_2/20260413_095851/reports/round_03/evaluation_report_20260413_095851_r03.json
alfworld,clean,gemini-flash,1,ID,3,False,30.0,root_output_0425,/root/autodl-tmp/output-0510.clean_build/alfworld/clean/gemini-flash/run_1/ID/task_003/evaluation_report.json,/root/output-0425/alfworld/clean/gemini-flash/run_1/ID/task_3/20260413_095024/reports/round_03/evaluation_report_20260413_095024_r03.json
alfworld,clean,gemini-flash,1,ID,4,True,6.0,root_output_0425,/root/autodl-tmp/output-0510.clean_build/alfworld/clean/gemini-flash/run_1/ID/task_004/evaluation_report.json,/root/output-0425/alfworld/clean/gemini-flash/run_1/ID/task_4/20260413_095027/reports/round_03/evaluation_report_20260413_095027_r03.json
alfworld,clean,gemini-flash,1,ID,5,True,11.0,root_output_0425,/root/autodl-tmp/output-0510.clean_build/alfworld/clean/gemini-flash/run_1/ID/task_005/evaluation_report.json,/root/output-0425/alfworld/clean/gemini-flash/run_1/ID/task_5/20260413_095856/reports/round_01/evaluation_report_20260413_095856_r01.json
alfworld,clean,gemini-flash,1,ID,6,True,5.0,root_output_0425,/root/autodl-tmp/output-0510.clean_build/alfworld/clean/gemini-flash/run_1/ID/task_006/evaluation_report.json,/root/output-0425/alfworld/clean/gemini-flash/run_1/ID/task_6/20260413_095021/reports/round_03/evaluation_report_20260413_095021_r03.json
alfworld,clean,gemini-flash,1,ID,7,False,30.0,root_output_0425,/root/autodl-tmp/output-0510.clean_build/alfworld/clean/gemini-flash/run_1/ID/task_007/evaluation_report.json,/root/output-0425/alfworld/clean/gemini-flash/run_1/ID/task_7/20260413_095024/reports/round_03/evaluation_report_20260413_095024_r03.json
alfworld,clean,gemini-flash,1,ID,8,True,5.0,root_output_0425,/root/autodl-tmp/output-0510.clean_build/alfworld/clean/gemini-flash/run_1/ID/task_008/evaluation_report.json,/root/output-0425/alfworld/clean/gemini-flash/run_1/ID/task_8/20260413_100020/reports/round_01/evaluation_report_20260413_100020_r01.json
alfworld,clean,gemini-flash,1,ID,9,True,19.0,root_output_0425,/root/autodl-tmp/output-0510.clean_build/alfworld/clean/gemini-flash/run_1/ID/task_009/evaluation_report.json,/root/output-0425/alfworld/clean/gemini-flash/run_1/ID/task_9/20260413_095026/reports/round_03/evaluation_report_20260413_095026_r03.json
alfworld,clean,gemini-flash,1,ID,10,True,13.0,root_output_0425,/root/autodl-tmp/output-0510.clean_build/alfworld/clean/gemini-flash/run_1/ID/task_010/evaluation_report.json,/root/output-0425/alfworld/clean/gemini-flash/run_1/ID/task_10/20260413_095022/reports/round_03/evaluation_report_20260413_095022_r03.json
alfworld,clean,gemini-flash,1,ID,11,True,10.0,root_output_0425,/root/autodl-tmp/output-0510.clean_build/alfworld/clean/gemini-flash/run_1/ID/task_011/evaluation_report.json,/root/output-0425/alfworld/clean/gemini-flash/run_1/ID/task_11/20260413_095855/reports/round_01/evaluation_report_20260413_095855_r01.json
alfworld,clean,gemini-flash,1,ID,12,True,5.0,root_output_0425,/root/autodl-tmp/output-0510.clean_build/alfworld/clean/gemini-flash/run_1/ID/task_012/evaluation_report.json,/root/output-0425/alfworld/clean/gemini-flash/run_1/ID/task_12/20260413_095848/reports/round_02/evaluation_report_20260413_095848_r02.json
alfworld,clean,gemini-flash,1,ID,13,True,17.0,root_output_0425,/root/autodl-tmp/output-0510.clean_build/alfworld/clean/gemini-flash/run_1/ID/task_013/evaluation_report.json,/root/output-0425/alfworld/clean/gemini-flash/run_1/ID/task_13/20260413_095854/reports/round_01/evaluation_report_20260413_095854_r01.json
alfworld,clean,gemini-flash,1,ID,14,True,16.0,root_output_0425,/root/autodl-tmp/output-0510.clean_build/alfworld/clean/gemini-flash/run_1/ID/task_014/evaluation_report.json,/root/output-0425/alfworld/clean/gemini-flash/run_1/ID/task_14/20260413_095852/reports/round_01/evaluation_report_20260413_095852_r01.json
alfworld,clean,gemini-flash,1,ID,15,True,4.0,root_output_0425,/root/autodl-tmp/output-0510.clean_build/alfworld/clean/gemini-flash/run_1/ID/task_015/evaluation_report.json,/root/output-0425/alfworld/clean/gemini-flash/run_1/ID/task_15/20260413_095850/reports/round_02/evaluation_report_20260413_095850_r02.json
alfworld,clean,gemini-flash,1,ID,16,True,8.0,root_output_0425,/root/autodl-tmp/output-0510.clean_build/alfworld/clean/gemini-flash/run_1/ID/task_016/evaluation_report.json,/root/output-0425/alfworld/clean/gemini-flash/run_1/ID/task_16/20260413_095024/reports/round_03/evaluation_report_20260413_095024_r03.json
alfworld,clean,gemini-flash,1,ID,17,False,30.0,root_output_0425,/root/autodl-tmp/output-0510.clean_build/alfworld/clean/gemini-flash/run_1/ID/task_017/evaluation_report.json,/root/output-0425/alfworld/clean/gemini-flash/run_1/ID/task_17/20260413_095025/reports/round_03/evaluation_report_20260413_095025_r03.json
alfworld,clean,gemini-flash,1,ID,18,True,12.0,root_output_0425,/root/autodl-tmp/output-0510.clean_build/alfworld/clean/gemini-flash/run_1/ID/task_018/evaluation_report.json,/root/output-0425/alfworld/clean/gemini-flash/run_1/ID/task_18/20260413_095854/reports/round_01/evaluation_report_20260413_095854_r01.json
alfworld,clean,gemini-flash,1,ID,19,True,5.0,root_output_0425,/root/autodl-tmp/output-0510.clean_build/alfworld/clean/gemini-flash/run_1/ID/task_019/evaluation_report.json,/root/output-0425/alfworld/clean/gemini-flash/run_1/ID/task_19/20260413_095853/reports/round_02/evaluation_report_20260413_095853_r02.json
alfworld,clean,gemini-flash,1,ID,20,True,18.0,root_output_0425,/root/autodl-tmp/output-0510.clean_build/alfworld/clean/gemini-flash/run_1/ID/task_020/evaluation_report.json,/root/output-0425/alfworld/clean/gemini-flash/run_1/ID/task_20/20260413_095019/reports/round_03/evaluation_report_20260413_095019_r03.json
alfworld,clean,gemini-flash,1,ID,21,True,19.0,root_output_0425,/root/autodl-tmp/output-0510.clean_build/alfworld/clean/gemini-flash/run_1/ID/task_021/evaluation_report.json,/root/output-0425/alfworld/clean/gemini-flash/run_1/ID/task_21/20260413_095023/reports/round_03/evaluation_report_20260413_095023_r03.json
