dataset,method,model,split,run,config,payload_len,alpha,N_min,attained,p_value_at_N_min
alfworld,rank,deepseek,OOD,1,full_rank,64,0.05,50,True,
alfworld,rank,deepseek,OOD,1,full_rank,16,0.01,20,True,
alfworld,rank,deepseek,OOD,1,full_rank,32,0.01,50,True,
alfworld,rank,deepseek,OOD,1,full_rank,64,0.01,80,True,
alfworld,rank,deepseek,OOD,1,full_rank,16,0.001,20,True,
alfworld,rank,deepseek,OOD,1,full_rank,32,0.001,50,True,
alfworld,rank,deepseek,OOD,1,full_rank,64,0.001,80,True,
alfworld,rank,deepseek,OOD,1,top10,16,0.05,10,True,
alfworld,rank,deepseek,OOD,1,top10,32,0.05,20,True,
alfworld,rank,deepseek,OOD,1,top10,64,0.05,50,True,
alfworld,rank,deepseek,OOD,1,top10,16,0.01,20,True,
alfworld,rank,deepseek,OOD,1,top10,32,0.01,50,True,
alfworld,rank,deepseek,OOD,1,top10,64,0.01,80,True,
alfworld,rank,deepseek,OOD,1,top10,16,0.001,20,True,
alfworld,rank,deepseek,OOD,1,top10,32,0.001,50,True,
alfworld,rank,deepseek,OOD,1,top10,64,0.001,80,True,
alfworld,rank,deepseek,OOD,1,top2,16,0.05,10,True,
alfworld,rank,deepseek,OOD,1,top2,32,0.05,20,True,
alfworld,rank,deepseek,OOD,1,top2,64,0.05,50,True,
alfworld,rank,deepseek,OOD,1,top2,16,0.01,20,True,
alfworld,rank,deepseek,OOD,1,top2,32,0.01,50,True,
alfworld,rank,deepseek,OOD,1,top2,64,0.01,80,True,
alfworld,rank,deepseek,OOD,1,top2,16,0.001,20,True,
alfworld,rank,deepseek,OOD,1,top2,32,0.001,50,True,
alfworld,rank,deepseek,OOD,1,top2,64,0.001,80,True,
alfworld,rank,deepseek,OOD,1,top3,16,0.05,10,True,
alfworld,rank,deepseek,OOD,1,top3,32,0.05,20,True,
alfworld,rank,deepseek,OOD,1,top3,64,0.05,50,True,
alfworld,rank,deepseek,OOD,1,top3,16,0.01,20,True,
alfworld,rank,deepseek,OOD,1,top3,32,0.01,50,True,
alfworld,rank,deepseek,OOD,1,top3,64,0.01,80,True,
alfworld,rank,deepseek,OOD,1,top3,16,0.001,20,True,
alfworld,rank,deepseek,OOD,1,top3,32,0.001,50,True,
alfworld,rank,deepseek,OOD,1,top3,64,0.001,80,True,
alfworld,rank,deepseek,OOD,1,top5,16,0.05,10,True,
alfworld,rank,deepseek,OOD,1,top5,32,0.05,20,True,
alfworld,rank,deepseek,OOD,1,top5,64,0.05,50,True,
alfworld,rank,deepseek,OOD,1,top5,16,0.01,20,True,
alfworld,rank,deepseek,OOD,1,top5,32,0.01,50,True,
alfworld,rank,deepseek,OOD,1,top5,64,0.01,80,True,
alfworld,rank,deepseek,OOD,1,top5,16,0.001,20,True,
alfworld,rank,deepseek,OOD,1,top5,32,0.001,50,True,
alfworld,rank,deepseek,OOD,1,top5,64,0.001,80,True,
alfworld,rank,deepseek,OOD,2,full_rank,16,0.05,10,True,
alfworld,rank,deepseek,OOD,2,full_rank,32,0.05,20,True,
alfworld,rank,deepseek,OOD,2,full_rank,64,0.05,50,True,
alfworld,rank,deepseek,OOD,2,full_rank,16,0.01,20,True,
alfworld,rank,deepseek,OOD,2,full_rank,32,0.01,50,True,
alfworld,rank,deepseek,OOD,2,full_rank,64,0.01,80,True,
alfworld,rank,deepseek,OOD,2,full_rank,16,0.001,20,True,
alfworld,rank,deepseek,OOD,2,full_rank,32,0.001,50,True,
alfworld,rank,deepseek,OOD,2,full_rank,64,0.001,80,True,
alfworld,rank,deepseek,OOD,2,top10,16,0.05,10,True,
alfworld,rank,deepseek,OOD,2,top10,32,0.05,20,True,
alfworld,rank,deepseek,OOD,2,top10,64,0.05,50,True,
alfworld,rank,deepseek,OOD,2,top10,16,0.01,20,True,
alfworld,rank,deepseek,OOD,2,top10,32,0.01,50,True,
alfworld,rank,deepseek,OOD,2,top10,64,0.01,80,True,
alfworld,rank,deepseek,OOD,2,top10,16,0.001,20,True,
alfworld,rank,deepseek,OOD,2,top10,32,0.001,50,True,
alfworld,rank,deepseek,OOD,2,top10,64,0.001,80,True,
alfworld,rank,deepseek,OOD,2,top2,16,0.05,10,True,
alfworld,rank,deepseek,OOD,2,top2,32,0.05,20,True,
alfworld,rank,deepseek,OOD,2,top2,64,0.05,50,True,
alfworld,rank,deepseek,OOD,2,top2,16,0.01,20,True,
alfworld,rank,deepseek,OOD,2,top2,32,0.01,50,True,
alfworld,rank,deepseek,OOD,2,top2,64,0.01,80,True,
alfworld,rank,deepseek,OOD,2,top2,16,0.001,20,True,
alfworld,rank,deepseek,OOD,2,top2,32,0.001,50,True,
alfworld,rank,deepseek,OOD,2,top2,64,0.001,80,True,
alfworld,rank,deepseek,OOD,2,top3,16,0.05,10,True,
alfworld,rank,deepseek,OOD,2,top3,32,0.05,20,True,
alfworld,rank,deepseek,OOD,2,top3,64,0.05,50,True,
alfworld,rank,deepseek,OOD,2,top3,16,0.01,20,True,
alfworld,rank,deepseek,OOD,2,top3,32,0.01,50,True,
alfworld,rank,deepseek,OOD,2,top3,64,0.01,80,True,
alfworld,rank,deepseek,OOD,2,top3,16,0.001,20,True,
alfworld,rank,deepseek,OOD,2,top3,32,0.001,50,True,
alfworld,rank,deepseek,OOD,2,top3,64,0.001,80,True,
alfworld,rank,deepseek,OOD,2,top5,16,0.05,10,True,
alfworld,rank,deepseek,OOD,2,top5,32,0.05,20,True,
alfworld,rank,deepseek,OOD,2,top5,64,0.05,50,True,
alfworld,rank,deepseek,OOD,2,top5,16,0.01,20,True,
alfworld,rank,deepseek,OOD,2,top5,32,0.01,50,True,
alfworld,rank,deepseek,OOD,2,top5,64,0.01,80,True,
alfworld,rank,deepseek,OOD,2,top5,16,0.001,20,True,
alfworld,rank,deepseek,OOD,2,top5,32,0.001,50,True,
alfworld,rank,deepseek,OOD,2,top5,64,0.001,80,True,
alfworld,rank,deepseek,OOD,3,full_rank,16,0.05,10,True,
alfworld,rank,deepseek,OOD,3,full_rank,32,0.05,20,True,
alfworld,rank,deepseek,OOD,3,full_rank,64,0.05,50,True,
alfworld,rank,deepseek,OOD,3,full_rank,16,0.01,50,True,
alfworld,rank,deepseek,OOD,3,full_rank,32,0.01,80,True,
alfworld,rank,deepseek,OOD,3,full_rank,64,0.01,200,True,
alfworld,rank,deepseek,OOD,3,full_rank,16,0.001,50,True,
alfworld,rank,deepseek,OOD,3,full_rank,32,0.001,80,True,
alfworld,rank,deepseek,OOD,3,full_rank,64,0.001,200,True,
alfworld,rank,deepseek,OOD,3,top10,16,0.05,10,True,
alfworld,rank,deepseek,OOD,3,top10,32,0.05,20,True,
alfworld,rank,deepseek,OOD,3,top10,64,0.05,50,True,
alfworld,rank,deepseek,OOD,3,top10,16,0.01,50,True,
alfworld,rank,deepseek,OOD,3,top10,32,0.01,80,True,
alfworld,rank,deepseek,OOD,3,top10,64,0.01,200,True,
alfworld,rank,deepseek,OOD,3,top10,16,0.001,50,True,
alfworld,rank,deepseek,OOD,3,top10,32,0.001,80,True,
alfworld,rank,deepseek,OOD,3,top10,64,0.001,200,True,
alfworld,rank,deepseek,OOD,3,top2,16,0.05,10,True,
alfworld,rank,deepseek,OOD,3,top2,32,0.05,20,True,
alfworld,rank,deepseek,OOD,3,top2,64,0.05,50,True,
alfworld,rank,deepseek,OOD,3,top2,16,0.01,20,True,
alfworld,rank,deepseek,OOD,3,top2,32,0.01,50,True,
alfworld,rank,deepseek,OOD,3,top2,64,0.01,80,True,
alfworld,rank,deepseek,OOD,3,top2,16,0.001,20,True,
alfworld,rank,deepseek,OOD,3,top2,32,0.001,50,True,
alfworld,rank,deepseek,OOD,3,top2,64,0.001,80,True,
alfworld,rank,deepseek,OOD,3,top3,16,0.05,20,True,
alfworld,rank,deepseek,OOD,3,top3,32,0.05,50,True,
alfworld,rank,deepseek,OOD,3,top3,64,0.05,80,True,
alfworld,rank,deepseek,OOD,3,top3,16,0.01,50,True,
alfworld,rank,deepseek,OOD,3,top3,32,0.01,80,True,
alfworld,rank,deepseek,OOD,3,top3,64,0.01,200,True,
alfworld,rank,deepseek,OOD,3,top3,16,0.001,80,True,
alfworld,rank,deepseek,OOD,3,top3,32,0.001,150,True,
alfworld,rank,deepseek,OOD,3,top3,64,0.001,,False,
alfworld,rank,deepseek,OOD,3,top5,16,0.05,10,True,
alfworld,rank,deepseek,OOD,3,top5,32,0.05,20,True,
alfworld,rank,deepseek,OOD,3,top5,64,0.05,50,True,
alfworld,rank,deepseek,OOD,3,top5,16,0.01,50,True,
alfworld,rank,deepseek,OOD,3,top5,32,0.01,80,True,
alfworld,rank,deepseek,OOD,3,top5,64,0.01,200,True,
alfworld,rank,deepseek,OOD,3,top5,16,0.001,50,True,
alfworld,rank,deepseek,OOD,3,top5,32,0.001,80,True,
alfworld,rank,deepseek,OOD,3,top5,64,0.001,200,True,
alfworld,rank,gemini-flash,ID,1,full_rank,16,0.05,10,True,
alfworld,rank,gemini-flash,ID,1,full_rank,32,0.05,20,True,
alfworld,rank,gemini-flash,ID,1,full_rank,64,0.05,50,True,
alfworld,rank,gemini-flash,ID,1,full_rank,16,0.01,20,True,
alfworld,rank,gemini-flash,ID,1,full_rank,32,0.01,50,True,
alfworld,rank,gemini-flash,ID,1,full_rank,64,0.01,80,True,
alfworld,rank,gemini-flash,ID,1,full_rank,16,0.001,20,True,
alfworld,rank,gemini-flash,ID,1,full_rank,32,0.001,50,True,
alfworld,rank,gemini-flash,ID,1,full_rank,64,0.001,80,True,
alfworld,rank,gemini-flash,ID,1,top10,16,0.05,10,True,
alfworld,rank,gemini-flash,ID,1,top10,32,0.05,20,True,
alfworld,rank,gemini-flash,ID,1,top10,64,0.05,50,True,
alfworld,rank,gemini-flash,ID,1,top10,16,0.01,20,True,
alfworld,rank,gemini-flash,ID,1,top10,32,0.01,50,True,
alfworld,rank,gemini-flash,ID,1,top10,64,0.01,80,True,
alfworld,rank,gemini-flash,ID,1,top10,16,0.001,20,True,
alfworld,rank,gemini-flash,ID,1,top10,32,0.001,50,True,
alfworld,rank,gemini-flash,ID,1,top10,64,0.001,80,True,
alfworld,rank,gemini-flash,ID,1,top2,16,0.05,10,True,
alfworld,rank,gemini-flash,ID,1,top2,32,0.05,20,True,
alfworld,rank,gemini-flash,ID,1,top2,64,0.05,50,True,
alfworld,rank,gemini-flash,ID,1,top2,16,0.01,20,True,
alfworld,rank,gemini-flash,ID,1,top2,32,0.01,50,True,
alfworld,rank,gemini-flash,ID,1,top2,64,0.01,80,True,
alfworld,rank,gemini-flash,ID,1,top2,16,0.001,20,True,
alfworld,rank,gemini-flash,ID,1,top2,32,0.001,50,True,
alfworld,rank,gemini-flash,ID,1,top2,64,0.001,80,True,
alfworld,rank,gemini-flash,ID,1,top3,16,0.05,10,True,
alfworld,rank,gemini-flash,ID,1,top3,32,0.05,20,True,
alfworld,rank,gemini-flash,ID,1,top3,64,0.05,50,True,
alfworld,rank,gemini-flash,ID,1,top3,16,0.01,20,True,
alfworld,rank,gemini-flash,ID,1,top3,32,0.01,50,True,
alfworld,rank,gemini-flash,ID,1,top3,64,0.01,80,True,
alfworld,rank,gemini-flash,ID,1,top3,16,0.001,20,True,
alfworld,rank,gemini-flash,ID,1,top3,32,0.001,50,True,
alfworld,rank,gemini-flash,ID,1,top3,64,0.001,80,True,
alfworld,rank,gemini-flash,ID,1,top5,16,0.05,10,True,
alfworld,rank,gemini-flash,ID,1,top5,32,0.05,20,True,
alfworld,rank,gemini-flash,ID,1,top5,64,0.05,50,True,
alfworld,rank,gemini-flash,ID,1,top5,16,0.01,20,True,
alfworld,rank,gemini-flash,ID,1,top5,32,0.01,50,True,
alfworld,rank,gemini-flash,ID,1,top5,64,0.01,80,True,
alfworld,rank,gemini-flash,ID,1,top5,16,0.001,20,True,
alfworld,rank,gemini-flash,ID,1,top5,32,0.001,50,True,
alfworld,rank,gemini-flash,ID,1,top5,64,0.001,80,True,
alfworld,rank,gemini-flash,ID,2,full_rank,16,0.05,20,True,
alfworld,rank,gemini-flash,ID,2,full_rank,32,0.05,50,True,
alfworld,rank,gemini-flash,ID,2,full_rank,64,0.05,80,True,
alfworld,rank,gemini-flash,ID,2,full_rank,16,0.01,50,True,
alfworld,rank,gemini-flash,ID,2,full_rank,32,0.01,80,True,
alfworld,rank,gemini-flash,ID,2,full_rank,64,0.01,200,True,
alfworld,rank,gemini-flash,ID,2,full_rank,16,0.001,50,True,
alfworld,rank,gemini-flash,ID,2,full_rank,32,0.001,80,True,
alfworld,rank,gemini-flash,ID,2,full_rank,64,0.001,200,True,
alfworld,rank,gemini-flash,ID,2,top10,16,0.05,10,True,
alfworld,rank,gemini-flash,ID,2,top10,32,0.05,20,True,
alfworld,rank,gemini-flash,ID,2,top10,64,0.05,50,True,
alfworld,rank,gemini-flash,ID,2,top10,16,0.01,20,True,
alfworld,rank,gemini-flash,ID,2,top10,32,0.01,50,True,
alfworld,rank,gemini-flash,ID,2,top10,64,0.01,80,True,
alfworld,rank,gemini-flash,ID,2,top10,16,0.001,20,True,
alfworld,rank,gemini-flash,ID,2,top10,32,0.001,50,True,
alfworld,rank,gemini-flash,ID,2,top10,64,0.001,80,True,
alfworld,rank,gemini-flash,ID,2,top2,16,0.05,10,True,
alfworld,rank,gemini-flash,ID,2,top2,32,0.05,20,True,
alfworld,rank,gemini-flash,ID,2,top2,64,0.05,50,True,
alfworld,rank,gemini-flash,ID,2,top2,16,0.01,20,True,
alfworld,rank,gemini-flash,ID,2,top2,32,0.01,50,True,
alfworld,rank,gemini-flash,ID,2,top2,64,0.01,80,True,
alfworld,rank,gemini-flash,ID,2,top2,16,0.001,20,True,
alfworld,rank,gemini-flash,ID,2,top2,32,0.001,50,True,
alfworld,rank,gemini-flash,ID,2,top2,64,0.001,80,True,
alfworld,rank,gemini-flash,ID,2,top3,16,0.05,20,True,
alfworld,rank,gemini-flash,ID,2,top3,32,0.05,50,True,
alfworld,rank,gemini-flash,ID,2,top3,64,0.05,80,True,
alfworld,rank,gemini-flash,ID,2,top3,16,0.01,50,True,
alfworld,rank,gemini-flash,ID,2,top3,32,0.01,80,True,
alfworld,rank,gemini-flash,ID,2,top3,64,0.01,200,True,
alfworld,rank,gemini-flash,ID,2,top3,16,0.001,50,True,
alfworld,rank,gemini-flash,ID,2,top3,32,0.001,80,True,
alfworld,rank,gemini-flash,ID,2,top3,64,0.001,200,True,
alfworld,rank,gemini-flash,ID,2,top5,16,0.05,10,True,
alfworld,rank,gemini-flash,ID,2,top5,32,0.05,20,True,
alfworld,rank,gemini-flash,ID,2,top5,64,0.05,50,True,
alfworld,rank,gemini-flash,ID,2,top5,16,0.01,50,True,
alfworld,rank,gemini-flash,ID,2,top5,32,0.01,80,True,
alfworld,rank,gemini-flash,ID,2,top5,64,0.01,200,True,
alfworld,rank,gemini-flash,ID,2,top5,16,0.001,50,True,
alfworld,rank,gemini-flash,ID,2,top5,32,0.001,80,True,
alfworld,rank,gemini-flash,ID,2,top5,64,0.001,200,True,
alfworld,rank,gemini-flash,ID,3,full_rank,16,0.05,10,True,
alfworld,rank,gemini-flash,ID,3,full_rank,32,0.05,20,True,
alfworld,rank,gemini-flash,ID,3,full_rank,64,0.05,50,True,
alfworld,rank,gemini-flash,ID,3,full_rank,16,0.01,50,True,
alfworld,rank,gemini-flash,ID,3,full_rank,32,0.01,80,True,
alfworld,rank,gemini-flash,ID,3,full_rank,64,0.01,200,True,
alfworld,rank,gemini-flash,ID,3,full_rank,16,0.001,50,True,
alfworld,rank,gemini-flash,ID,3,full_rank,32,0.001,80,True,
alfworld,rank,gemini-flash,ID,3,full_rank,64,0.001,200,True,
alfworld,rank,gemini-flash,ID,3,top10,16,0.05,10,True,
alfworld,rank,gemini-flash,ID,3,top10,32,0.05,20,True,
alfworld,rank,gemini-flash,ID,3,top10,64,0.05,50,True,
alfworld,rank,gemini-flash,ID,3,top10,16,0.01,20,True,
alfworld,rank,gemini-flash,ID,3,top10,32,0.01,50,True,
alfworld,rank,gemini-flash,ID,3,top10,64,0.01,80,True,
alfworld,rank,gemini-flash,ID,3,top10,16,0.001,20,True,
alfworld,rank,gemini-flash,ID,3,top10,32,0.001,50,True,
alfworld,rank,gemini-flash,ID,3,top10,64,0.001,80,True,
alfworld,rank,gemini-flash,ID,3,top2,16,0.05,10,True,
alfworld,rank,gemini-flash,ID,3,top2,32,0.05,20,True,
alfworld,rank,gemini-flash,ID,3,top2,64,0.05,50,True,
alfworld,rank,gemini-flash,ID,3,top2,16,0.01,20,True,
alfworld,rank,gemini-flash,ID,3,top2,32,0.01,50,True,
alfworld,rank,gemini-flash,ID,3,top2,64,0.01,80,True,
alfworld,rank,gemini-flash,ID,3,top2,16,0.001,20,True,
alfworld,rank,gemini-flash,ID,3,top2,32,0.001,50,True,
alfworld,rank,gemini-flash,ID,3,top2,64,0.001,80,True,
alfworld,rank,gemini-flash,ID,3,top3,16,0.05,10,True,
alfworld,rank,gemini-flash,ID,3,top3,32,0.05,20,True,
alfworld,rank,gemini-flash,ID,3,top3,64,0.05,50,True,
alfworld,rank,gemini-flash,ID,3,top3,16,0.01,20,True,
alfworld,rank,gemini-flash,ID,3,top3,32,0.01,50,True,
alfworld,rank,gemini-flash,ID,3,top3,64,0.01,80,True,
alfworld,rank,gemini-flash,ID,3,top3,16,0.001,20,True,
alfworld,rank,gemini-flash,ID,3,top3,32,0.001,50,True,
alfworld,rank,gemini-flash,ID,3,top3,64,0.001,80,True,
alfworld,rank,gemini-flash,ID,3,top5,16,0.05,10,True,
alfworld,rank,gemini-flash,ID,3,top5,32,0.05,20,True,
alfworld,rank,gemini-flash,ID,3,top5,64,0.05,50,True,
alfworld,rank,gemini-flash,ID,3,top5,16,0.01,20,True,
alfworld,rank,gemini-flash,ID,3,top5,32,0.01,50,True,
alfworld,rank,gemini-flash,ID,3,top5,64,0.01,80,True,
alfworld,rank,gemini-flash,ID,3,top5,16,0.001,20,True,
alfworld,rank,gemini-flash,ID,3,top5,32,0.001,50,True,
alfworld,rank,gemini-flash,ID,3,top5,64,0.001,80,True,
alfworld,rank,gemini-flash,OOD,1,full_rank,16,0.05,10,True,
alfworld,rank,gemini-flash,OOD,1,full_rank,32,0.05,20,True,
alfworld,rank,gemini-flash,OOD,1,full_rank,64,0.05,50,True,
alfworld,rank,gemini-flash,OOD,1,full_rank,16,0.01,50,True,
alfworld,rank,gemini-flash,OOD,1,full_rank,32,0.01,80,True,
alfworld,rank,gemini-flash,OOD,1,full_rank,64,0.01,200,True,
alfworld,rank,gemini-flash,OOD,1,full_rank,16,0.001,50,True,
alfworld,rank,gemini-flash,OOD,1,full_rank,32,0.001,80,True,
alfworld,rank,gemini-flash,OOD,1,full_rank,64,0.001,200,True,
alfworld,rank,gemini-flash,OOD,1,top10,16,0.05,10,True,
alfworld,rank,gemini-flash,OOD,1,top10,32,0.05,20,True,
alfworld,rank,gemini-flash,OOD,1,top10,64,0.05,50,True,
alfworld,rank,gemini-flash,OOD,1,top10,16,0.01,50,True,
alfworld,rank,gemini-flash,OOD,1,top10,32,0.01,80,True,
alfworld,rank,gemini-flash,OOD,1,top10,64,0.01,200,True,
alfworld,rank,gemini-flash,OOD,1,top10,16,0.001,50,True,
alfworld,rank,gemini-flash,OOD,1,top10,32,0.001,80,True,
alfworld,rank,gemini-flash,OOD,1,top10,64,0.001,200,True,
alfworld,rank,gemini-flash,OOD,1,top2,16,0.05,10,True,
alfworld,rank,gemini-flash,OOD,1,top2,32,0.05,20,True,
alfworld,rank,gemini-flash,OOD,1,top2,64,0.05,50,True,
alfworld,rank,gemini-flash,OOD,1,top2,16,0.01,20,True,
alfworld,rank,gemini-flash,OOD,1,top2,32,0.01,50,True,
alfworld,rank,gemini-flash,OOD,1,top2,64,0.01,80,True,
alfworld,rank,gemini-flash,OOD,1,top2,16,0.001,20,True,
alfworld,rank,gemini-flash,OOD,1,top2,32,0.001,50,True,
alfworld,rank,gemini-flash,OOD,1,top2,64,0.001,80,True,
alfworld,rank,gemini-flash,OOD,1,top3,16,0.05,10,True,
alfworld,rank,gemini-flash,OOD,1,top3,32,0.05,20,True,
alfworld,rank,gemini-flash,OOD,1,top3,64,0.05,50,True,
alfworld,rank,gemini-flash,OOD,1,top3,16,0.01,20,True,
alfworld,rank,gemini-flash,OOD,1,top3,32,0.01,50,True,
alfworld,rank,gemini-flash,OOD,1,top3,64,0.01,80,True,
alfworld,rank,gemini-flash,OOD,1,top3,16,0.001,20,True,
alfworld,rank,gemini-flash,OOD,1,top3,32,0.001,50,True,
alfworld,rank,gemini-flash,OOD,1,top3,64,0.001,80,True,
alfworld,rank,gemini-flash,OOD,1,top5,16,0.05,20,True,
alfworld,rank,gemini-flash,OOD,1,top5,32,0.05,50,True,
alfworld,rank,gemini-flash,OOD,1,top5,64,0.05,80,True,
alfworld,rank,gemini-flash,OOD,1,top5,16,0.01,50,True,
alfworld,rank,gemini-flash,OOD,1,top5,32,0.01,80,True,
alfworld,rank,gemini-flash,OOD,1,top5,64,0.01,200,True,
alfworld,rank,gemini-flash,OOD,1,top5,16,0.001,50,True,
alfworld,rank,gemini-flash,OOD,1,top5,32,0.001,80,True,
alfworld,rank,gemini-flash,OOD,1,top5,64,0.001,200,True,
alfworld,rank,gemini-flash,OOD,2,full_rank,16,0.05,10,True,
alfworld,rank,gemini-flash,OOD,2,full_rank,32,0.05,20,True,
alfworld,rank,gemini-flash,OOD,2,full_rank,64,0.05,50,True,
alfworld,rank,gemini-flash,OOD,2,full_rank,16,0.01,20,True,
alfworld,rank,gemini-flash,OOD,2,full_rank,32,0.01,50,True,
alfworld,rank,gemini-flash,OOD,2,full_rank,64,0.01,80,True,
alfworld,rank,gemini-flash,OOD,2,full_rank,16,0.001,20,True,
alfworld,rank,gemini-flash,OOD,2,full_rank,32,0.001,50,True,
alfworld,rank,gemini-flash,OOD,2,full_rank,64,0.001,80,True,
alfworld,rank,gemini-flash,OOD,2,top10,16,0.05,10,True,
alfworld,rank,gemini-flash,OOD,2,top10,32,0.05,20,True,
alfworld,rank,gemini-flash,OOD,2,top10,64,0.05,50,True,
alfworld,rank,gemini-flash,OOD,2,top10,16,0.01,20,True,
alfworld,rank,gemini-flash,OOD,2,top10,32,0.01,50,True,
alfworld,rank,gemini-flash,OOD,2,top10,64,0.01,80,True,
alfworld,rank,gemini-flash,OOD,2,top10,16,0.001,20,True,
alfworld,rank,gemini-flash,OOD,2,top10,32,0.001,50,True,
alfworld,rank,gemini-flash,OOD,2,top10,64,0.001,80,True,
alfworld,rank,gemini-flash,OOD,2,top2,16,0.05,20,True,
alfworld,rank,gemini-flash,OOD,2,top2,32,0.05,50,True,
alfworld,rank,gemini-flash,OOD,2,top2,64,0.05,80,True,
alfworld,rank,gemini-flash,OOD,2,top2,16,0.01,50,True,
alfworld,rank,gemini-flash,OOD,2,top2,32,0.01,80,True,
alfworld,rank,gemini-flash,OOD,2,top2,64,0.01,200,True,
alfworld,rank,gemini-flash,OOD,2,top2,16,0.001,50,True,
alfworld,rank,gemini-flash,OOD,2,top2,32,0.001,80,True,
alfworld,rank,gemini-flash,OOD,2,top2,64,0.001,200,True,
alfworld,rank,gemini-flash,OOD,2,top3,16,0.05,10,True,
alfworld,rank,gemini-flash,OOD,2,top3,32,0.05,20,True,
alfworld,rank,gemini-flash,OOD,2,top3,64,0.05,50,True,
alfworld,rank,gemini-flash,OOD,2,top3,16,0.01,50,True,
alfworld,rank,gemini-flash,OOD,2,top3,32,0.01,80,True,
alfworld,rank,gemini-flash,OOD,2,top3,64,0.01,200,True,
alfworld,rank,gemini-flash,OOD,2,top3,16,0.001,50,True,
alfworld,rank,gemini-flash,OOD,2,top3,32,0.001,80,True,
alfworld,rank,gemini-flash,OOD,2,top3,64,0.001,200,True,
alfworld,rank,gemini-flash,OOD,2,top5,16,0.05,10,True,
alfworld,rank,gemini-flash,OOD,2,top5,32,0.05,20,True,
alfworld,rank,gemini-flash,OOD,2,top5,64,0.05,50,True,
alfworld,rank,gemini-flash,OOD,2,top5,16,0.01,50,True,
alfworld,rank,gemini-flash,OOD,2,top5,32,0.01,80,True,
alfworld,rank,gemini-flash,OOD,2,top5,64,0.01,200,True,
alfworld,rank,gemini-flash,OOD,2,top5,16,0.001,50,True,
alfworld,rank,gemini-flash,OOD,2,top5,32,0.001,80,True,
alfworld,rank,gemini-flash,OOD,2,top5,64,0.001,200,True,
alfworld,rank,gemini-flash,OOD,3,full_rank,16,0.05,10,True,
alfworld,rank,gemini-flash,OOD,3,full_rank,32,0.05,20,True,
alfworld,rank,gemini-flash,OOD,3,full_rank,64,0.05,50,True,
alfworld,rank,gemini-flash,OOD,3,full_rank,16,0.01,20,True,
alfworld,rank,gemini-flash,OOD,3,full_rank,32,0.01,50,True,
alfworld,rank,gemini-flash,OOD,3,full_rank,64,0.01,80,True,
alfworld,rank,gemini-flash,OOD,3,full_rank,16,0.001,20,True,
alfworld,rank,gemini-flash,OOD,3,full_rank,32,0.001,50,True,
alfworld,rank,gemini-flash,OOD,3,full_rank,64,0.001,80,True,
alfworld,rank,gemini-flash,OOD,3,top10,16,0.05,10,True,
alfworld,rank,gemini-flash,OOD,3,top10,32,0.05,20,True,
alfworld,rank,gemini-flash,OOD,3,top10,64,0.05,50,True,
alfworld,rank,gemini-flash,OOD,3,top10,16,0.01,20,True,
alfworld,rank,gemini-flash,OOD,3,top10,32,0.01,50,True,
alfworld,rank,gemini-flash,OOD,3,top10,64,0.01,80,True,
alfworld,rank,gemini-flash,OOD,3,top10,16,0.001,20,True,
alfworld,rank,gemini-flash,OOD,3,top10,32,0.001,50,True,
alfworld,rank,gemini-flash,OOD,3,top10,64,0.001,80,True,
alfworld,rank,gemini-flash,OOD,3,top2,16,0.05,10,True,
alfworld,rank,gemini-flash,OOD,3,top2,32,0.05,20,True,
alfworld,rank,gemini-flash,OOD,3,top2,64,0.05,50,True,
alfworld,rank,gemini-flash,OOD,3,top2,16,0.01,20,True,
alfworld,rank,gemini-flash,OOD,3,top2,32,0.01,50,True,
alfworld,rank,gemini-flash,OOD,3,top2,64,0.01,80,True,
