dataset,method,model,split,run,task_id,config,topk,source,step_start_index,bits_in_step,decoded_bits,expected_bits,step_match,bit_matches
alfworld,agentmark,gemini-flash,ID,2,119,L0_exact_probs,full,/root/autodl-tmp/output-0510/alfworld/agentmark/gemini-flash/run_2/ID/task_119/evaluation_report.json,12,4,1011,1011,1,1111
alfworld,agentmark,gemini-flash,ID,2,119,L0_exact_probs,full,/root/autodl-tmp/output-0510/alfworld/agentmark/gemini-flash/run_2/ID/task_119/evaluation_report.json,16,2,10,10,1,11
alfworld,agentmark,gemini-flash,ID,2,119,L0_exact_probs,full,/root/autodl-tmp/output-0510/alfworld/agentmark/gemini-flash/run_2/ID/task_119/evaluation_report.json,18,2,10,10,1,11
alfworld,agentmark,gemini-flash,ID,2,119,L0_exact_probs,full,/root/autodl-tmp/output-0510/alfworld/agentmark/gemini-flash/run_2/ID/task_119/evaluation_report.json,20,4,0111,0111,1,1111
alfworld,agentmark,gemini-flash,ID,2,119,L0_exact_probs,full,/root/autodl-tmp/output-0510/alfworld/agentmark/gemini-flash/run_2/ID/task_119/evaluation_report.json,24,5,10010,10010,1,11111
alfworld,agentmark,gemini-flash,ID,2,119,L0_exact_probs,full,/root/autodl-tmp/output-0510/alfworld/agentmark/gemini-flash/run_2/ID/task_119/evaluation_report.json,29,3,011,011,1,111
alfworld,agentmark,gemini-flash,ID,2,119,L0_exact_probs,full,/root/autodl-tmp/output-0510/alfworld/agentmark/gemini-flash/run_2/ID/task_119/evaluation_report.json,32,3,110,110,1,111
alfworld,agentmark,gemini-flash,ID,2,119,L0_exact_probs,full,/root/autodl-tmp/output-0510/alfworld/agentmark/gemini-flash/run_2/ID/task_119/evaluation_report.json,35,3,111,111,1,111
alfworld,agentmark,gemini-flash,ID,2,119,L0_exact_probs,full,/root/autodl-tmp/output-0510/alfworld/agentmark/gemini-flash/run_2/ID/task_119/evaluation_report.json,38,4,1010,1010,1,1111
alfworld,agentmark,gemini-flash,ID,2,119,L0_exact_probs,full,/root/autodl-tmp/output-0510/alfworld/agentmark/gemini-flash/run_2/ID/task_119/evaluation_report.json,42,3,001,001,1,111
alfworld,agentmark,gemini-flash,ID,2,119,L0_exact_probs,full,/root/autodl-tmp/output-0510/alfworld/agentmark/gemini-flash/run_2/ID/task_119/evaluation_report.json,45,3,011,011,1,111
alfworld,agentmark,gemini-flash,ID,2,119,L0_exact_probs,full,/root/autodl-tmp/output-0510/alfworld/agentmark/gemini-flash/run_2/ID/task_119/evaluation_report.json,48,4,0101,0101,1,1111
alfworld,agentmark,gemini-flash,ID,2,119,L0_exact_probs,full,/root/autodl-tmp/output-0510/alfworld/agentmark/gemini-flash/run_2/ID/task_119/evaluation_report.json,52,4,0001,0001,1,1111
alfworld,agentmark,gemini-flash,ID,2,119,L0_exact_probs,full,/root/autodl-tmp/output-0510/alfworld/agentmark/gemini-flash/run_2/ID/task_119/evaluation_report.json,56,4,0110,0110,1,1111
alfworld,agentmark,gemini-flash,ID,2,119,L0_exact_probs,full,/root/autodl-tmp/output-0510/alfworld/agentmark/gemini-flash/run_2/ID/task_119/evaluation_report.json,60,3,010,010,1,111
alfworld,agentmark,gemini-flash,ID,2,119,L0_exact_probs,full,/root/autodl-tmp/output-0510/alfworld/agentmark/gemini-flash/run_2/ID/task_119/evaluation_report.json,63,3,110,110,1,111
alfworld,agentmark,gemini-flash,ID,2,119,L0_exact_probs,full,/root/autodl-tmp/output-0510/alfworld/agentmark/gemini-flash/run_2/ID/task_119/evaluation_report.json,66,5,10010,10010,1,11111
alfworld,agentmark,gemini-flash,ID,2,119,L0_exact_probs,full,/root/autodl-tmp/output-0510/alfworld/agentmark/gemini-flash/run_2/ID/task_119/evaluation_report.json,71,2,00,00,1,11
alfworld,agentmark,gemini-flash,ID,2,119,L0_exact_probs,full,/root/autodl-tmp/output-0510/alfworld/agentmark/gemini-flash/run_2/ID/task_119/evaluation_report.json,73,2,10,10,1,11
alfworld,agentmark,gemini-flash,ID,2,119,L0_exact_probs,full,/root/autodl-tmp/output-0510/alfworld/agentmark/gemini-flash/run_2/ID/task_119/evaluation_report.json,75,4,0110,0110,1,1111
alfworld,agentmark,gemini-flash,ID,2,119,L0_exact_probs,full,/root/autodl-tmp/output-0510/alfworld/agentmark/gemini-flash/run_2/ID/task_119/evaluation_report.json,79,5,11010,11010,1,11111
alfworld,agentmark,gemini-flash,ID,2,119,L0_exact_probs,full,/root/autodl-tmp/output-0510/alfworld/agentmark/gemini-flash/run_2/ID/task_119/evaluation_report.json,84,4,0110,0110,1,1111
alfworld,agentmark,gemini-flash,ID,2,120,L0_exact_probs,full,/root/autodl-tmp/output-0510/alfworld/agentmark/gemini-flash/run_2/ID/task_120/evaluation_report.json,0,3,111,111,1,111
alfworld,agentmark,gemini-flash,ID,2,120,L0_exact_probs,full,/root/autodl-tmp/output-0510/alfworld/agentmark/gemini-flash/run_2/ID/task_120/evaluation_report.json,3,1,1,1,1,1
alfworld,agentmark,gemini-flash,ID,2,120,L0_exact_probs,full,/root/autodl-tmp/output-0510/alfworld/agentmark/gemini-flash/run_2/ID/task_120/evaluation_report.json,4,2,10,10,1,11
alfworld,agentmark,gemini-flash,ID,2,120,L0_exact_probs,full,/root/autodl-tmp/output-0510/alfworld/agentmark/gemini-flash/run_2/ID/task_120/evaluation_report.json,6,5,01010,01010,1,11111
alfworld,agentmark,gemini-flash,ID,2,121,L0_exact_probs,full,/root/autodl-tmp/output-0510/alfworld/agentmark/gemini-flash/run_2/ID/task_121/evaluation_report.json,0,2,11,11,1,11
alfworld,agentmark,gemini-flash,ID,2,121,L0_exact_probs,full,/root/autodl-tmp/output-0510/alfworld/agentmark/gemini-flash/run_2/ID/task_121/evaluation_report.json,2,2,11,11,1,11
alfworld,agentmark,gemini-flash,ID,2,121,L0_exact_probs,full,/root/autodl-tmp/output-0510/alfworld/agentmark/gemini-flash/run_2/ID/task_121/evaluation_report.json,4,1,1,1,1,1
alfworld,agentmark,gemini-flash,ID,2,121,L0_exact_probs,full,/root/autodl-tmp/output-0510/alfworld/agentmark/gemini-flash/run_2/ID/task_121/evaluation_report.json,5,1,0,0,1,1
alfworld,agentmark,gemini-flash,ID,2,121,L0_exact_probs,full,/root/autodl-tmp/output-0510/alfworld/agentmark/gemini-flash/run_2/ID/task_121/evaluation_report.json,6,1,0,0,1,1
alfworld,agentmark,gemini-flash,ID,2,121,L0_exact_probs,full,/root/autodl-tmp/output-0510/alfworld/agentmark/gemini-flash/run_2/ID/task_121/evaluation_report.json,7,2,10,10,1,11
alfworld,agentmark,gemini-flash,ID,2,122,L0_exact_probs,full,/root/autodl-tmp/output-0510/alfworld/agentmark/gemini-flash/run_2/ID/task_122/evaluation_report.json,0,3,111,111,1,111
alfworld,agentmark,gemini-flash,ID,2,122,L0_exact_probs,full,/root/autodl-tmp/output-0510/alfworld/agentmark/gemini-flash/run_2/ID/task_122/evaluation_report.json,3,4,1100,1100,1,1111
alfworld,agentmark,gemini-flash,ID,2,122,L0_exact_probs,full,/root/autodl-tmp/output-0510/alfworld/agentmark/gemini-flash/run_2/ID/task_122/evaluation_report.json,7,2,10,10,1,11
alfworld,agentmark,gemini-flash,ID,2,122,L0_exact_probs,full,/root/autodl-tmp/output-0510/alfworld/agentmark/gemini-flash/run_2/ID/task_122/evaluation_report.json,9,4,1001,1001,1,1111
alfworld,agentmark,gemini-flash,ID,2,122,L0_exact_probs,full,/root/autodl-tmp/output-0510/alfworld/agentmark/gemini-flash/run_2/ID/task_122/evaluation_report.json,13,1,0,0,1,1
alfworld,agentmark,gemini-flash,ID,2,122,L0_exact_probs,full,/root/autodl-tmp/output-0510/alfworld/agentmark/gemini-flash/run_2/ID/task_122/evaluation_report.json,14,3,111,111,1,111
alfworld,agentmark,gemini-flash,ID,2,122,L0_exact_probs,full,/root/autodl-tmp/output-0510/alfworld/agentmark/gemini-flash/run_2/ID/task_122/evaluation_report.json,17,3,010,010,1,111
alfworld,agentmark,gemini-flash,ID,2,122,L0_exact_probs,full,/root/autodl-tmp/output-0510/alfworld/agentmark/gemini-flash/run_2/ID/task_122/evaluation_report.json,20,1,0,0,1,1
alfworld,agentmark,gemini-flash,ID,2,122,L0_exact_probs,full,/root/autodl-tmp/output-0510/alfworld/agentmark/gemini-flash/run_2/ID/task_122/evaluation_report.json,21,5,11110,11110,1,11111
alfworld,agentmark,gemini-flash,ID,2,122,L0_exact_probs,full,/root/autodl-tmp/output-0510/alfworld/agentmark/gemini-flash/run_2/ID/task_122/evaluation_report.json,26,4,0100,0100,1,1111
alfworld,agentmark,gemini-flash,ID,2,122,L0_exact_probs,full,/root/autodl-tmp/output-0510/alfworld/agentmark/gemini-flash/run_2/ID/task_122/evaluation_report.json,30,1,1,1,1,1
alfworld,agentmark,gemini-flash,ID,2,123,L0_exact_probs,full,/root/autodl-tmp/output-0510/alfworld/agentmark/gemini-flash/run_2/ID/task_123/evaluation_report.json,0,4,1111,1111,1,1111
alfworld,agentmark,gemini-flash,ID,2,123,L0_exact_probs,full,/root/autodl-tmp/output-0510/alfworld/agentmark/gemini-flash/run_2/ID/task_123/evaluation_report.json,4,5,10010,10010,1,11111
alfworld,agentmark,gemini-flash,ID,2,123,L0_exact_probs,full,/root/autodl-tmp/output-0510/alfworld/agentmark/gemini-flash/run_2/ID/task_123/evaluation_report.json,9,3,100,100,1,111
alfworld,agentmark,gemini-flash,ID,2,123,L0_exact_probs,full,/root/autodl-tmp/output-0510/alfworld/agentmark/gemini-flash/run_2/ID/task_123/evaluation_report.json,12,4,1011,1011,1,1111
alfworld,agentmark,gemini-flash,ID,2,123,L0_exact_probs,full,/root/autodl-tmp/output-0510/alfworld/agentmark/gemini-flash/run_2/ID/task_123/evaluation_report.json,16,5,10100,10100,1,11111
alfworld,agentmark,gemini-flash,ID,2,123,L0_exact_probs,full,/root/autodl-tmp/output-0510/alfworld/agentmark/gemini-flash/run_2/ID/task_123/evaluation_report.json,21,4,1111,1111,1,1111
alfworld,agentmark,gemini-flash,ID,2,123,L0_exact_probs,full,/root/autodl-tmp/output-0510/alfworld/agentmark/gemini-flash/run_2/ID/task_123/evaluation_report.json,25,3,001,001,1,111
alfworld,agentmark,gemini-flash,ID,2,123,L0_exact_probs,full,/root/autodl-tmp/output-0510/alfworld/agentmark/gemini-flash/run_2/ID/task_123/evaluation_report.json,28,5,00111,00111,1,11111
alfworld,agentmark,gemini-flash,ID,2,123,L0_exact_probs,full,/root/autodl-tmp/output-0510/alfworld/agentmark/gemini-flash/run_2/ID/task_123/evaluation_report.json,33,6,101111,101111,1,111111
alfworld,agentmark,gemini-flash,ID,2,123,L0_exact_probs,full,/root/autodl-tmp/output-0510/alfworld/agentmark/gemini-flash/run_2/ID/task_123/evaluation_report.json,39,4,0100,0100,1,1111
alfworld,agentmark,gemini-flash,ID,2,123,L0_exact_probs,full,/root/autodl-tmp/output-0510/alfworld/agentmark/gemini-flash/run_2/ID/task_123/evaluation_report.json,43,3,010,010,1,111
alfworld,agentmark,gemini-flash,ID,2,123,L0_exact_probs,full,/root/autodl-tmp/output-0510/alfworld/agentmark/gemini-flash/run_2/ID/task_123/evaluation_report.json,46,3,110,110,1,111
alfworld,agentmark,gemini-flash,ID,2,123,L0_exact_probs,full,/root/autodl-tmp/output-0510/alfworld/agentmark/gemini-flash/run_2/ID/task_123/evaluation_report.json,49,2,10,10,1,11
alfworld,agentmark,gemini-flash,ID,2,123,L0_exact_probs,full,/root/autodl-tmp/output-0510/alfworld/agentmark/gemini-flash/run_2/ID/task_123/evaluation_report.json,51,1,1,1,1,1
alfworld,agentmark,gemini-flash,ID,2,123,L0_exact_probs,full,/root/autodl-tmp/output-0510/alfworld/agentmark/gemini-flash/run_2/ID/task_123/evaluation_report.json,52,1,0,0,1,1
alfworld,agentmark,gemini-flash,ID,2,123,L0_exact_probs,full,/root/autodl-tmp/output-0510/alfworld/agentmark/gemini-flash/run_2/ID/task_123/evaluation_report.json,53,1,0,0,1,1
alfworld,agentmark,gemini-flash,ID,2,123,L0_exact_probs,full,/root/autodl-tmp/output-0510/alfworld/agentmark/gemini-flash/run_2/ID/task_123/evaluation_report.json,54,1,0,0,1,1
alfworld,agentmark,gemini-flash,ID,2,123,L0_exact_probs,full,/root/autodl-tmp/output-0510/alfworld/agentmark/gemini-flash/run_2/ID/task_123/evaluation_report.json,55,5,10110,10110,1,11111
alfworld,agentmark,gemini-flash,ID,2,123,L0_exact_probs,full,/root/autodl-tmp/output-0510/alfworld/agentmark/gemini-flash/run_2/ID/task_123/evaluation_report.json,60,5,01011,01011,1,11111
alfworld,agentmark,gemini-flash,ID,2,123,L0_exact_probs,full,/root/autodl-tmp/output-0510/alfworld/agentmark/gemini-flash/run_2/ID/task_123/evaluation_report.json,65,4,0100,0100,1,1111
alfworld,agentmark,gemini-flash,ID,2,123,L0_exact_probs,full,/root/autodl-tmp/output-0510/alfworld/agentmark/gemini-flash/run_2/ID/task_123/evaluation_report.json,69,2,10,10,1,11
alfworld,agentmark,gemini-flash,ID,2,123,L0_exact_probs,full,/root/autodl-tmp/output-0510/alfworld/agentmark/gemini-flash/run_2/ID/task_123/evaluation_report.json,71,4,0010,0010,1,1111
alfworld,agentmark,gemini-flash,ID,2,123,L0_exact_probs,full,/root/autodl-tmp/output-0510/alfworld/agentmark/gemini-flash/run_2/ID/task_123/evaluation_report.json,75,4,0110,0110,1,1111
alfworld,agentmark,gemini-flash,ID,2,123,L0_exact_probs,full,/root/autodl-tmp/output-0510/alfworld/agentmark/gemini-flash/run_2/ID/task_123/evaluation_report.json,79,3,110,110,1,111
alfworld,agentmark,gemini-flash,ID,2,124,L0_exact_probs,full,/root/autodl-tmp/output-0510/alfworld/agentmark/gemini-flash/run_2/ID/task_124/evaluation_report.json,0,3,111,111,1,111
alfworld,agentmark,gemini-flash,ID,2,124,L0_exact_probs,full,/root/autodl-tmp/output-0510/alfworld/agentmark/gemini-flash/run_2/ID/task_124/evaluation_report.json,3,4,1100,1100,1,1111
alfworld,agentmark,gemini-flash,ID,2,124,L0_exact_probs,full,/root/autodl-tmp/output-0510/alfworld/agentmark/gemini-flash/run_2/ID/task_124/evaluation_report.json,7,4,1010,1010,1,1111
alfworld,agentmark,gemini-flash,ID,2,124,L0_exact_probs,full,/root/autodl-tmp/output-0510/alfworld/agentmark/gemini-flash/run_2/ID/task_124/evaluation_report.json,11,5,01011,01011,1,11111
alfworld,agentmark,gemini-flash,ID,2,124,L0_exact_probs,full,/root/autodl-tmp/output-0510/alfworld/agentmark/gemini-flash/run_2/ID/task_124/evaluation_report.json,16,5,10100,10100,1,11111
alfworld,agentmark,gemini-flash,ID,2,124,L0_exact_probs,full,/root/autodl-tmp/output-0510/alfworld/agentmark/gemini-flash/run_2/ID/task_124/evaluation_report.json,21,1,1,1,1,1
alfworld,agentmark,gemini-flash,ID,2,124,L0_exact_probs,full,/root/autodl-tmp/output-0510/alfworld/agentmark/gemini-flash/run_2/ID/task_124/evaluation_report.json,22,5,11100,11100,1,11111
alfworld,agentmark,gemini-flash,ID,2,124,L0_exact_probs,full,/root/autodl-tmp/output-0510/alfworld/agentmark/gemini-flash/run_2/ID/task_124/evaluation_report.json,27,4,1001,1001,1,1111
alfworld,agentmark,gemini-flash,ID,2,124,L0_exact_probs,full,/root/autodl-tmp/output-0510/alfworld/agentmark/gemini-flash/run_2/ID/task_124/evaluation_report.json,31,5,11101,11101,1,11111
alfworld,agentmark,gemini-flash,ID,2,124,L0_exact_probs,full,/root/autodl-tmp/output-0510/alfworld/agentmark/gemini-flash/run_2/ID/task_124/evaluation_report.json,36,5,11101,11101,1,11111
alfworld,agentmark,gemini-flash,ID,2,124,L0_exact_probs,full,/root/autodl-tmp/output-0510/alfworld/agentmark/gemini-flash/run_2/ID/task_124/evaluation_report.json,41,3,000,000,1,111
alfworld,agentmark,gemini-flash,ID,2,124,L0_exact_probs,full,/root/autodl-tmp/output-0510/alfworld/agentmark/gemini-flash/run_2/ID/task_124/evaluation_report.json,44,3,101,101,1,111
alfworld,agentmark,gemini-flash,ID,2,124,L0_exact_probs,full,/root/autodl-tmp/output-0510/alfworld/agentmark/gemini-flash/run_2/ID/task_124/evaluation_report.json,47,4,1010,1010,1,1111
alfworld,agentmark,gemini-flash,ID,2,124,L0_exact_probs,full,/root/autodl-tmp/output-0510/alfworld/agentmark/gemini-flash/run_2/ID/task_124/evaluation_report.json,51,4,1000,1000,1,1111
alfworld,agentmark,gemini-flash,ID,2,124,L0_exact_probs,full,/root/autodl-tmp/output-0510/alfworld/agentmark/gemini-flash/run_2/ID/task_124/evaluation_report.json,55,4,1011,1011,1,1111
alfworld,agentmark,gemini-flash,ID,2,124,L0_exact_probs,full,/root/autodl-tmp/output-0510/alfworld/agentmark/gemini-flash/run_2/ID/task_124/evaluation_report.json,59,5,00101,00101,1,11111
alfworld,agentmark,gemini-flash,ID,2,124,L0_exact_probs,full,/root/autodl-tmp/output-0510/alfworld/agentmark/gemini-flash/run_2/ID/task_124/evaluation_report.json,64,5,10100,10100,1,11111
alfworld,agentmark,gemini-flash,ID,2,124,L0_exact_probs,full,/root/autodl-tmp/output-0510/alfworld/agentmark/gemini-flash/run_2/ID/task_124/evaluation_report.json,69,4,1000,1000,1,1111
alfworld,agentmark,gemini-flash,ID,2,124,L0_exact_probs,full,/root/autodl-tmp/output-0510/alfworld/agentmark/gemini-flash/run_2/ID/task_124/evaluation_report.json,73,5,10011,10011,1,11111
alfworld,agentmark,gemini-flash,ID,2,124,L0_exact_probs,full,/root/autodl-tmp/output-0510/alfworld/agentmark/gemini-flash/run_2/ID/task_124/evaluation_report.json,78,5,01101,01101,1,11111
alfworld,agentmark,gemini-flash,ID,2,124,L0_exact_probs,full,/root/autodl-tmp/output-0510/alfworld/agentmark/gemini-flash/run_2/ID/task_124/evaluation_report.json,83,4,0011,0011,1,1111
alfworld,agentmark,gemini-flash,ID,2,124,L0_exact_probs,full,/root/autodl-tmp/output-0510/alfworld/agentmark/gemini-flash/run_2/ID/task_124/evaluation_report.json,87,4,0100,0100,1,1111
alfworld,agentmark,gemini-flash,ID,2,125,L0_exact_probs,full,/root/autodl-tmp/output-0510/alfworld/agentmark/gemini-flash/run_2/ID/task_125/evaluation_report.json,0,5,11111,11111,1,11111
alfworld,agentmark,gemini-flash,ID,2,125,L0_exact_probs,full,/root/autodl-tmp/output-0510/alfworld/agentmark/gemini-flash/run_2/ID/task_125/evaluation_report.json,5,5,00101,00101,1,11111
alfworld,agentmark,gemini-flash,ID,2,125,L0_exact_probs,full,/root/autodl-tmp/output-0510/alfworld/agentmark/gemini-flash/run_2/ID/task_125/evaluation_report.json,10,5,00101,00101,1,11111
alfworld,agentmark,gemini-flash,ID,2,125,L0_exact_probs,full,/root/autodl-tmp/output-0510/alfworld/agentmark/gemini-flash/run_2/ID/task_125/evaluation_report.json,15,5,11010,11010,1,11111
alfworld,agentmark,gemini-flash,ID,2,125,L0_exact_probs,full,/root/autodl-tmp/output-0510/alfworld/agentmark/gemini-flash/run_2/ID/task_125/evaluation_report.json,20,5,01111,01111,1,11111
alfworld,agentmark,gemini-flash,ID,2,125,L0_exact_probs,full,/root/autodl-tmp/output-0510/alfworld/agentmark/gemini-flash/run_2/ID/task_125/evaluation_report.json,25,5,00100,00100,1,11111
alfworld,agentmark,gemini-flash,ID,2,125,L0_exact_probs,full,/root/autodl-tmp/output-0510/alfworld/agentmark/gemini-flash/run_2/ID/task_125/evaluation_report.json,30,4,1111,1111,1,1111
alfworld,agentmark,gemini-flash,ID,2,125,L0_exact_probs,full,/root/autodl-tmp/output-0510/alfworld/agentmark/gemini-flash/run_2/ID/task_125/evaluation_report.json,34,5,01111,01111,1,11111
alfworld,agentmark,gemini-flash,ID,2,125,L0_exact_probs,full,/root/autodl-tmp/output-0510/alfworld/agentmark/gemini-flash/run_2/ID/task_125/evaluation_report.json,39,4,0100,0100,1,1111
alfworld,agentmark,gemini-flash,ID,2,125,L0_exact_probs,full,/root/autodl-tmp/output-0510/alfworld/agentmark/gemini-flash/run_2/ID/task_125/evaluation_report.json,43,5,01011,01011,1,11111
alfworld,agentmark,gemini-flash,ID,2,125,L0_exact_probs,full,/root/autodl-tmp/output-0510/alfworld/agentmark/gemini-flash/run_2/ID/task_125/evaluation_report.json,48,5,01010,01010,1,11111
alfworld,agentmark,gemini-flash,ID,2,125,L0_exact_probs,full,/root/autodl-tmp/output-0510/alfworld/agentmark/gemini-flash/run_2/ID/task_125/evaluation_report.json,53,4,0010,0010,1,1111
alfworld,agentmark,gemini-flash,ID,2,125,L0_exact_probs,full,/root/autodl-tmp/output-0510/alfworld/agentmark/gemini-flash/run_2/ID/task_125/evaluation_report.json,57,5,11001,11001,1,11111
alfworld,agentmark,gemini-flash,ID,2,125,L0_exact_probs,full,/root/autodl-tmp/output-0510/alfworld/agentmark/gemini-flash/run_2/ID/task_125/evaluation_report.json,62,4,0110,0110,1,1111
alfworld,agentmark,gemini-flash,ID,2,125,L0_exact_probs,full,/root/autodl-tmp/output-0510/alfworld/agentmark/gemini-flash/run_2/ID/task_125/evaluation_report.json,66,5,10010,10010,1,11111
alfworld,agentmark,gemini-flash,ID,2,125,L0_exact_probs,full,/root/autodl-tmp/output-0510/alfworld/agentmark/gemini-flash/run_2/ID/task_125/evaluation_report.json,71,1,0,0,1,1
alfworld,agentmark,gemini-flash,ID,2,125,L0_exact_probs,full,/root/autodl-tmp/output-0510/alfworld/agentmark/gemini-flash/run_2/ID/task_125/evaluation_report.json,72,3,010,010,1,111
alfworld,agentmark,gemini-flash,ID,2,125,L0_exact_probs,full,/root/autodl-tmp/output-0510/alfworld/agentmark/gemini-flash/run_2/ID/task_125/evaluation_report.json,75,4,0110,0110,1,1111
alfworld,agentmark,gemini-flash,ID,2,125,L0_exact_probs,full,/root/autodl-tmp/output-0510/alfworld/agentmark/gemini-flash/run_2/ID/task_125/evaluation_report.json,79,5,11010,11010,1,11111
