dataset,method,model,split,run,config,N,observed_N,matches,match_rate,p_value,log10_p_value,truncated
toolbench,agentmark,gemini-flash,G2_instruction,1,L0_exact_probs,10,10,10,1.0,0.0009765625,-3.010299956639812,False
toolbench,agentmark,gemini-flash,G2_instruction,1,L0_exact_probs,20,19,19,1.0,1.9073486328125e-06,-5.719569917615643,True
toolbench,agentmark,gemini-flash,G2_instruction,1,L0_exact_probs,30,19,19,1.0,1.9073486328125e-06,-5.719569917615643,True
toolbench,agentmark,gemini-flash,G2_instruction,1,L0_exact_probs,50,19,19,1.0,1.9073486328125e-06,-5.719569917615643,True
toolbench,agentmark,gemini-flash,G2_instruction,1,L0_exact_probs,80,19,19,1.0,1.9073486328125e-06,-5.719569917615643,True
toolbench,agentmark,gemini-flash,G2_instruction,1,L0_exact_probs,100,19,19,1.0,1.9073486328125e-06,-5.719569917615643,True
toolbench,agentmark,gemini-flash,G2_instruction,1,L0_exact_probs,150,19,19,1.0,1.9073486328125e-06,-5.719569917615643,True
toolbench,agentmark,gemini-flash,G2_instruction,1,L0_exact_probs,200,19,19,1.0,1.9073486328125e-06,-5.719569917615643,True
toolbench,agentmark,gemini-flash,G2_instruction,2,L0_exact_probs,5,5,5,1.0,0.03125,-1.505149978319906,False
toolbench,agentmark,gemini-flash,G2_instruction,2,L0_exact_probs,10,10,10,1.0,0.0009765625,-3.010299956639812,False
toolbench,agentmark,gemini-flash,G2_instruction,2,L0_exact_probs,20,20,20,1.0,9.5367431640625e-07,-6.020599913279624,False
toolbench,agentmark,gemini-flash,G2_instruction,2,L0_exact_probs,30,30,30,1.0,9.313225746154785e-10,-9.030899869919436,False
toolbench,agentmark,gemini-flash,G2_instruction,2,L0_exact_probs,50,32,32,1.0,2.3283064365386963e-10,-9.632959861247398,True
toolbench,agentmark,gemini-flash,G2_instruction,2,L0_exact_probs,80,32,32,1.0,2.3283064365386963e-10,-9.632959861247398,True
toolbench,agentmark,gemini-flash,G2_instruction,2,L0_exact_probs,100,32,32,1.0,2.3283064365386963e-10,-9.632959861247398,True
toolbench,agentmark,gemini-flash,G2_instruction,2,L0_exact_probs,150,32,32,1.0,2.3283064365386963e-10,-9.632959861247398,True
toolbench,agentmark,gemini-flash,G2_instruction,2,L0_exact_probs,200,32,32,1.0,2.3283064365386963e-10,-9.632959861247398,True
toolbench,agentmark,gemini-flash,G2_instruction,3,L0_exact_probs,5,5,5,1.0,0.03125,-1.505149978319906,False
toolbench,agentmark,gemini-flash,G2_instruction,3,L0_exact_probs,10,10,10,1.0,0.0009765625,-3.010299956639812,False
toolbench,agentmark,gemini-flash,G2_instruction,3,L0_exact_probs,20,20,20,1.0,9.5367431640625e-07,-6.020599913279624,False
toolbench,agentmark,gemini-flash,G2_instruction,3,L0_exact_probs,30,26,26,1.0,1.4901161193847656e-08,-7.826779887263511,True
toolbench,agentmark,gemini-flash,G2_instruction,3,L0_exact_probs,50,26,26,1.0,1.4901161193847656e-08,-7.826779887263511,True
toolbench,agentmark,gemini-flash,G2_instruction,3,L0_exact_probs,80,26,26,1.0,1.4901161193847656e-08,-7.826779887263511,True
toolbench,agentmark,gemini-flash,G2_instruction,3,L0_exact_probs,100,26,26,1.0,1.4901161193847656e-08,-7.826779887263511,True
toolbench,agentmark,gemini-flash,G2_instruction,3,L0_exact_probs,150,26,26,1.0,1.4901161193847656e-08,-7.826779887263511,True
toolbench,agentmark,gemini-flash,G2_instruction,3,L0_exact_probs,200,26,26,1.0,1.4901161193847656e-08,-7.826779887263511,True
toolbench,agentmark,gemini-flash,G3_instruction,1,L0_exact_probs,5,5,5,1.0,0.03125,-1.505149978319906,False
toolbench,agentmark,gemini-flash,G3_instruction,1,L0_exact_probs,10,10,10,1.0,0.0009765625,-3.010299956639812,False
toolbench,agentmark,gemini-flash,G3_instruction,1,L0_exact_probs,20,20,20,1.0,9.5367431640625e-07,-6.020599913279624,False
toolbench,agentmark,gemini-flash,G3_instruction,1,L0_exact_probs,30,22,22,1.0,2.384185791015625e-07,-6.622659904607587,True
toolbench,agentmark,gemini-flash,G3_instruction,1,L0_exact_probs,50,22,22,1.0,2.384185791015625e-07,-6.622659904607587,True
toolbench,agentmark,gemini-flash,G3_instruction,1,L0_exact_probs,80,22,22,1.0,2.384185791015625e-07,-6.622659904607587,True
toolbench,agentmark,gemini-flash,G3_instruction,1,L0_exact_probs,100,22,22,1.0,2.384185791015625e-07,-6.622659904607587,True
toolbench,agentmark,gemini-flash,G3_instruction,1,L0_exact_probs,150,22,22,1.0,2.384185791015625e-07,-6.622659904607587,True
toolbench,agentmark,gemini-flash,G3_instruction,1,L0_exact_probs,200,22,22,1.0,2.384185791015625e-07,-6.622659904607587,True
toolbench,agentmark,gemini-flash,G3_instruction,2,L0_exact_probs,5,5,5,1.0,0.03125,-1.505149978319906,False
toolbench,agentmark,gemini-flash,G3_instruction,2,L0_exact_probs,10,10,10,1.0,0.0009765625,-3.010299956639812,False
toolbench,agentmark,gemini-flash,G3_instruction,2,L0_exact_probs,20,20,20,1.0,9.5367431640625e-07,-6.020599913279624,False
toolbench,agentmark,gemini-flash,G3_instruction,2,L0_exact_probs,30,30,30,1.0,9.313225746154785e-10,-9.030899869919436,False
toolbench,agentmark,gemini-flash,G3_instruction,2,L0_exact_probs,50,33,33,1.0,1.1641532182693481e-10,-9.93398985691138,True
toolbench,agentmark,gemini-flash,G3_instruction,2,L0_exact_probs,80,33,33,1.0,1.1641532182693481e-10,-9.93398985691138,True
toolbench,agentmark,gemini-flash,G3_instruction,2,L0_exact_probs,100,33,33,1.0,1.1641532182693481e-10,-9.93398985691138,True
toolbench,agentmark,gemini-flash,G3_instruction,2,L0_exact_probs,150,33,33,1.0,1.1641532182693481e-10,-9.93398985691138,True
toolbench,agentmark,gemini-flash,G3_instruction,2,L0_exact_probs,200,33,33,1.0,1.1641532182693481e-10,-9.93398985691138,True
toolbench,agentmark,gemini-flash,G3_instruction,3,L0_exact_probs,5,5,5,1.0,0.03125,-1.505149978319906,False
toolbench,agentmark,gemini-flash,G3_instruction,3,L0_exact_probs,10,10,10,1.0,0.0009765625,-3.010299956639812,False
toolbench,agentmark,gemini-flash,G3_instruction,3,L0_exact_probs,20,20,20,1.0,9.5367431640625e-07,-6.020599913279624,False
toolbench,agentmark,gemini-flash,G3_instruction,3,L0_exact_probs,30,29,29,1.0,1.862645149230957e-09,-8.729869874255455,True
toolbench,agentmark,gemini-flash,G3_instruction,3,L0_exact_probs,50,29,29,1.0,1.862645149230957e-09,-8.729869874255455,True
toolbench,agentmark,gemini-flash,G3_instruction,3,L0_exact_probs,80,29,29,1.0,1.862645149230957e-09,-8.729869874255455,True
toolbench,agentmark,gemini-flash,G3_instruction,3,L0_exact_probs,100,29,29,1.0,1.862645149230957e-09,-8.729869874255455,True
toolbench,agentmark,gemini-flash,G3_instruction,3,L0_exact_probs,150,29,29,1.0,1.862645149230957e-09,-8.729869874255455,True
toolbench,agentmark,gemini-flash,G3_instruction,3,L0_exact_probs,200,29,29,1.0,1.862645149230957e-09,-8.729869874255455,True
toolbench,rank,deepseek,G1_category,1,full_rank,5,5,5,1.0,0.03125,-1.505149978319906,False
toolbench,rank,deepseek,G1_category,1,full_rank,10,10,10,1.0,0.0009765625,-3.010299956639812,False
toolbench,rank,deepseek,G1_category,1,full_rank,20,12,12,1.0,0.000244140625,-3.612359947967774,True
toolbench,rank,deepseek,G1_category,1,full_rank,30,12,12,1.0,0.000244140625,-3.612359947967774,True
toolbench,rank,deepseek,G1_category,1,full_rank,50,12,12,1.0,0.000244140625,-3.612359947967774,True
toolbench,rank,deepseek,G1_category,1,full_rank,80,12,12,1.0,0.000244140625,-3.612359947967774,True
toolbench,rank,deepseek,G1_category,1,full_rank,100,12,12,1.0,0.000244140625,-3.612359947967774,True
toolbench,rank,deepseek,G1_category,1,full_rank,150,12,12,1.0,0.000244140625,-3.612359947967774,True
toolbench,rank,deepseek,G1_category,1,full_rank,200,12,12,1.0,0.000244140625,-3.612359947967774,True
toolbench,rank,deepseek,G1_category,1,top10,5,5,5,1.0,0.03125,-1.505149978319906,False
toolbench,rank,deepseek,G1_category,1,top10,10,10,10,1.0,0.0009765625,-3.010299956639812,False
toolbench,rank,deepseek,G1_category,1,top10,20,12,12,1.0,0.000244140625,-3.612359947967774,True
toolbench,rank,deepseek,G1_category,1,top10,30,12,12,1.0,0.000244140625,-3.612359947967774,True
toolbench,rank,deepseek,G1_category,1,top10,50,12,12,1.0,0.000244140625,-3.612359947967774,True
toolbench,rank,deepseek,G1_category,1,top10,80,12,12,1.0,0.000244140625,-3.612359947967774,True
toolbench,rank,deepseek,G1_category,1,top10,100,12,12,1.0,0.000244140625,-3.612359947967774,True
toolbench,rank,deepseek,G1_category,1,top10,150,12,12,1.0,0.000244140625,-3.612359947967774,True
toolbench,rank,deepseek,G1_category,1,top10,200,12,12,1.0,0.000244140625,-3.612359947967774,True
toolbench,rank,deepseek,G1_category,1,top2,5,4,4,1.0,0.0625,-1.2041199826559248,True
toolbench,rank,deepseek,G1_category,1,top2,10,4,4,1.0,0.0625,-1.2041199826559248,True
toolbench,rank,deepseek,G1_category,1,top2,20,4,4,1.0,0.0625,-1.2041199826559248,True
toolbench,rank,deepseek,G1_category,1,top2,30,4,4,1.0,0.0625,-1.2041199826559248,True
toolbench,rank,deepseek,G1_category,1,top2,50,4,4,1.0,0.0625,-1.2041199826559248,True
toolbench,rank,deepseek,G1_category,1,top2,80,4,4,1.0,0.0625,-1.2041199826559248,True
toolbench,rank,deepseek,G1_category,1,top2,100,4,4,1.0,0.0625,-1.2041199826559248,True
toolbench,rank,deepseek,G1_category,1,top2,150,4,4,1.0,0.0625,-1.2041199826559248,True
toolbench,rank,deepseek,G1_category,1,top2,200,4,4,1.0,0.0625,-1.2041199826559248,True
toolbench,rank,deepseek,G1_category,1,top3,5,5,5,1.0,0.03125,-1.505149978319906,False
toolbench,rank,deepseek,G1_category,1,top3,10,5,5,1.0,0.03125,-1.505149978319906,True
toolbench,rank,deepseek,G1_category,1,top3,20,5,5,1.0,0.03125,-1.505149978319906,True
toolbench,rank,deepseek,G1_category,1,top3,30,5,5,1.0,0.03125,-1.505149978319906,True
toolbench,rank,deepseek,G1_category,1,top3,50,5,5,1.0,0.03125,-1.505149978319906,True
toolbench,rank,deepseek,G1_category,1,top3,80,5,5,1.0,0.03125,-1.505149978319906,True
toolbench,rank,deepseek,G1_category,1,top3,100,5,5,1.0,0.03125,-1.505149978319906,True
toolbench,rank,deepseek,G1_category,1,top3,150,5,5,1.0,0.03125,-1.505149978319906,True
toolbench,rank,deepseek,G1_category,1,top3,200,5,5,1.0,0.03125,-1.505149978319906,True
toolbench,rank,deepseek,G1_category,1,top5,5,5,5,1.0,0.03125,-1.505149978319906,False
toolbench,rank,deepseek,G1_category,1,top5,10,9,9,1.0,0.001953125,-2.709269960975831,True
toolbench,rank,deepseek,G1_category,1,top5,20,9,9,1.0,0.001953125,-2.709269960975831,True
toolbench,rank,deepseek,G1_category,1,top5,30,9,9,1.0,0.001953125,-2.709269960975831,True
toolbench,rank,deepseek,G1_category,1,top5,50,9,9,1.0,0.001953125,-2.709269960975831,True
toolbench,rank,deepseek,G1_category,1,top5,80,9,9,1.0,0.001953125,-2.709269960975831,True
toolbench,rank,deepseek,G1_category,1,top5,100,9,9,1.0,0.001953125,-2.709269960975831,True
toolbench,rank,deepseek,G1_category,1,top5,150,9,9,1.0,0.001953125,-2.709269960975831,True
toolbench,rank,deepseek,G1_category,1,top5,200,9,9,1.0,0.001953125,-2.709269960975831,True
toolbench,rank,deepseek,G1_category,2,full_rank,5,5,5,1.0,0.03125,-1.505149978319906,False
toolbench,rank,deepseek,G1_category,2,full_rank,10,10,10,1.0,0.0009765625,-3.010299956639812,False
toolbench,rank,deepseek,G1_category,2,full_rank,20,20,20,1.0,9.5367431640625e-07,-6.020599913279624,False
toolbench,rank,deepseek,G1_category,2,full_rank,30,23,23,1.0,1.1920928955078125e-07,-6.923689900271567,True
toolbench,rank,deepseek,G1_category,2,full_rank,50,23,23,1.0,1.1920928955078125e-07,-6.923689900271567,True
toolbench,rank,deepseek,G1_category,2,full_rank,80,23,23,1.0,1.1920928955078125e-07,-6.923689900271567,True
toolbench,rank,deepseek,G1_category,2,full_rank,100,23,23,1.0,1.1920928955078125e-07,-6.923689900271567,True
toolbench,rank,deepseek,G1_category,2,full_rank,150,23,23,1.0,1.1920928955078125e-07,-6.923689900271567,True
toolbench,rank,deepseek,G1_category,2,full_rank,200,23,23,1.0,1.1920928955078125e-07,-6.923689900271567,True
toolbench,rank,deepseek,G1_category,2,top10,5,5,5,1.0,0.03125,-1.505149978319906,False
toolbench,rank,deepseek,G1_category,2,top10,10,10,10,1.0,0.0009765625,-3.010299956639812,False
toolbench,rank,deepseek,G1_category,2,top10,20,20,20,1.0,9.5367431640625e-07,-6.020599913279624,False
toolbench,rank,deepseek,G1_category,2,top10,30,23,23,1.0,1.1920928955078125e-07,-6.923689900271567,True
toolbench,rank,deepseek,G1_category,2,top10,50,23,23,1.0,1.1920928955078125e-07,-6.923689900271567,True
toolbench,rank,deepseek,G1_category,2,top10,80,23,23,1.0,1.1920928955078125e-07,-6.923689900271567,True
toolbench,rank,deepseek,G1_category,2,top10,100,23,23,1.0,1.1920928955078125e-07,-6.923689900271567,True
toolbench,rank,deepseek,G1_category,2,top10,150,23,23,1.0,1.1920928955078125e-07,-6.923689900271567,True
toolbench,rank,deepseek,G1_category,2,top10,200,23,23,1.0,1.1920928955078125e-07,-6.923689900271567,True
toolbench,rank,deepseek,G1_category,2,top2,5,5,5,1.0,0.03125,-1.505149978319906,False
toolbench,rank,deepseek,G1_category,2,top2,10,5,5,1.0,0.03125,-1.505149978319906,True
toolbench,rank,deepseek,G1_category,2,top2,20,5,5,1.0,0.03125,-1.505149978319906,True
toolbench,rank,deepseek,G1_category,2,top2,30,5,5,1.0,0.03125,-1.505149978319906,True
toolbench,rank,deepseek,G1_category,2,top2,50,5,5,1.0,0.03125,-1.505149978319906,True
toolbench,rank,deepseek,G1_category,2,top2,80,5,5,1.0,0.03125,-1.505149978319906,True
toolbench,rank,deepseek,G1_category,2,top2,100,5,5,1.0,0.03125,-1.505149978319906,True
toolbench,rank,deepseek,G1_category,2,top2,150,5,5,1.0,0.03125,-1.505149978319906,True
toolbench,rank,deepseek,G1_category,2,top2,200,5,5,1.0,0.03125,-1.505149978319906,True
toolbench,rank,deepseek,G1_category,2,top3,5,5,5,1.0,0.03125,-1.505149978319906,False
toolbench,rank,deepseek,G1_category,2,top3,10,8,8,1.0,0.00390625,-2.4082399653118496,True
toolbench,rank,deepseek,G1_category,2,top3,20,8,8,1.0,0.00390625,-2.4082399653118496,True
toolbench,rank,deepseek,G1_category,2,top3,30,8,8,1.0,0.00390625,-2.4082399653118496,True
toolbench,rank,deepseek,G1_category,2,top3,50,8,8,1.0,0.00390625,-2.4082399653118496,True
toolbench,rank,deepseek,G1_category,2,top3,80,8,8,1.0,0.00390625,-2.4082399653118496,True
toolbench,rank,deepseek,G1_category,2,top3,100,8,8,1.0,0.00390625,-2.4082399653118496,True
toolbench,rank,deepseek,G1_category,2,top3,150,8,8,1.0,0.00390625,-2.4082399653118496,True
toolbench,rank,deepseek,G1_category,2,top3,200,8,8,1.0,0.00390625,-2.4082399653118496,True
toolbench,rank,deepseek,G1_category,2,top5,5,5,5,1.0,0.03125,-1.505149978319906,False
toolbench,rank,deepseek,G1_category,2,top5,10,10,10,1.0,0.0009765625,-3.010299956639812,False
toolbench,rank,deepseek,G1_category,2,top5,20,13,13,1.0,0.0001220703125,-3.9133899436317554,True
toolbench,rank,deepseek,G1_category,2,top5,30,13,13,1.0,0.0001220703125,-3.9133899436317554,True
toolbench,rank,deepseek,G1_category,2,top5,50,13,13,1.0,0.0001220703125,-3.9133899436317554,True
toolbench,rank,deepseek,G1_category,2,top5,80,13,13,1.0,0.0001220703125,-3.9133899436317554,True
toolbench,rank,deepseek,G1_category,2,top5,100,13,13,1.0,0.0001220703125,-3.9133899436317554,True
toolbench,rank,deepseek,G1_category,2,top5,150,13,13,1.0,0.0001220703125,-3.9133899436317554,True
toolbench,rank,deepseek,G1_category,2,top5,200,13,13,1.0,0.0001220703125,-3.9133899436317554,True
toolbench,rank,deepseek,G1_category,3,full_rank,5,5,5,1.0,0.03125,-1.505149978319906,False
toolbench,rank,deepseek,G1_category,3,full_rank,10,10,10,1.0,0.0009765625,-3.010299956639812,False
toolbench,rank,deepseek,G1_category,3,full_rank,20,15,15,1.0,3.0517578125e-05,-4.515449934959718,True
toolbench,rank,deepseek,G1_category,3,full_rank,30,15,15,1.0,3.0517578125e-05,-4.515449934959718,True
toolbench,rank,deepseek,G1_category,3,full_rank,50,15,15,1.0,3.0517578125e-05,-4.515449934959718,True
toolbench,rank,deepseek,G1_category,3,full_rank,80,15,15,1.0,3.0517578125e-05,-4.515449934959718,True
toolbench,rank,deepseek,G1_category,3,full_rank,100,15,15,1.0,3.0517578125e-05,-4.515449934959718,True
toolbench,rank,deepseek,G1_category,3,full_rank,150,15,15,1.0,3.0517578125e-05,-4.515449934959718,True
toolbench,rank,deepseek,G1_category,3,full_rank,200,15,15,1.0,3.0517578125e-05,-4.515449934959718,True
toolbench,rank,deepseek,G1_category,3,top10,5,5,5,1.0,0.03125,-1.505149978319906,False
toolbench,rank,deepseek,G1_category,3,top10,10,10,10,1.0,0.0009765625,-3.010299956639812,False
toolbench,rank,deepseek,G1_category,3,top10,20,15,15,1.0,3.0517578125e-05,-4.515449934959718,True
toolbench,rank,deepseek,G1_category,3,top10,30,15,15,1.0,3.0517578125e-05,-4.515449934959718,True
toolbench,rank,deepseek,G1_category,3,top10,50,15,15,1.0,3.0517578125e-05,-4.515449934959718,True
toolbench,rank,deepseek,G1_category,3,top10,80,15,15,1.0,3.0517578125e-05,-4.515449934959718,True
toolbench,rank,deepseek,G1_category,3,top10,100,15,15,1.0,3.0517578125e-05,-4.515449934959718,True
toolbench,rank,deepseek,G1_category,3,top10,150,15,15,1.0,3.0517578125e-05,-4.515449934959718,True
toolbench,rank,deepseek,G1_category,3,top10,200,15,15,1.0,3.0517578125e-05,-4.515449934959718,True
toolbench,rank,deepseek,G1_category,3,top2,5,4,4,1.0,0.0625,-1.2041199826559248,True
toolbench,rank,deepseek,G1_category,3,top2,10,4,4,1.0,0.0625,-1.2041199826559248,True
toolbench,rank,deepseek,G1_category,3,top2,20,4,4,1.0,0.0625,-1.2041199826559248,True
toolbench,rank,deepseek,G1_category,3,top2,30,4,4,1.0,0.0625,-1.2041199826559248,True
toolbench,rank,deepseek,G1_category,3,top2,50,4,4,1.0,0.0625,-1.2041199826559248,True
toolbench,rank,deepseek,G1_category,3,top2,80,4,4,1.0,0.0625,-1.2041199826559248,True
toolbench,rank,deepseek,G1_category,3,top2,100,4,4,1.0,0.0625,-1.2041199826559248,True
toolbench,rank,deepseek,G1_category,3,top2,150,4,4,1.0,0.0625,-1.2041199826559248,True
toolbench,rank,deepseek,G1_category,3,top2,200,4,4,1.0,0.0625,-1.2041199826559248,True
toolbench,rank,deepseek,G1_category,3,top3,5,5,5,1.0,0.03125,-1.505149978319906,False
toolbench,rank,deepseek,G1_category,3,top3,10,9,9,1.0,0.001953125,-2.709269960975831,True
toolbench,rank,deepseek,G1_category,3,top3,20,9,9,1.0,0.001953125,-2.709269960975831,True
toolbench,rank,deepseek,G1_category,3,top3,30,9,9,1.0,0.001953125,-2.709269960975831,True
toolbench,rank,deepseek,G1_category,3,top3,50,9,9,1.0,0.001953125,-2.709269960975831,True
toolbench,rank,deepseek,G1_category,3,top3,80,9,9,1.0,0.001953125,-2.709269960975831,True
toolbench,rank,deepseek,G1_category,3,top3,100,9,9,1.0,0.001953125,-2.709269960975831,True
toolbench,rank,deepseek,G1_category,3,top3,150,9,9,1.0,0.001953125,-2.709269960975831,True
toolbench,rank,deepseek,G1_category,3,top3,200,9,9,1.0,0.001953125,-2.709269960975831,True
toolbench,rank,deepseek,G1_category,3,top5,5,5,5,1.0,0.03125,-1.505149978319906,False
toolbench,rank,deepseek,G1_category,3,top5,10,10,10,1.0,0.0009765625,-3.010299956639812,False
toolbench,rank,deepseek,G1_category,3,top5,20,12,12,1.0,0.000244140625,-3.612359947967774,True
toolbench,rank,deepseek,G1_category,3,top5,30,12,12,1.0,0.000244140625,-3.612359947967774,True
toolbench,rank,deepseek,G1_category,3,top5,50,12,12,1.0,0.000244140625,-3.612359947967774,True
toolbench,rank,deepseek,G1_category,3,top5,80,12,12,1.0,0.000244140625,-3.612359947967774,True
toolbench,rank,deepseek,G1_category,3,top5,100,12,12,1.0,0.000244140625,-3.612359947967774,True
toolbench,rank,deepseek,G1_category,3,top5,150,12,12,1.0,0.000244140625,-3.612359947967774,True
toolbench,rank,deepseek,G1_category,3,top5,200,12,12,1.0,0.000244140625,-3.612359947967774,True
toolbench,rank,deepseek,G1_instruction,1,full_rank,5,5,5,1.0,0.03125,-1.505149978319906,False
toolbench,rank,deepseek,G1_instruction,1,full_rank,10,10,10,1.0,0.0009765625,-3.010299956639812,False
