dataset,model,split,run,task_id,step_index,topk,candidate_count,selected_in_topk,exact_bin_size,topk_bin_size,rank_stable_bin_changed,rank_stable_bit_changed,exact_bits_len,topk_bits_len
alfworld,deepseek,OOD,2,103,1,4,10,0,7,0,0,0,3,0
alfworld,deepseek,OOD,2,103,1,2,10,0,7,0,0,0,3,0
alfworld,deepseek,OOD,2,103,3,10,12,1,7,6,1,0,3,3
alfworld,deepseek,OOD,2,103,3,8,12,1,7,6,1,0,3,3
alfworld,deepseek,OOD,2,103,3,6,12,1,7,6,1,0,3,3
alfworld,deepseek,OOD,2,103,3,4,12,1,7,4,1,1,3,2
alfworld,deepseek,OOD,2,103,3,2,12,0,7,0,0,0,3,0
alfworld,deepseek,OOD,2,103,6,10,3,1,3,3,0,0,1,1
alfworld,deepseek,OOD,2,103,6,8,3,1,3,3,0,0,1,1
alfworld,deepseek,OOD,2,103,6,6,3,1,3,3,0,0,1,1
alfworld,deepseek,OOD,2,103,6,4,3,1,3,3,0,0,1,1
alfworld,deepseek,OOD,2,103,6,2,3,1,3,2,1,0,1,1
alfworld,deepseek,OOD,2,103,8,10,8,1,8,8,0,0,3,3
alfworld,deepseek,OOD,2,103,8,8,8,1,8,8,0,0,3,3
alfworld,deepseek,OOD,2,103,8,6,8,1,8,6,1,1,3,3
alfworld,deepseek,OOD,2,103,8,4,8,0,8,0,0,0,3,0
alfworld,deepseek,OOD,2,103,8,2,8,0,8,0,0,0,3,0
alfworld,deepseek,OOD,2,103,9,10,28,1,4,4,0,0,2,2
alfworld,deepseek,OOD,2,103,9,8,28,1,4,1,1,1,2,0
alfworld,deepseek,OOD,2,103,9,6,28,1,4,1,1,1,2,0
alfworld,deepseek,OOD,2,103,9,4,28,1,4,1,1,1,2,0
alfworld,deepseek,OOD,2,103,9,2,28,1,4,1,1,1,2,0
alfworld,deepseek,OOD,2,104,0,10,13,1,4,2,1,1,2,0
alfworld,deepseek,OOD,2,104,0,8,13,1,4,2,1,1,2,0
alfworld,deepseek,OOD,2,104,0,6,13,1,4,2,1,1,2,0
alfworld,deepseek,OOD,2,104,0,4,13,1,4,2,1,1,2,0
alfworld,deepseek,OOD,2,104,0,2,13,0,4,0,0,0,2,0
alfworld,deepseek,OOD,2,104,1,10,8,1,2,2,0,0,1,1
alfworld,deepseek,OOD,2,104,1,8,8,1,2,2,0,0,1,1
alfworld,deepseek,OOD,2,104,1,6,8,1,2,2,0,0,1,1
alfworld,deepseek,OOD,2,104,1,4,8,1,2,2,0,0,1,1
alfworld,deepseek,OOD,2,104,1,2,8,1,2,2,0,0,1,1
alfworld,deepseek,OOD,2,104,2,10,5,1,3,3,0,0,2,2
alfworld,deepseek,OOD,2,104,2,8,5,1,3,3,0,0,2,2
alfworld,deepseek,OOD,2,104,2,6,5,1,3,3,0,0,2,2
alfworld,deepseek,OOD,2,104,2,4,5,1,3,1,1,1,2,0
alfworld,deepseek,OOD,2,104,2,2,5,0,3,0,0,0,2,0
alfworld,deepseek,OOD,2,104,3,10,11,1,5,5,0,0,2,2
alfworld,deepseek,OOD,2,104,3,8,11,1,5,4,1,1,2,2
alfworld,deepseek,OOD,2,104,3,6,11,1,5,4,1,1,2,2
alfworld,deepseek,OOD,2,104,3,4,11,1,5,4,1,1,2,2
alfworld,deepseek,OOD,2,104,3,2,11,0,5,0,0,0,2,0
alfworld,deepseek,OOD,2,104,5,10,9,1,7,7,0,0,3,3
alfworld,deepseek,OOD,2,104,5,8,9,1,7,7,0,0,3,3
alfworld,deepseek,OOD,2,104,5,6,9,1,7,6,1,1,3,2
alfworld,deepseek,OOD,2,104,5,4,9,1,7,4,1,1,3,2
alfworld,deepseek,OOD,2,104,5,2,9,0,7,0,0,0,3,0
alfworld,deepseek,OOD,2,104,6,10,7,1,5,5,0,0,2,2
alfworld,deepseek,OOD,2,104,6,8,7,1,5,5,0,0,2,2
alfworld,deepseek,OOD,2,104,6,6,7,1,5,5,0,0,2,2
alfworld,deepseek,OOD,2,104,6,4,7,1,5,3,1,1,2,2
alfworld,deepseek,OOD,2,104,6,2,7,0,5,0,0,0,2,0
alfworld,deepseek,OOD,2,104,7,10,24,1,5,5,0,0,2,2
alfworld,deepseek,OOD,2,104,7,8,24,1,5,5,0,0,2,2
alfworld,deepseek,OOD,2,104,7,6,24,1,5,5,0,0,2,2
alfworld,deepseek,OOD,2,104,7,4,24,0,5,0,0,0,2,0
alfworld,deepseek,OOD,2,104,7,2,24,0,5,0,0,0,2,0
alfworld,deepseek,OOD,2,104,8,10,10,1,7,7,0,0,3,3
alfworld,deepseek,OOD,2,104,8,8,10,1,7,7,0,0,3,3
alfworld,deepseek,OOD,2,104,8,6,10,1,7,6,1,0,3,3
alfworld,deepseek,OOD,2,104,8,4,10,0,7,0,0,0,3,0
alfworld,deepseek,OOD,2,104,8,2,10,0,7,0,0,0,3,0
alfworld,deepseek,OOD,2,104,9,10,10,1,7,7,0,0,3,3
alfworld,deepseek,OOD,2,104,9,8,10,1,7,7,0,0,3,3
alfworld,deepseek,OOD,2,104,9,6,10,1,7,5,1,1,3,2
alfworld,deepseek,OOD,2,104,9,4,10,1,7,4,1,1,3,2
alfworld,deepseek,OOD,2,104,9,2,10,0,7,0,0,0,3,0
alfworld,deepseek,OOD,2,104,11,10,7,1,2,2,0,0,1,1
alfworld,deepseek,OOD,2,104,11,8,7,1,2,2,0,0,1,1
alfworld,deepseek,OOD,2,104,11,6,7,1,2,2,0,0,1,1
alfworld,deepseek,OOD,2,104,11,4,7,1,2,2,0,0,1,1
alfworld,deepseek,OOD,2,104,11,2,7,1,2,1,1,1,1,0
alfworld,deepseek,OOD,2,104,12,10,13,1,10,10,0,0,4,4
alfworld,deepseek,OOD,2,104,12,8,13,1,10,8,1,1,4,3
alfworld,deepseek,OOD,2,104,12,6,13,0,10,0,0,0,4,0
alfworld,deepseek,OOD,2,104,12,4,13,0,10,0,0,0,4,0
alfworld,deepseek,OOD,2,104,12,2,13,0,10,0,0,0,4,0
alfworld,deepseek,OOD,2,104,15,10,8,1,4,4,0,0,2,2
alfworld,deepseek,OOD,2,104,15,8,8,1,4,4,0,0,2,2
alfworld,deepseek,OOD,2,104,15,6,8,1,4,4,0,0,2,2
alfworld,deepseek,OOD,2,104,15,4,8,1,4,4,0,0,2,2
alfworld,deepseek,OOD,2,104,15,2,8,1,4,2,1,1,2,1
alfworld,deepseek,OOD,2,104,16,10,10,1,4,4,0,0,2,2
alfworld,deepseek,OOD,2,104,16,8,10,1,4,4,0,0,2,2
alfworld,deepseek,OOD,2,104,16,6,10,1,4,4,0,0,2,2
alfworld,deepseek,OOD,2,104,16,4,10,1,4,4,0,0,2,2
alfworld,deepseek,OOD,2,104,16,2,10,1,4,2,1,1,2,1
alfworld,deepseek,OOD,2,104,17,10,7,1,5,5,0,0,2,2
alfworld,deepseek,OOD,2,104,17,8,7,1,5,5,0,0,2,2
alfworld,deepseek,OOD,2,104,17,6,7,1,5,5,0,0,2,2
alfworld,deepseek,OOD,2,104,17,4,7,1,5,4,1,1,2,2
alfworld,deepseek,OOD,2,104,17,2,7,0,5,0,0,0,2,0
alfworld,deepseek,OOD,2,104,18,10,10,1,10,10,0,0,4,4
alfworld,deepseek,OOD,2,104,18,8,10,1,10,8,1,1,4,3
alfworld,deepseek,OOD,2,104,18,6,10,1,10,6,1,1,4,3
alfworld,deepseek,OOD,2,104,18,4,10,1,10,4,1,1,4,2
alfworld,deepseek,OOD,2,104,18,2,10,1,10,2,1,1,4,1
alfworld,deepseek,OOD,2,104,19,10,14,1,11,10,1,1,4,4
alfworld,deepseek,OOD,2,104,19,8,14,1,11,8,1,1,4,3
alfworld,deepseek,OOD,2,104,19,6,14,0,11,0,0,0,4,0
alfworld,deepseek,OOD,2,104,19,4,14,0,11,0,0,0,4,0
alfworld,deepseek,OOD,2,104,19,2,14,0,11,0,0,0,4,0
alfworld,deepseek,OOD,2,104,20,10,11,1,7,7,0,0,3,3
alfworld,deepseek,OOD,2,104,20,8,11,1,7,6,1,0,3,3
alfworld,deepseek,OOD,2,104,20,6,11,1,7,6,1,0,3,3
alfworld,deepseek,OOD,2,104,20,4,11,1,7,4,1,1,3,2
alfworld,deepseek,OOD,2,104,20,2,11,0,7,0,0,0,3,0
alfworld,deepseek,OOD,2,104,22,10,11,0,11,0,0,0,3,0
alfworld,deepseek,OOD,2,104,22,8,11,0,11,0,0,0,3,0
alfworld,deepseek,OOD,2,104,22,6,11,0,11,0,0,0,3,0
alfworld,deepseek,OOD,2,104,22,4,11,0,11,0,0,0,3,0
alfworld,deepseek,OOD,2,104,22,2,11,0,11,0,0,0,3,0
alfworld,deepseek,OOD,2,104,23,10,10,1,7,7,0,0,3,3
alfworld,deepseek,OOD,2,104,23,8,10,1,7,7,0,0,3,3
alfworld,deepseek,OOD,2,104,23,6,10,1,7,6,1,0,3,3
alfworld,deepseek,OOD,2,104,23,4,10,1,7,4,1,1,3,2
alfworld,deepseek,OOD,2,104,23,2,10,0,7,0,0,0,3,0
alfworld,deepseek,OOD,2,104,24,10,9,1,7,7,0,0,3,3
alfworld,deepseek,OOD,2,104,24,8,9,1,7,7,0,0,3,3
alfworld,deepseek,OOD,2,104,24,6,9,1,7,6,1,0,3,3
alfworld,deepseek,OOD,2,104,24,4,9,1,7,4,1,1,3,2
alfworld,deepseek,OOD,2,104,24,2,9,0,7,0,0,0,3,0
alfworld,deepseek,OOD,2,104,25,10,7,1,3,3,0,0,2,2
alfworld,deepseek,OOD,2,104,25,8,7,1,3,3,0,0,2,2
alfworld,deepseek,OOD,2,104,25,6,7,1,3,3,0,0,2,2
alfworld,deepseek,OOD,2,104,25,4,7,1,3,3,0,0,2,2
alfworld,deepseek,OOD,2,104,25,2,7,1,3,1,1,1,2,0
alfworld,deepseek,OOD,2,104,26,10,23,1,5,4,1,0,2,2
alfworld,deepseek,OOD,2,104,26,8,23,1,5,4,1,0,2,2
alfworld,deepseek,OOD,2,104,26,6,23,1,5,4,1,0,2,2
alfworld,deepseek,OOD,2,104,26,4,23,1,5,3,1,1,2,1
alfworld,deepseek,OOD,2,104,26,2,23,1,5,2,1,1,2,1
alfworld,deepseek,OOD,2,104,28,10,22,1,5,4,1,1,2,0
alfworld,deepseek,OOD,2,104,28,8,22,1,5,4,1,1,2,0
alfworld,deepseek,OOD,2,104,28,6,22,1,5,4,1,1,2,0
alfworld,deepseek,OOD,2,104,28,4,22,0,5,0,0,0,2,0
alfworld,deepseek,OOD,2,104,28,2,22,0,5,0,0,0,2,0
alfworld,deepseek,OOD,2,104,29,10,10,1,4,4,0,0,2,2
alfworld,deepseek,OOD,2,104,29,8,10,1,4,4,0,0,2,2
alfworld,deepseek,OOD,2,104,29,6,10,1,4,4,0,0,2,2
alfworld,deepseek,OOD,2,104,29,4,10,1,4,3,1,0,2,2
alfworld,deepseek,OOD,2,104,29,2,10,1,4,2,1,1,2,1
alfworld,deepseek,OOD,2,105,0,10,13,1,2,1,1,1,1,0
alfworld,deepseek,OOD,2,105,0,8,13,1,2,1,1,1,1,0
alfworld,deepseek,OOD,2,105,0,6,13,1,2,1,1,1,1,0
alfworld,deepseek,OOD,2,105,0,4,13,1,2,1,1,1,1,0
alfworld,deepseek,OOD,2,105,0,2,13,1,2,1,1,1,1,0
alfworld,deepseek,OOD,2,105,1,10,5,1,3,3,0,0,2,2
alfworld,deepseek,OOD,2,105,1,8,5,1,3,3,0,0,2,2
alfworld,deepseek,OOD,2,105,1,6,5,1,3,3,0,0,2,2
alfworld,deepseek,OOD,2,105,1,4,5,1,3,3,0,0,2,2
alfworld,deepseek,OOD,2,105,1,2,5,1,3,2,1,1,2,1
alfworld,deepseek,OOD,2,106,0,10,12,1,3,3,0,0,2,2
alfworld,deepseek,OOD,2,106,0,8,12,1,3,3,0,0,2,2
alfworld,deepseek,OOD,2,106,0,6,12,1,3,3,0,0,2,2
alfworld,deepseek,OOD,2,106,0,4,12,1,3,3,0,0,2,2
alfworld,deepseek,OOD,2,106,0,2,12,1,3,2,1,1,2,1
alfworld,deepseek,OOD,2,106,1,10,26,0,26,0,0,0,5,0
alfworld,deepseek,OOD,2,106,1,8,26,0,26,0,0,0,5,0
alfworld,deepseek,OOD,2,106,1,6,26,0,26,0,0,0,5,0
alfworld,deepseek,OOD,2,106,1,4,26,0,26,0,0,0,5,0
alfworld,deepseek,OOD,2,106,1,2,26,0,26,0,0,0,5,0
alfworld,deepseek,OOD,2,106,2,10,8,1,4,4,0,0,2,2
alfworld,deepseek,OOD,2,106,2,8,8,1,4,4,0,0,2,2
alfworld,deepseek,OOD,2,106,2,6,8,1,4,4,0,0,2,2
alfworld,deepseek,OOD,2,106,2,4,8,1,4,4,0,0,2,2
alfworld,deepseek,OOD,2,106,2,2,8,1,4,2,1,1,2,1
alfworld,deepseek,OOD,2,106,4,10,8,1,8,8,0,0,3,3
alfworld,deepseek,OOD,2,106,4,8,8,1,8,8,0,0,3,3
alfworld,deepseek,OOD,2,106,4,6,8,0,8,0,0,0,3,0
alfworld,deepseek,OOD,2,106,4,4,8,0,8,0,0,0,3,0
alfworld,deepseek,OOD,2,106,4,2,8,0,8,0,0,0,3,0
alfworld,deepseek,OOD,2,106,5,10,8,1,6,6,0,0,2,2
alfworld,deepseek,OOD,2,106,5,8,8,1,6,6,0,0,2,2
alfworld,deepseek,OOD,2,106,5,6,8,1,6,6,0,0,2,2
alfworld,deepseek,OOD,2,106,5,4,8,0,6,0,0,0,2,0
alfworld,deepseek,OOD,2,106,5,2,8,0,6,0,0,0,2,0
alfworld,deepseek,OOD,2,106,6,10,12,1,9,9,0,0,4,4
alfworld,deepseek,OOD,2,106,6,8,12,1,9,8,1,1,4,3
alfworld,deepseek,OOD,2,106,6,6,12,1,9,4,1,1,4,2
alfworld,deepseek,OOD,2,106,6,4,12,1,9,4,1,1,4,2
alfworld,deepseek,OOD,2,106,6,2,12,1,9,2,1,1,4,1
alfworld,deepseek,OOD,2,106,7,10,20,1,14,10,1,1,3,4
alfworld,deepseek,OOD,2,106,7,8,20,1,14,8,1,1,3,3
alfworld,deepseek,OOD,2,106,7,6,20,0,14,0,0,0,3,0
alfworld,deepseek,OOD,2,106,7,4,20,0,14,0,0,0,3,0
alfworld,deepseek,OOD,2,106,7,2,20,0,14,0,0,0,3,0
alfworld,deepseek,OOD,2,106,8,10,21,1,8,8,0,0,3,3
alfworld,deepseek,OOD,2,106,8,8,21,1,8,8,0,0,3,3
alfworld,deepseek,OOD,2,106,8,6,21,1,8,6,1,1,3,2
alfworld,deepseek,OOD,2,106,8,4,21,0,8,0,0,0,3,0
alfworld,deepseek,OOD,2,106,8,2,21,0,8,0,0,0,3,0
alfworld,deepseek,OOD,2,106,9,10,9,1,7,7,0,0,3,3
alfworld,deepseek,OOD,2,106,9,8,9,1,7,7,0,0,3,3
alfworld,deepseek,OOD,2,106,9,6,9,1,7,6,1,1,3,2
alfworld,deepseek,OOD,2,106,9,4,9,1,7,4,1,1,3,2
alfworld,deepseek,OOD,2,106,9,2,9,0,7,0,0,0,3,0
alfworld,deepseek,OOD,2,106,10,10,10,1,4,4,0,0,2,2
alfworld,deepseek,OOD,2,106,10,8,10,1,4,4,0,0,2,2
alfworld,deepseek,OOD,2,106,10,6,10,1,4,4,0,0,2,2
alfworld,deepseek,OOD,2,106,10,4,10,1,4,4,0,0,2,2
alfworld,deepseek,OOD,2,106,10,2,10,1,4,2,1,1,2,1
alfworld,deepseek,OOD,2,106,11,10,7,1,5,5,0,0,2,2
alfworld,deepseek,OOD,2,106,11,8,7,1,5,5,0,0,2,2
alfworld,deepseek,OOD,2,106,11,6,7,1,5,5,0,0,2,2
alfworld,deepseek,OOD,2,106,11,4,7,1,5,4,1,1,2,2
alfworld,deepseek,OOD,2,106,11,2,7,1,5,2,1,1,2,1
alfworld,deepseek,OOD,2,106,12,10,6,1,6,6,0,0,3,3
alfworld,deepseek,OOD,2,106,12,8,6,1,6,6,0,0,3,3
alfworld,deepseek,OOD,2,106,12,6,6,1,6,6,0,0,3,3
alfworld,deepseek,OOD,2,106,12,4,6,1,6,4,1,1,3,2
alfworld,deepseek,OOD,2,106,12,2,6,1,6,2,1,1,3,1
alfworld,deepseek,OOD,2,106,14,10,7,1,2,2,0,0,1,1
alfworld,deepseek,OOD,2,106,14,8,7,1,2,2,0,0,1,1
alfworld,deepseek,OOD,2,106,14,6,7,1,2,2,0,0,1,1
alfworld,deepseek,OOD,2,106,14,4,7,1,2,1,1,1,1,0
alfworld,deepseek,OOD,2,106,14,2,7,1,2,1,1,1,1,0
alfworld,deepseek,OOD,2,106,15,10,8,1,5,5,0,0,3,3
alfworld,deepseek,OOD,2,106,15,8,8,1,5,5,0,0,3,3
alfworld,deepseek,OOD,2,106,15,6,8,1,5,5,0,0,3,3
alfworld,deepseek,OOD,2,106,15,4,8,0,5,0,0,0,3,0
alfworld,deepseek,OOD,2,106,15,2,8,0,5,0,0,0,3,0
alfworld,deepseek,OOD,2,106,16,10,12,1,12,10,1,1,4,3
alfworld,deepseek,OOD,2,106,16,8,12,1,12,8,1,1,4,3
alfworld,deepseek,OOD,2,106,16,6,12,1,12,6,1,1,4,2
alfworld,deepseek,OOD,2,106,16,4,12,0,12,0,0,0,4,0
alfworld,deepseek,OOD,2,106,16,2,12,0,12,0,0,0,4,0
alfworld,deepseek,OOD,2,106,19,10,8,1,3,3,0,0,1,1
alfworld,deepseek,OOD,2,106,19,8,8,1,3,3,0,0,1,1
alfworld,deepseek,OOD,2,106,19,6,8,1,3,3,0,0,1,1
alfworld,deepseek,OOD,2,106,19,4,8,1,3,3,0,0,1,1
alfworld,deepseek,OOD,2,106,19,2,8,1,3,2,1,0,1,1
alfworld,deepseek,OOD,2,106,20,10,27,0,27,0,0,0,5,0
alfworld,deepseek,OOD,2,106,20,8,27,0,27,0,0,0,5,0
alfworld,deepseek,OOD,2,106,20,6,27,0,27,0,0,0,5,0
alfworld,deepseek,OOD,2,106,20,4,27,0,27,0,0,0,5,0
alfworld,deepseek,OOD,2,106,20,2,27,0,27,0,0,0,5,0
alfworld,deepseek,OOD,2,107,0,10,15,1,3,3,0,0,2,2
alfworld,deepseek,OOD,2,107,0,8,15,1,3,3,0,0,2,2
alfworld,deepseek,OOD,2,107,0,6,15,1,3,3,0,0,2,2
alfworld,deepseek,OOD,2,107,0,4,15,1,3,3,0,0,2,2
alfworld,deepseek,OOD,2,107,0,2,15,1,3,2,1,1,2,1
alfworld,deepseek,OOD,2,107,1,10,8,1,8,8,0,0,3,3
alfworld,deepseek,OOD,2,107,1,8,8,1,8,8,0,0,3,3
alfworld,deepseek,OOD,2,107,1,6,8,0,8,0,0,0,3,0
alfworld,deepseek,OOD,2,107,1,4,8,0,8,0,0,0,3,0
alfworld,deepseek,OOD,2,107,1,2,8,0,8,0,0,0,3,0
alfworld,deepseek,OOD,2,107,2,10,10,1,2,2,0,0,1,1
alfworld,deepseek,OOD,2,107,2,8,10,1,2,2,0,0,1,1
alfworld,deepseek,OOD,2,107,2,6,10,1,2,2,0,0,1,1
alfworld,deepseek,OOD,2,107,2,4,10,1,2,1,1,1,1,0
alfworld,deepseek,OOD,2,107,2,2,10,1,2,1,1,1,1,0
alfworld,deepseek,OOD,2,107,3,10,12,1,4,4,0,0,2,2
alfworld,deepseek,OOD,2,107,3,8,12,1,4,4,0,0,2,2
alfworld,deepseek,OOD,2,107,3,6,12,1,4,4,0,0,2,2
alfworld,deepseek,OOD,2,107,3,4,12,1,4,2,1,1,2,1
alfworld,deepseek,OOD,2,107,3,2,12,1,4,2,1,1,2,1
alfworld,deepseek,OOD,2,107,4,10,7,1,5,5,0,0,2,2
alfworld,deepseek,OOD,2,107,4,8,7,1,5,5,0,0,2,2
alfworld,deepseek,OOD,2,107,4,6,7,1,5,4,1,1,2,2
alfworld,deepseek,OOD,2,107,4,4,7,1,5,4,1,1,2,2
alfworld,deepseek,OOD,2,107,4,2,7,0,5,0,0,0,2,0
alfworld,deepseek,OOD,2,107,5,10,10,1,10,10,0,0,3,3
alfworld,deepseek,OOD,2,107,5,8,10,1,10,8,1,1,3,3
alfworld,deepseek,OOD,2,107,5,6,10,0,10,0,0,0,3,0
alfworld,deepseek,OOD,2,107,5,4,10,0,10,0,0,0,3,0
alfworld,deepseek,OOD,2,107,5,2,10,0,10,0,0,0,3,0
alfworld,deepseek,OOD,2,107,6,10,7,1,7,7,0,0,3,3
alfworld,deepseek,OOD,2,107,6,8,7,1,7,7,0,0,3,3
alfworld,deepseek,OOD,2,107,6,6,7,1,7,6,1,0,3,3
alfworld,deepseek,OOD,2,107,6,4,7,1,7,4,1,1,3,2
alfworld,deepseek,OOD,2,107,6,2,7,1,7,2,1,1,3,1
alfworld,deepseek,OOD,2,107,7,10,12,1,9,9,0,0,3,3
alfworld,deepseek,OOD,2,107,7,8,12,1,9,8,1,1,3,3
alfworld,deepseek,OOD,2,107,7,6,12,1,9,6,1,1,3,3
alfworld,deepseek,OOD,2,107,7,4,12,1,9,4,1,1,3,2
alfworld,deepseek,OOD,2,107,7,2,12,0,9,0,0,0,3,0
alfworld,deepseek,OOD,2,107,8,10,15,1,6,4,1,1,2,0
alfworld,deepseek,OOD,2,107,8,8,15,1,6,4,1,1,2,0
alfworld,deepseek,OOD,2,107,8,6,15,1,6,4,1,1,2,0
alfworld,deepseek,OOD,2,107,8,4,15,0,6,0,0,0,2,0
alfworld,deepseek,OOD,2,107,8,2,15,0,6,0,0,0,2,0
alfworld,deepseek,OOD,2,107,9,10,11,1,6,6,0,0,3,3
alfworld,deepseek,OOD,2,107,9,8,11,1,6,6,0,0,3,3
alfworld,deepseek,OOD,2,107,9,6,11,1,6,6,0,0,3,3
alfworld,deepseek,OOD,2,107,9,4,11,0,6,0,0,0,3,0
alfworld,deepseek,OOD,2,107,9,2,11,0,6,0,0,0,3,0
alfworld,deepseek,OOD,2,107,10,10,12,1,7,7,0,0,3,3
alfworld,deepseek,OOD,2,107,10,8,12,1,7,7,0,0,3,3
alfworld,deepseek,OOD,2,107,10,6,12,1,7,6,1,1,3,2
alfworld,deepseek,OOD,2,107,10,4,12,0,7,0,0,0,3,0
alfworld,deepseek,OOD,2,107,10,2,12,0,7,0,0,0,3,0
alfworld,deepseek,OOD,2,107,11,10,10,1,4,4,0,0,2,2
alfworld,deepseek,OOD,2,107,11,8,10,1,4,4,0,0,2,2
alfworld,deepseek,OOD,2,107,11,6,10,1,4,4,0,0,2,2
alfworld,deepseek,OOD,2,107,11,4,10,1,4,4,0,0,2,2
alfworld,deepseek,OOD,2,107,11,2,10,1,4,2,1,1,2,1
alfworld,deepseek,OOD,2,107,12,10,8,1,6,6,0,0,3,3
alfworld,deepseek,OOD,2,107,12,8,8,1,6,6,0,0,3,3
alfworld,deepseek,OOD,2,107,12,6,8,1,6,6,0,0,3,3
alfworld,deepseek,OOD,2,107,12,4,8,1,6,4,1,1,3,2
alfworld,deepseek,OOD,2,107,12,2,8,0,6,0,0,0,3,0
alfworld,deepseek,OOD,2,107,17,10,6,1,2,2,0,0,1,1
alfworld,deepseek,OOD,2,107,17,8,6,1,2,2,0,0,1,1
alfworld,deepseek,OOD,2,107,17,6,6,1,2,2,0,0,1,1
alfworld,deepseek,OOD,2,107,17,4,6,1,2,2,0,0,1,1
alfworld,deepseek,OOD,2,107,17,2,6,1,2,2,0,0,1,1
alfworld,deepseek,OOD,2,108,0,10,25,1,3,3,0,0,2,2
alfworld,deepseek,OOD,2,108,0,8,25,1,3,3,0,0,2,2
alfworld,deepseek,OOD,2,108,0,6,25,1,3,3,0,0,2,2
alfworld,deepseek,OOD,2,108,0,4,25,1,3,3,0,0,2,2
alfworld,deepseek,OOD,2,108,0,2,25,1,3,2,1,1,2,1
alfworld,deepseek,OOD,2,108,3,10,26,0,26,0,0,0,5,0
alfworld,deepseek,OOD,2,108,3,8,26,0,26,0,0,0,5,0
alfworld,deepseek,OOD,2,108,3,6,26,0,26,0,0,0,5,0
alfworld,deepseek,OOD,2,108,3,4,26,0,26,0,0,0,5,0
alfworld,deepseek,OOD,2,108,3,2,26,0,26,0,0,0,5,0
alfworld,deepseek,OOD,2,108,5,10,5,1,5,5,0,0,2,2
alfworld,deepseek,OOD,2,108,5,8,5,1,5,5,0,0,2,2
alfworld,deepseek,OOD,2,108,5,6,5,1,5,5,0,0,2,2
alfworld,deepseek,OOD,2,108,5,4,5,1,5,4,1,0,2,2
alfworld,deepseek,OOD,2,108,5,2,5,0,5,0,0,0,2,0
alfworld,deepseek,OOD,2,108,9,10,8,1,4,4,0,0,2,2
alfworld,deepseek,OOD,2,108,9,8,8,1,4,4,0,0,2,2
alfworld,deepseek,OOD,2,108,9,6,8,1,4,4,0,0,2,2
alfworld,deepseek,OOD,2,108,9,4,8,1,4,4,0,0,2,2
alfworld,deepseek,OOD,2,108,9,2,8,1,4,2,1,1,2,1
alfworld,deepseek,OOD,2,109,0,10,25,1,9,9,0,0,4,4
alfworld,deepseek,OOD,2,109,0,8,25,1,9,8,1,1,4,3
alfworld,deepseek,OOD,2,109,0,6,25,1,9,6,1,1,4,3
alfworld,deepseek,OOD,2,109,0,4,25,1,9,4,1,1,4,2
alfworld,deepseek,OOD,2,109,0,2,25,1,9,2,1,1,4,1
alfworld,deepseek,OOD,2,109,2,10,17,1,11,10,1,0,3,3
alfworld,deepseek,OOD,2,109,2,8,17,1,11,8,1,0,3,3
alfworld,deepseek,OOD,2,109,2,6,17,0,11,0,0,0,3,0
alfworld,deepseek,OOD,2,109,2,4,17,0,11,0,0,0,3,0
alfworld,deepseek,OOD,2,109,2,2,17,0,11,0,0,0,3,0
alfworld,deepseek,OOD,2,109,3,10,12,1,2,2,0,0,1,1
alfworld,deepseek,OOD,2,109,3,8,12,1,2,2,0,0,1,1
alfworld,deepseek,OOD,2,109,3,6,12,1,2,2,0,0,1,1
alfworld,deepseek,OOD,2,109,3,4,12,1,2,2,0,0,1,1
alfworld,deepseek,OOD,2,109,3,2,12,1,2,2,0,0,1,1
alfworld,deepseek,OOD,2,110,0,10,25,1,9,9,0,0,4,4
alfworld,deepseek,OOD,2,110,0,8,25,1,9,8,1,1,4,3
alfworld,deepseek,OOD,2,110,0,6,25,1,9,6,1,1,4,2
alfworld,deepseek,OOD,2,110,0,4,25,0,9,0,0,0,4,0
alfworld,deepseek,OOD,2,110,0,2,25,0,9,0,0,0,4,0
alfworld,deepseek,OOD,2,110,1,10,5,1,3,3,0,0,2,2
alfworld,deepseek,OOD,2,110,1,8,5,1,3,3,0,0,2,2
alfworld,deepseek,OOD,2,110,1,6,5,1,3,3,0,0,2,2
alfworld,deepseek,OOD,2,110,1,4,5,1,3,3,0,0,2,2
alfworld,deepseek,OOD,2,110,1,2,5,0,3,0,0,0,2,0
alfworld,deepseek,OOD,2,110,2,10,9,1,4,4,0,0,2,2
alfworld,deepseek,OOD,2,110,2,8,9,1,4,4,0,0,2,2
alfworld,deepseek,OOD,2,110,2,6,9,1,4,4,0,0,2,2
alfworld,deepseek,OOD,2,110,2,4,9,1,4,4,0,0,2,2
alfworld,deepseek,OOD,2,110,2,2,9,0,4,0,0,0,2,0
alfworld,deepseek,OOD,2,110,3,10,11,1,3,3,0,0,1,1
alfworld,deepseek,OOD,2,110,3,8,11,1,3,3,0,0,1,1
alfworld,deepseek,OOD,2,110,3,6,11,1,3,3,0,0,1,1
alfworld,deepseek,OOD,2,110,3,4,11,1,3,3,0,0,1,1
alfworld,deepseek,OOD,2,110,3,2,11,1,3,2,1,0,1,1
alfworld,deepseek,OOD,2,110,4,10,2,1,2,2,0,0,1,1
alfworld,deepseek,OOD,2,110,4,8,2,1,2,2,0,0,1,1
alfworld,deepseek,OOD,2,110,4,6,2,1,2,2,0,0,1,1
alfworld,deepseek,OOD,2,110,4,4,2,1,2,2,0,0,1,1
